,Stock_Name,Stock_Symbol
0,Bilpower,BILPOWER
1,Cubex Tubings,CUBEXTUB
2,Hind Copper,HINDCOPPER
3,Hind Zinc,HINDZINC
4,Precision Wires,PRECWIRE
5,Tinplate,TINPLATE
