,Stock_Name,Stock_Symbol
0,Bharat Bijlee,BBL
1,Crompton Greave,CROMPGREAV
2,De Nora India,DENORA
3,Easun Reyrl,EASUNREYRL
4,Emco,EMCO
5,Eon Electric,EON
6,Havells India,HAVELLS
7,HBL Power,HBLPOWER
8,Honda Siel,HONDAPOWER
9,HPL Electric & ,HPL
10,Igarashi Motors,IGARASHI
11,IMP Powers,INDLMETER
12,Kirl Electric,KECL
13,Salzer Electro,SALZERELEC
14,Swelect Energy,SWELECTES
15,Techno Electric,TECHNO
16,Veto Switch,VETO
17,WS Industries,WSI
