,Stock_Name,Stock_Symbol
0,Ansal Housing,ANSALHSG
1,Ansal Propertie,ANSALAPI
2,Arihant Found,ARIHANT
3,Ashiana Housing,ASHIANA
4,BSEL Infra,BSELINFRA
5,DS Kulkarni,DSKULKARNI
6,Ganesh Housing,GANESHHOUC
7,Nila Infra,NILAINFRA
8,Peninsula Land,PENINLAND
9,Prajay Engineer,PRAENG
10,Vijay Shanthi,VIJSHAN
