,Stock_Name,Stock_Symbol
0,Gitanjali Gems,GITANJALI
1,Goldiam Inter,GOLDIAM
2,Lypsa Gems,LYPSAGEMS
3,PC Jeweller,PCJEWELLER
4,Rajesh Exports,RAJESHEXPO
5,Renaissance Jew,RJL
6,Shree Ganesh,SGJHL
7,Shrenuj and Co,SHRENUJ
8,Tara Jewels,TARAJEWELS
9,Thangamayil,THANGAMAYL
10,Tribhovandas,TBZ
11,Zodiac JRD-MKJ,ZODJRDMKJ
