,Stock_Name,Stock_Symbol
0,Cerebra Int,CEREBRAINT
1,Compuage Info,COMPINFO
2,HCL Info,HCL-INSYS
3,Moser Baer,MOSERBAER
4,MRO-TEK,MRO-TEK
5,Redington,REDINGTON
6,Smartlink Net,SMARTLINK
7,Spice Mobility,SPICEMOBI
8,TVS Electronics,TVSELECT
