,Stock_Name,Stock_Symbol
0,Dynamatic Tech,DYNAMATECH
1,Kirloskar Bros,KIRLOSBROS
2,KSB Pumps,KSBPUMPS
3,Shakti Pumps,SHAKTIPUMP
