,Stock_Name,Stock_Symbol
0,Castrol,CASTROLIND
1,GP Petroleums,GULFPETRO
2,Gulf Oil Lubric,GULFOILLUB
3,Savita Oil Tech,SOTL
4,Tide Water Oil,TIDEWATER
