,Stock_Name,Stock_Symbol
0,Akzo Nobel,AKZOINDIA
1,Asian Paints,ASIANPAINT
2,Berger Paints,BERGEPAINT
3,Jenson Nicholso,JENSONICOL
4,Kansai Nerolac,KANSAINER
5,Shalimar Paints,SHALPAINTS
