,Stock_Name,Stock_Symbol
0,Alicon Castallo,ALICON
1,Bharat Forge,BHARATFORG
2,Electrosteel,ELECTCAST
3,Ganesh Forgings,SGFL
4,Hilton Metal,HILTON
5,Hinduja Found,HINDUJAFO
6,Jayaswal Neco,JAYNECOIND
7,Kalyani Forge,KALYANIFRG
8,LGB Forge,LGBFORGE
9,Mahindra CIE,MAHINDCIE
10,Metalyst Forgin,METALFORGE
11,MM Forgings,MMFL
12,Nelcast,NELCAST
13,RamkrishnaForge,RKFORGE
14,Sanghvi Forging,SANGHVIFOR
