,Stock_Name,Stock_Symbol
0,Godfrey Phillip,GODFRYPHLP
1,Golden Tobacco,GOLDENTOBC
2,ITC,ITC
3,Kothari Product,KOTHARIPRO
4,VST,VSTIND
