,Stock_Name,Stock_Symbol
0,ISMT,ISMTLTD
1,Kalyani Steels,KSL
2,Manaksia,MANAKSIA
3,Sujana Metal,SMPL
4,Sunflag Iron,SUNFLAG
5,Surana Ind,SURANAIND
