,Stock_Name,Stock_Symbol
0,Adhunik Ind,ADHUNIKIND
1,Bedmutha Ind,BEDMUTHA
2,Electrosteel St,ESL
3,Hisar Metal,HISARMETAL
4,Jindal Stainles,JSL
5,Kamdhenu,KAMDHENU
6,Lloyds Steels,LSIL
7,Metkore Alloys,METKORE
8,Mukand,MUKANDLTD
9,OCL Iron,OISL
10,Rama Steel Tube,RAMASTEEL
11,Ramsarup Ind,RAMSARUP
12,SAL Steel,SALSTEEL
13,Shah Alloys,SHAHALLOYS
14,Star Ferro,SFCL
15,Technocraft Ind,TIIL
16,Usha Martin,USHAMART
17,Vardhman Steels,VSSL
