Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
KOLTEPATIL,2016-11-29,2016-12-05,97.93,0.04,97.85,101.35,0.04,0.01,-0.02,0.07
FDC,2016-11-29,2016-12-05,218.2,0.01,213.95,223.2,0.04,0.01,-0.01,0.02
VAKRANGEE,2016-11-29,2016-12-05,276.68,0.01,271.6,281.9,0.04,0.01,-0.0,0.02
MOTILALOFS,2016-11-29,2016-12-05,525.22,0.03,503.8,523.15,0.04,0.01,-0.02,0.06
PTC,2016-11-29,2016-12-05,72.51,0.01,71.05,73.7,0.04,0.01,0.0,0.02
INFRATEL,2016-11-29,2016-12-05,380.75,0.01,369.8,386.05,0.04,0.01,-0.0,0.03
KRBL,2016-11-29,2016-12-05,272.19,0.01,265.5,275.35,0.04,0.01,-0.0,0.02
ONGC,2016-11-29,2016-12-05,435.75,0.01,427.2,443.1,0.04,0.01,-0.0,0.01
GODREJCP,2016-11-29,2016-12-05,1457.79,0.03,1410.65,1474.75,0.04,0.01,-0.03,0.03
KTKBANK,2016-11-29,2016-12-05,106.34,0.02,103.85,106.85,0.03,0.01,-0.01,0.04
CEATLTD,2016-11-29,2016-12-05,1250.4,0.03,1218.2,1261.55,0.03,0.01,-0.02,0.05
BOSCHLTD,2016-11-29,2016-12-05,20458.24,0.01,20171.1,20850.8,0.03,0.01,-0.01,0.02
GMRINFRA,2016-11-29,2016-12-05,11.79,0.02,11.5,11.9,0.03,0.01,-0.02,0.04
GLAXO,2016-11-29,2016-12-05,2715.45,0.01,2684.3,2773.5,0.03,0.01,-0.01,0.02
GEPIL,2016-11-29,2016-12-05,472.53,0.02,466.95,480.2,0.03,0.01,-0.02,0.02
MAHINDCIE,2016-11-29,2016-12-05,190.31,0.04,184.25,189.0,0.03,0.01,-0.02,0.07
GRASIM,2016-11-29,2016-12-05,867.48,0.01,849.4,871.95,0.03,0.01,-0.0,0.02
MOTHERSUMI,2016-11-29,2016-12-05,308.77,0.02,303.4,313.2,0.03,0.01,-0.02,0.02
DABUR,2016-11-29,2016-12-05,283.6,0.01,277.95,286.45,0.03,0.01,-0.01,0.02
MRF,2016-11-29,2016-12-05,49442.64,0.02,49118.9,50469.3,0.03,0.01,-0.02,0.03
GRANULES,2016-11-29,2016-12-05,110.59,0.01,108.45,112.0,0.03,0.01,0.0,0.02
OBEROIRLTY,2016-11-29,2016-12-05,282.65,0.02,275.2,283.35,0.03,0.01,-0.02,0.04
INTELLECT,2016-11-29,2016-12-05,144.33,0.03,140.3,144.15,0.03,0.01,-0.03,0.04
IPAPPM,2016-11-29,2016-12-05,313.3,0.02,308.9,317.75,0.03,0.01,-0.02,0.03
TIMKEN,2016-11-29,2016-12-05,568.04,0.02,567.65,586.05,0.03,0.01,-0.01,0.03
KITEX,2016-11-29,2016-12-05,398.4,0.02,389.9,401.8,0.03,0.01,-0.01,0.03
BAJAJFINSV,2016-11-29,2016-12-05,2975.34,0.01,2938.1,3031.65,0.03,0.01,-0.02,0.02
ITDCEM,2016-11-29,2016-12-05,146.13,0.02,142.95,146.6,0.03,0.01,-0.03,0.04
YESBANK,2016-11-29,2016-12-05,1162.62,0.02,1144.55,1183.55,0.03,0.01,-0.01,0.03
TRIDENT,2016-11-29,2016-12-05,56.32,0.03,55.15,56.15,0.02,0.0,-0.02,0.05
MARUTI,2016-11-29,2016-12-05,5175.46,0.03,5088.15,5202.95,0.02,0.01,-0.04,0.03
ACC,2016-11-29,2016-12-05,1333.22,0.01,1320.0,1340.0,0.02,0.0,-0.01,0.02
BHUSANSTL,2016-11-29,2016-12-05,40.72,0.02,40.7,41.45,0.02,0.0,-0.02,0.04
RELINFRA,2016-11-29,2016-12-05,469.76,0.03,466.45,473.95,0.02,0.0,-0.02,0.03
PEL,2016-11-29,2016-12-05,1656.1,0.03,1641.9,1667.75,0.02,0.0,-0.04,0.03
AMBUJACEM,2016-11-29,2016-12-05,207.59,0.02,205.05,210.15,0.02,0.01,-0.02,0.03
NAVKARCORP,2016-11-29,2016-12-05,175.19,0.01,172.4,175.7,0.02,0.0,-0.01,0.01
MARICO,2016-11-29,2016-12-05,252.95,0.01,248.0,254.15,0.02,0.01,-0.0,0.02
RADICO,2016-11-29,2016-12-05,119.17,0.03,116.85,119.1,0.02,0.0,-0.04,0.03
PFIZER,2016-11-29,2016-12-05,1863.07,0.02,1827.85,1873.3,0.02,0.01,-0.01,0.03
CUB,2016-11-29,2016-12-05,135.69,0.01,134.3,137.6,0.02,0.01,-0.01,0.02
AJANTPHARM,2016-11-29,2016-12-05,1877.01,0.01,1853.4,1883.35,0.02,0.0,-0.01,0.02
CYIENT,2016-11-29,2016-12-05,493.93,0.01,489.8,497.6,0.02,0.0,-0.01,0.01
IBULHSGFIN,2016-11-29,2016-12-05,745.47,0.03,726.5,742.75,0.02,0.01,-0.03,0.05
ICICIBANK,2016-11-29,2016-12-05,260.1,0.02,255.45,260.85,0.02,0.01,-0.02,0.04
INDUSINDBK,2016-11-29,2016-12-05,1073.51,0.02,1059.95,1083.75,0.02,0.01,-0.02,0.03
CENTURYTEX,2016-11-29,2016-12-05,789.22,0.03,780.2,797.9,0.02,0.01,-0.03,0.03
ENGINERSIN,2016-11-29,2016-12-05,589.94,0.02,586.6,598.8,0.02,0.01,-0.03,0.03
PGHH,2016-11-29,2016-12-05,6628.88,0.01,6601.35,6737.45,0.02,0.01,-0.0,0.02
HEROMOTOCO,2016-11-29,2016-12-05,3185.55,0.01,3163.25,3224.35,0.02,0.0,-0.0,0.01
STCINDIA,2016-11-29,2016-12-05,117.84,0.03,116.1,118.1,0.02,0.0,-0.04,0.05
GREAVESCOT,2016-11-29,2016-12-05,127.65,0.01,125.5,127.85,0.02,0.0,-0.02,0.02
BEL,2016-11-29,2016-12-05,1426.15,0.01,1407.3,1431.45,0.02,0.0,-0.01,0.02
BLUEDART,2016-11-29,2016-12-05,4640.17,0.03,4530.7,4613.5,0.02,0.0,-0.02,0.05
KALPATPOWR,2016-11-29,2016-12-05,242.43,0.01,237.9,241.8,0.02,0.0,-0.01,0.02
IIFL,2016-11-29,2016-12-05,263.96,0.01,263.1,268.8,0.02,0.01,-0.01,0.03
SHOPERSTOP,2016-11-29,2016-12-05,295.99,0.01,294.15,299.35,0.02,0.0,-0.0,0.01
JPPOWER,2016-11-29,2016-12-05,4.09,0.01,4.05,4.15,0.02,0.01,-0.01,0.02
BRITANNIA,2016-11-29,2016-12-05,3016.98,0.02,3005.45,3066.4,0.02,0.01,-0.01,0.03
ORIENTBANK,2016-11-29,2016-12-05,117.91,0.02,116.6,118.65,0.02,0.0,-0.02,0.03
GESHIP,2016-11-29,2016-12-05,357.95,0.02,354.6,363.0,0.02,0.01,-0.03,0.02
HDIL,2016-11-29,2016-12-05,61.3,0.02,61.15,62.15,0.02,0.0,-0.02,0.04
SBT,2016-11-29,2016-12-05,553.82,0.01,547.0,556.0,0.02,0.0,-0.01,0.02
SBIN,2016-11-29,2016-12-05,255.54,0.01,252.7,256.9,0.02,0.0,-0.01,0.02
SBBJ,2016-11-29,2016-12-05,703.5,0.01,694.5,705.85,0.02,0.0,-0.01,0.02
ABIRLANUVO,2016-11-29,2016-12-05,1248.14,0.02,1224.7,1249.2,0.02,0.0,-0.01,0.03
ASHOKA,2016-11-29,2016-12-05,143.48,0.02,140.8,144.3,0.02,0.01,-0.02,0.04
MYSOREBANK,2016-11-29,2016-12-05,553.5,0.01,546.4,554.3,0.01,0.0,-0.01,0.03
EIHOTEL,2016-11-29,2016-12-05,101.11,0.02,98.95,100.05,0.01,0.0,-0.02,0.04
NMDC,2016-11-29,2016-12-05,120.03,0.03,121.25,122.65,0.01,0.0,-0.04,0.05
MAYURUNIQ,2016-11-29,2016-12-05,363.34,0.01,357.2,362.0,0.01,0.0,-0.01,0.02
EQUITAS,2016-11-29,2016-12-05,159.9,0.02,159.3,161.05,0.01,0.0,-0.03,0.03
INOXWIND,2016-11-29,2016-12-05,187.26,0.02,186.1,187.9,0.01,0.0,-0.03,0.02
ITC,2016-11-29,2016-12-05,231.62,0.01,231.05,232.55,0.01,0.0,-0.02,0.02
HINDUNILVR,2016-11-29,2016-12-05,840.23,0.01,832.7,844.9,0.01,0.0,-0.02,0.02
FINCABLES,2016-11-29,2016-12-05,412.4,0.01,407.45,410.5,0.01,0.0,-0.01,0.02
HIMATSEIDE,2016-11-29,2016-12-05,283.34,0.01,283.6,287.55,0.01,0.0,-0.01,0.02
JBCHEPHARM,2016-11-29,2016-12-05,349.84,0.01,347.65,350.25,0.01,0.0,-0.01,0.01
LUPIN,2016-11-29,2016-12-05,1512.13,0.02,1518.15,1535.85,0.01,0.0,-0.02,0.03
GILLETTE,2016-11-29,2016-12-05,4351.75,0.02,4294.65,4341.25,0.01,0.0,-0.02,0.02
HDFCBANK,2016-11-29,2016-12-05,1192.21,0.01,1178.75,1196.35,0.01,0.0,-0.01,0.02
JUSTDIAL,2016-11-29,2016-12-05,377.96,0.01,377.5,380.55,0.01,0.0,-0.01,0.02
ZYDUSWELL,2016-11-29,2016-12-05,853.79,0.01,847.35,855.05,0.01,0.0,-0.02,0.02
CORPBANK,2016-11-29,2016-12-05,45.46,0.02,44.75,45.1,0.01,0.0,-0.02,0.04
BHARTIARTL,2016-11-29,2016-12-05,322.6,0.02,324.85,326.75,0.01,0.0,-0.02,0.03
BLUESTARCO,2016-11-29,2016-12-05,481.69,0.02,474.65,478.85,0.01,0.0,-0.02,0.04
SADBHAV,2016-11-29,2016-12-05,274.65,0.0,273.35,274.95,0.01,0.0,-0.0,0.01
TATAPOWER,2016-11-29,2016-12-05,73.15,0.02,72.25,73.15,0.01,0.0,-0.02,0.02
TORNTPOWER,2016-11-29,2016-12-05,175.8,0.02,172.75,174.65,0.01,0.0,-0.01,0.03
SHARDACROP,2016-11-29,2016-12-05,429.26,0.01,427.9,433.6,0.01,0.0,-0.01,0.02
CAIRN,2016-11-29,2016-12-05,249.14,0.01,247.85,250.5,0.01,0.0,-0.02,0.02
SHILPAMED,2016-11-29,2016-12-05,658.74,0.03,647.0,654.7,0.01,0.0,-0.03,0.05
TIDEWATER,2016-11-29,2016-12-05,5748.96,0.0,5700.35,5766.05,0.01,0.0,-0.0,0.01
SIEMENS,2016-11-29,2016-12-05,1094.99,0.02,1086.3,1092.4,0.01,0.0,-0.02,0.03
TATASTEEL,2016-11-29,2016-12-05,410.7,0.01,408.95,413.5,0.01,0.0,-0.01,0.02
TTKPRESTIG,2016-11-29,2016-12-05,5200.63,0.02,5115.25,5172.3,0.01,0.0,-0.01,0.02
SUNPHARMA,2016-11-29,2016-12-05,714.25,0.01,706.5,713.1,0.01,0.0,-0.01,0.02
SYNDIBANK,2016-11-29,2016-12-05,66.45,0.01,66.0,66.4,0.01,0.0,-0.01,0.02
BANKINDIA,2016-11-29,2016-12-05,117.27,0.02,116.45,117.4,0.01,0.0,-0.02,0.03
BANKBARODA,2016-11-29,2016-12-05,162.17,0.01,161.5,162.5,0.01,0.0,-0.02,0.02
SYNGENE,2016-11-29,2016-12-05,583.88,0.03,574.25,578.0,0.01,0.0,-0.05,0.03
TATACHEM,2016-11-29,2016-12-05,474.43,0.01,469.75,475.45,0.01,0.0,-0.01,0.02
TATACOFFEE,2016-11-29,2016-12-05,116.22,0.02,116.8,117.9,0.01,0.0,-0.01,0.03
BAJAJELEC,2016-11-29,2016-12-05,219.03,0.02,216.55,219.6,0.01,0.0,-0.02,0.03
APOLLOTYRE,2016-11-29,2016-12-05,186.34,0.03,184.1,186.5,0.01,0.0,-0.03,0.04
TATAGLOBAL,2016-11-29,2016-12-05,122.58,0.01,121.95,123.65,0.01,0.0,-0.02,0.02
TUBEINVEST,2016-11-29,2016-12-05,576.51,0.01,569.05,575.0,0.01,0.0,-0.01,0.02
VIPIND,2016-11-29,2016-12-05,119.76,0.02,117.7,118.9,0.01,0.0,-0.01,0.03
ANDHRABANK,2016-11-29,2016-12-05,51.36,0.01,51.05,51.35,0.01,0.0,-0.01,0.02
CIPLA,2016-11-29,2016-12-05,569.63,0.0,569.15,573.0,0.01,0.0,-0.0,0.01
ZEELEARN,2016-11-29,2016-12-05,41.41,0.01,41.05,41.35,0.01,0.0,-0.0,0.01
ULTRACEMCO,2016-11-29,2016-12-05,3575.76,0.01,3536.25,3582.75,0.01,0.0,-0.01,0.02
WABCOINDIA,2016-11-29,2016-12-05,5053.26,0.01,5004.45,5029.95,0.01,0.0,-0.02,0.02
UNICHEMLAB,2016-11-29,2016-12-05,266.92,0.01,264.15,266.1,0.01,0.0,-0.01,0.02
PETRONET,2016-11-29,2016-12-05,378.73,0.03,370.05,375.1,0.01,0.0,-0.02,0.05
VGUARD,2016-11-29,2016-12-05,170.67,0.01,170.85,171.9,0.01,0.0,-0.02,0.01
PFS,2016-11-29,2016-12-05,38.5,0.02,38.2,38.7,0.01,0.0,-0.01,0.02
PIDILITIND,2016-11-29,2016-12-05,636.24,0.01,629.35,635.3,0.01,0.0,-0.01,0.02
INDIANB,2016-11-29,2016-12-05,245.28,0.03,240.75,241.4,0.0,0.0,-0.03,0.05
VTL,2016-11-29,2016-12-05,1103.75,0.0,1102.5,1107.5,0.0,0.0,-0.0,0.0
VSTIND,2016-11-29,2016-12-05,2209.1,0.01,2198.3,2200.35,0.0,0.0,-0.01,0.01
JSWHL,2016-11-29,2016-12-05,1290.95,0.01,1292.25,1287.35,-0.0,-0.0,-0.02,0.01
JPASSOCIAT,2016-11-29,2016-12-05,7.74,0.04,7.65,7.65,0.0,0.0,-0.04,0.06
TECHNO,2016-11-29,2016-12-05,303.87,0.0,304.15,303.9,-0.0,-0.0,-0.0,0.01
THERMAX,2016-11-29,2016-12-05,829.7,0.0,828.05,828.3,0.0,0.0,-0.0,0.01
JAGRAN,2016-11-29,2016-12-05,173.85,0.02,171.7,172.05,0.0,0.0,-0.02,0.02
VIDEOIND,2016-11-29,2016-12-05,103.89,0.0,103.85,103.7,-0.0,-0.0,-0.0,0.0
JKTYRE,2016-11-29,2016-12-05,118.32,0.03,117.2,116.95,-0.0,-0.0,-0.03,0.04
THOMASCOOK,2016-11-29,2016-12-05,188.76,0.01,190.6,190.3,-0.0,-0.0,-0.02,0.01
IRB,2016-11-29,2016-12-05,188.09,0.01,187.2,187.75,0.0,0.0,-0.01,0.02
UCOBANK,2016-11-29,2016-12-05,33.65,0.01,33.5,33.45,-0.0,-0.0,-0.01,0.01
JKLAKSHMI,2016-11-29,2016-12-05,384.23,0.06,375.05,373.65,-0.0,-0.0,-0.07,0.1
JCHAC,2016-11-29,2016-12-05,1387.29,0.02,1372.65,1369.55,-0.0,-0.0,-0.02,0.03
NTPC,2016-11-29,2016-12-05,162.43,0.0,163.0,162.45,-0.0,-0.0,-0.01,0.0
NETWORK18,2016-11-29,2016-12-05,37.91,0.01,38.15,38.0,-0.0,-0.0,-0.01,0.01
MHRIL,2016-11-29,2016-12-05,399.89,0.02,403.5,402.0,-0.0,-0.0,-0.03,0.02
NBCC,2016-11-29,2016-12-05,226.21,0.01,226.95,226.5,-0.0,-0.0,-0.02,0.02
ORIENTCEM,2016-11-29,2016-12-05,132.93,0.02,132.4,132.0,-0.0,-0.0,-0.02,0.03
ORISSAMINE,2016-11-29,2016-12-05,2128.09,0.02,2126.85,2125.65,-0.0,-0.0,-0.03,0.02
PCJEWELLER,2016-11-29,2016-12-05,366.86,0.01,363.55,363.55,0.0,0.0,-0.02,0.01
PNB,2016-11-29,2016-12-05,136.05,0.01,136.1,135.65,-0.0,-0.0,-0.02,0.01
PNCINFRA,2016-11-29,2016-12-05,108.91,0.02,109.85,110.05,0.0,0.0,-0.02,0.03
MPHASIS,2016-11-29,2016-12-05,523.61,0.01,518.55,521.1,0.0,0.0,-0.01,0.02
PUNJLLOYD,2016-11-29,2016-12-05,20.31,0.02,20.1,20.15,0.0,0.0,-0.03,0.02
IFCI,2016-11-29,2016-12-05,23.02,0.01,23.0,22.9,-0.0,-0.0,-0.02,0.02
MONSANTO,2016-11-29,2016-12-05,2266.54,0.01,2270.75,2269.1,-0.0,-0.0,-0.01,0.01
REDINGTON,2016-11-29,2016-12-05,94.77,0.03,92.75,93.1,0.0,0.0,-0.03,0.05
RELIANCE,2016-11-29,2016-12-05,994.82,0.01,997.7,993.85,-0.0,-0.0,-0.01,0.01
RENUKA,2016-11-29,2016-12-05,13.96,0.01,13.85,13.85,0.0,0.0,-0.01,0.01
SOUTHBANK,2016-11-29,2016-12-05,21.16,0.02,21.05,21.15,0.0,0.0,-0.02,0.02
RIIL,2016-11-29,2016-12-05,393.81,0.03,395.05,394.2,-0.0,-0.0,-0.03,0.03
MARKSANS,2016-11-29,2016-12-05,44.19,0.01,43.85,43.85,0.0,0.0,-0.02,0.01
RPOWER,2016-11-29,2016-12-05,41.15,0.02,41.2,41.4,0.0,0.0,-0.03,0.01
SAIL,2016-11-29,2016-12-05,50.64,0.02,50.85,51.0,0.0,0.0,-0.02,0.03
LT,2016-11-29,2016-12-05,1368.31,0.01,1352.45,1356.15,0.0,0.0,-0.02,0.02
SFCL,2016-11-29,2016-12-05,99.2,0.01,98.85,98.85,0.0,0.0,-0.01,0.01
LITL,2016-11-29,2016-12-05,3.86,0.01,3.85,3.85,0.0,0.0,-0.01,0.01
LINDEINDIA,2016-11-29,2016-12-05,358.92,0.03,355.2,354.55,-0.0,-0.0,-0.02,0.04
SHK,2016-11-29,2016-12-05,297.5,0.02,301.55,300.05,-0.0,-0.0,-0.02,0.02
LAXMIMACH,2016-11-29,2016-12-05,3859.64,0.01,3859.9,3860.6,0.0,0.0,-0.01,0.01
SKFINDIA,2016-11-29,2016-12-05,1244.55,0.02,1260.4,1256.65,-0.0,-0.0,-0.04,0.02
SOBHA,2016-11-29,2016-12-05,248.87,0.02,247.9,248.35,0.0,0.0,-0.03,0.03
IGARASHI,2016-11-29,2016-12-05,723.34,0.01,720.8,720.5,-0.0,-0.0,-0.01,0.01
3MINDIA,2016-11-29,2016-12-05,11271.06,0.0,11298.8,11242.9,-0.0,-0.0,-0.01,0.0
CUMMINSIND,2016-11-29,2016-12-05,773.57,0.02,776.0,774.0,-0.0,-0.0,-0.02,0.02
HINDCOPPER,2016-11-29,2016-12-05,59.53,0.02,59.85,59.8,-0.0,-0.0,-0.03,0.03
HEXAWARE,2016-11-29,2016-12-05,204.5,0.01,203.75,203.7,-0.0,-0.0,-0.02,0.01
ECLERX,2016-11-29,2016-12-05,1494.25,0.01,1484.25,1484.25,0.0,0.0,-0.02,0.01
ABFRL,2016-11-29,2016-12-05,220.35,0.0,220.35,220.35,0.0,0.0,0.0,0.0
BAJAJCORP,2016-11-29,2016-12-05,365.67,0.01,365.35,364.85,-0.0,-0.0,-0.01,0.01
AHLUCONT,2016-11-29,2016-12-05,248.52,0.03,245.7,245.8,0.0,0.0,-0.04,0.04
CARERATING,2016-11-29,2016-12-05,1395.17,0.01,1400.35,1404.4,0.0,0.0,-0.01,0.01
ESCORTS,2016-11-29,2016-12-05,319.29,0.02,320.3,320.95,0.0,0.0,-0.02,0.02
EVEREADY,2016-11-29,2016-12-05,215.21,0.01,214.6,213.75,-0.0,-0.0,-0.01,0.01
GUJGASLTD,2016-11-29,2016-12-05,539.63,0.01,539.0,537.75,-0.0,-0.0,-0.01,0.01
BEML,2016-11-29,2016-12-05,835.73,0.01,837.5,839.5,0.0,0.0,-0.01,0.01
CANBK,2016-11-29,2016-12-05,312.75,0.02,310.6,311.6,0.0,0.0,-0.02,0.02
GRINDWELL,2016-11-29,2016-12-05,328.8,0.03,323.05,323.95,0.0,0.0,-0.03,0.05
CADILAHC,2016-11-29,2016-12-05,398.57,0.01,397.55,397.85,0.0,0.0,-0.01,0.01
BRIGADE,2016-11-29,2016-12-05,151.8,0.01,151.65,152.1,0.0,0.0,-0.01,0.01
GREENPLY,2016-11-29,2016-12-05,259.91,0.01,258.6,259.8,0.0,0.0,-0.01,0.01
FSL,2016-11-29,2016-12-05,34.75,0.0,34.75,34.75,0.0,0.0,0.0,0.0
GAIL,2016-11-29,2016-12-05,430.55,0.02,428.0,427.45,-0.0,-0.0,-0.02,0.03
BHEL,2016-11-29,2016-12-05,128.73,0.01,129.2,128.65,-0.0,-0.0,-0.01,0.01
BRFL,2016-11-29,2016-12-05,139.07,0.02,138.1,137.95,-0.0,-0.0,-0.02,0.02
BIOCON,2016-11-29,2016-12-05,918.9,0.01,920.1,918.4,-0.0,-0.0,-0.01,0.01
GDL,2016-11-29,2016-12-05,232.75,0.02,232.55,232.35,-0.0,-0.0,-0.03,0.02
ASTRAZEN,2016-11-29,2016-12-05,953.98,0.01,951.1,949.0,-0.0,-0.0,-0.01,0.01
GODFRYPHLP,2016-11-29,2016-12-05,920.39,0.01,922.75,920.35,-0.0,-0.0,-0.02,0.01
CHENNPETRO,2016-11-29,2016-12-05,271.05,0.02,268.0,267.45,-0.0,-0.0,-0.03,0.04
ALBK,2016-11-29,2016-12-05,68.21,0.02,67.7,67.65,-0.0,-0.0,-0.02,0.03
DYNAMATECH,2016-11-29,2016-12-05,2964.51,0.02,2975.45,2961.2,-0.0,-0.0,-0.02,0.02
IDBI,2016-11-29,2016-12-05,68.33,0.01,68.0,68.1,0.0,0.0,-0.01,0.02
AEGISCHEM,2016-11-29,2016-12-05,146.12,0.03,144.75,144.75,0.0,0.0,-0.05,0.03
CRISIL,2016-11-29,2016-12-05,2223.91,0.01,2203.0,2197.35,-0.0,-0.0,-0.02,0.01
DENABANK,2016-11-29,2016-12-05,34.5,0.01,34.5,34.35,-0.0,-0.0,-0.01,0.01
RCOM,2016-11-29,2016-12-05,36.38,0.03,36.55,36.05,-0.01,-0.0,-0.05,0.03
SCI,2016-11-29,2016-12-05,58.39,0.02,58.15,57.85,-0.01,-0.0,-0.03,0.01
VRLLOG,2016-11-29,2016-12-05,269.5,0.02,269.2,265.25,-0.01,-0.0,-0.04,0.02
FINPIPE,2016-11-29,2016-12-05,430.81,0.02,426.4,420.1,-0.01,-0.0,-0.02,0.04
CANFINHOME,2016-11-29,2016-12-05,1664.51,0.02,1658.7,1642.55,-0.01,-0.0,-0.04,0.02
PERSISTENT,2016-11-29,2016-12-05,601.53,0.01,602.1,593.65,-0.01,-0.0,-0.02,0.01
MCLEODRUSS,2016-11-29,2016-12-05,148.28,0.01,148.8,146.8,-0.01,-0.0,-0.02,0.01
DBREALTY,2016-11-29,2016-12-05,40.43,0.01,40.5,40.05,-0.01,-0.0,-0.02,0.01
VEDL,2016-11-29,2016-12-05,226.99,0.01,228.55,226.6,-0.01,-0.0,-0.02,0.02
DCMSHRIRAM,2016-11-29,2016-12-05,212.37,0.02,211.6,209.9,-0.01,-0.0,-0.03,0.03
DCBBANK,2016-11-29,2016-12-05,109.59,0.02,109.35,108.7,-0.01,-0.0,-0.03,0.02
MANPASAND,2016-11-29,2016-12-05,617.05,0.02,625.7,616.9,-0.01,-0.0,-0.02,0.01
WOCKPHARMA,2016-11-29,2016-12-05,696.28,0.01,694.65,687.9,-0.01,-0.0,-0.02,0.01
