Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
GULFOILLUB,2016-11-22,2016-11-28,672.52,0.03,678.95,697.1,0.03,0.01,-0.02,0.06
NITINFIRE,2016-11-22,2016-11-28,27.29,0.02,26.9,27.75,0.03,0.01,-0.02,0.04
PRISMCEM,2016-11-22,2016-11-28,89.84,0.02,88.5,91.55,0.03,0.01,-0.03,0.03
OMAXE,2016-11-22,2016-11-28,157.76,0.01,155.4,159.4,0.03,0.01,-0.0,0.02
GMRINFRA,2016-11-22,2016-11-28,11.21,0.02,11.05,11.4,0.03,0.01,-0.02,0.02
GODREJPROP,2016-11-22,2016-11-28,304.38,0.01,299.3,307.45,0.03,0.01,0.0,0.02
HSIL,2016-11-22,2016-11-28,300.04,0.02,292.25,300.75,0.03,0.01,-0.01,0.04
INOXWIND,2016-11-22,2016-11-28,178.36,0.01,177.3,182.55,0.03,0.01,-0.01,0.03
INDIACEM,2016-11-22,2016-11-28,115.81,0.01,114.5,117.85,0.03,0.01,-0.0,0.03
IPAPPM,2016-11-22,2016-11-28,300.41,0.01,293.9,304.35,0.03,0.01,-0.0,0.02
IIFL,2016-11-22,2016-11-28,258.49,0.02,253.8,260.5,0.03,0.01,-0.01,0.03
SCI,2016-11-22,2016-11-28,57.86,0.01,57.0,58.7,0.03,0.01,-0.01,0.03
SHREECEM,2016-11-22,2016-11-28,15158.86,0.01,14924.0,15448.2,0.03,0.01,-0.0,0.03
COFFEEDAY,2016-11-22,2016-11-28,201.64,0.01,200.3,205.5,0.03,0.01,-0.0,0.02
ITDCEM,2016-11-22,2016-11-28,139.06,0.01,137.65,141.45,0.03,0.01,-0.0,0.02
GREAVESCOT,2016-11-22,2016-11-28,123.68,0.01,121.8,125.0,0.03,0.01,-0.0,0.02
IRB,2016-11-22,2016-11-28,185.21,0.01,182.25,187.8,0.03,0.01,0.0,0.02
DISHMAN,2016-11-22,2016-11-28,239.01,0.03,231.45,239.05,0.03,0.01,-0.01,0.05
ITC,2016-11-22,2016-11-28,227.35,0.01,226.1,233.7,0.03,0.01,-0.01,0.02
INDIGO,2016-11-22,2016-11-28,870.75,0.01,858.7,888.1,0.03,0.01,-0.0,0.02
COLPAL,2016-11-22,2016-11-28,923.83,0.01,903.6,932.95,0.03,0.01,-0.01,0.02
TATAGLOBAL,2016-11-22,2016-11-28,117.9,0.02,117.3,120.95,0.03,0.01,-0.02,0.03
RPOWER,2016-11-22,2016-11-28,39.53,0.02,39.4,40.6,0.03,0.01,-0.02,0.03
BHEL,2016-11-22,2016-11-28,125.65,0.01,124.4,127.6,0.03,0.01,-0.01,0.02
GUJGASLTD,2016-11-22,2016-11-28,527.25,0.01,519.9,529.2,0.02,0.0,-0.0,0.01
CESC,2016-11-22,2016-11-28,574.25,0.01,574.9,584.6,0.02,0.0,-0.01,0.02
GREENPLY,2016-11-22,2016-11-28,255.87,0.03,259.8,264.1,0.02,0.0,-0.03,0.03
SHRIRAMCIT,2016-11-22,2016-11-28,1854.38,0.02,1829.25,1871.45,0.02,0.01,-0.02,0.03
WELSPUNIND,2016-11-22,2016-11-28,63.05,0.03,63.65,64.8,0.02,0.0,-0.01,0.05
THOMASCOOK,2016-11-22,2016-11-28,189.76,0.01,186.25,190.55,0.02,0.01,-0.01,0.03
SUNTV,2016-11-22,2016-11-28,452.79,0.02,451.4,460.7,0.02,0.01,-0.01,0.03
NAVKARCORP,2016-11-22,2016-11-28,175.18,0.02,172.0,175.6,0.02,0.01,-0.02,0.03
ALOKTEXT,2016-11-22,2016-11-28,2.5,0.06,2.6,2.65,0.02,0.0,-0.06,0.1
ACC,2016-11-22,2016-11-28,1309.6,0.01,1293.0,1317.7,0.02,0.0,-0.01,0.02
WIPRO,2016-11-22,2016-11-28,455.08,0.02,450.4,460.6,0.02,0.01,-0.01,0.03
ONGC,2016-11-22,2016-11-28,418.95,0.01,416.85,426.0,0.02,0.01,-0.01,0.02
PERSISTENT,2016-11-22,2016-11-28,596.71,0.01,590.6,602.7,0.02,0.01,-0.0,0.01
INGERRAND,2016-11-22,2016-11-28,660.8,0.01,657.65,674.15,0.02,0.01,-0.0,0.02
YESBANK,2016-11-22,2016-11-28,1138.81,0.02,1131.65,1149.6,0.02,0.0,-0.02,0.04
ZEEL,2016-11-22,2016-11-28,448.56,0.03,449.4,457.7,0.02,0.0,-0.04,0.04
APLAPOLLO,2016-11-22,2016-11-28,881.37,0.02,879.0,893.4,0.02,0.0,-0.02,0.02
AEGISCHEM,2016-11-22,2016-11-28,141.25,0.01,141.1,144.3,0.02,0.01,-0.01,0.02
PIDILITIND,2016-11-22,2016-11-28,619.38,0.01,613.95,625.55,0.02,0.0,-0.01,0.03
GLENMARK,2016-11-22,2016-11-28,897.07,0.02,883.4,903.1,0.02,0.01,-0.02,0.02
CROMPGREAV,2016-11-22,2016-11-28,73.36,0.02,72.1,73.2,0.02,0.0,-0.02,0.02
AKZOINDIA,2016-11-22,2016-11-28,1409.65,0.01,1395.8,1426.05,0.02,0.01,-0.01,0.02
ULTRACEMCO,2016-11-22,2016-11-28,3472.2,0.0,3422.75,3504.85,0.02,0.01,0.0,0.01
RAJESHEXPO,2016-11-22,2016-11-28,452.33,0.01,449.05,457.75,0.02,0.0,-0.02,0.02
BRITANNIA,2016-11-22,2016-11-28,2949.77,0.01,2906.05,2970.5,0.02,0.01,-0.01,0.02
KPIT,2016-11-22,2016-11-28,128.01,0.02,126.75,129.3,0.02,0.0,-0.01,0.03
DRREDDY,2016-11-22,2016-11-28,3140.66,0.01,3121.65,3172.9,0.02,0.0,-0.01,0.02
BASF,2016-11-22,2016-11-28,1040.42,0.01,1033.8,1055.15,0.02,0.01,-0.0,0.02
ECLERX,2016-11-22,2016-11-28,1480.13,0.02,1461.05,1496.25,0.02,0.01,-0.01,0.03
SJVN,2016-11-22,2016-11-28,30.53,0.01,30.4,31.0,0.02,0.0,-0.01,0.02
REPCOHOME,2016-11-22,2016-11-28,575.32,0.02,569.15,583.2,0.02,0.01,-0.02,0.02
HINDUNILVR,2016-11-22,2016-11-28,829.67,0.01,819.9,837.85,0.02,0.01,-0.01,0.01
BAJFINANCE,2016-11-22,2016-11-28,857.22,0.04,858.0,879.25,0.02,0.01,-0.04,0.07
EIDPARRY,2016-11-22,2016-11-28,246.07,0.01,241.1,245.45,0.02,0.0,-0.02,0.02
UBL,2016-11-22,2016-11-28,859.11,0.01,852.45,869.6,0.02,0.0,-0.01,0.02
TIDEWATER,2016-11-22,2016-11-28,5660.78,0.01,5555.15,5693.0,0.02,0.01,-0.01,0.02
BPCL,2016-11-22,2016-11-28,640.72,0.01,640.9,651.3,0.02,0.0,-0.01,0.02
DLF,2016-11-22,2016-11-28,113.41,0.03,111.4,113.2,0.02,0.0,-0.04,0.05
RELCAPITAL,2016-11-22,2016-11-28,427.84,0.03,419.9,427.7,0.02,0.0,-0.04,0.04
LT,2016-11-22,2016-11-28,1352.82,0.01,1329.55,1356.95,0.02,0.01,-0.01,0.02
VRLLOG,2016-11-22,2016-11-28,263.68,0.01,262.1,266.75,0.02,0.0,-0.0,0.02
CENTRALBK,2016-11-22,2016-11-28,78.84,0.02,79.25,81.25,0.02,0.01,-0.02,0.04
CASTROLIND,2016-11-22,2016-11-28,391.48,0.02,386.3,395.4,0.02,0.01,-0.02,0.03
CARERATING,2016-11-22,2016-11-28,1367.39,0.01,1347.1,1380.05,0.02,0.01,-0.01,0.02
CANBK,2016-11-22,2016-11-28,306.64,0.01,302.65,309.35,0.02,0.01,-0.0,0.01
AUROPHARMA,2016-11-22,2016-11-28,727.5,0.03,720.15,736.85,0.02,0.01,-0.03,0.04
ASTRAZEN,2016-11-22,2016-11-28,947.89,0.01,945.75,963.15,0.02,0.0,-0.01,0.02
CARBORUNIV,2016-11-22,2016-11-28,258.36,0.02,251.6,256.65,0.02,0.0,-0.03,0.03
RCOM,2016-11-22,2016-11-28,35.25,0.02,35.15,35.95,0.02,0.01,-0.03,0.03
IGL,2016-11-22,2016-11-28,833.45,0.0,826.3,838.9,0.02,0.0,0.0,0.01
ZENSARTECH,2016-11-22,2016-11-28,997.23,0.01,994.75,1005.2,0.01,0.0,-0.01,0.02
VIPIND,2016-11-22,2016-11-28,116.4,0.01,116.25,117.1,0.01,0.0,-0.01,0.01
WONDERLA,2016-11-22,2016-11-28,326.08,0.01,324.1,328.2,0.01,0.0,-0.0,0.01
REDINGTON,2016-11-22,2016-11-28,92.79,0.01,92.75,93.95,0.01,0.0,-0.01,0.01
VINATIORGA,2016-11-22,2016-11-28,553.28,0.02,556.55,560.25,0.01,0.0,-0.02,0.03
TATAMTRDVR,2016-11-22,2016-11-28,291.12,0.02,291.4,293.0,0.01,0.0,-0.03,0.02
TVSMOTOR,2016-11-22,2016-11-28,354.86,0.01,349.45,354.2,0.01,0.0,-0.01,0.02
WHIRLPOOL,2016-11-22,2016-11-28,924.47,0.02,915.25,925.25,0.01,0.0,-0.02,0.03
3MINDIA,2016-11-22,2016-11-28,11219.78,0.01,11216.6,11284.1,0.01,0.0,-0.01,0.01
IDFCBANK,2016-11-22,2016-11-28,69.34,0.02,69.25,70.05,0.01,0.0,-0.02,0.02
MANPASAND,2016-11-22,2016-11-28,631.9,0.05,614.9,620.15,0.01,0.0,-0.04,0.08
JPPOWER,2016-11-22,2016-11-28,3.97,0.02,3.95,4.0,0.01,0.0,-0.03,0.03
MHRIL,2016-11-22,2016-11-28,405.53,0.02,404.95,407.15,0.01,0.0,-0.02,0.02
MFSL,2016-11-22,2016-11-28,539.05,0.02,531.4,538.7,0.01,0.0,-0.02,0.03
BANKINDIA,2016-11-22,2016-11-28,118.76,0.02,117.15,117.9,0.01,0.0,-0.03,0.02
DENABANK,2016-11-22,2016-11-28,34.7,0.02,35.05,35.25,0.01,0.0,-0.03,0.03
IOC,2016-11-22,2016-11-28,297.1,0.01,296.5,300.15,0.01,0.0,-0.02,0.01
JAGRAN,2016-11-22,2016-11-28,170.53,0.01,169.9,172.0,0.01,0.0,-0.02,0.01
JBFIND,2016-11-22,2016-11-28,199.34,0.02,196.6,197.6,0.01,0.0,-0.02,0.03
MONSANTO,2016-11-22,2016-11-28,2267.75,0.0,2256.0,2270.75,0.01,0.0,-0.0,0.01
GODREJCP,2016-11-22,2016-11-28,1429.74,0.01,1420.8,1433.1,0.01,0.0,-0.0,0.01
ALKEM,2016-11-22,2016-11-28,1697.15,0.01,1677.7,1692.15,0.01,0.0,-0.02,0.01
FINPIPE,2016-11-22,2016-11-28,414.55,0.02,416.85,422.8,0.01,0.0,-0.03,0.04
GAIL,2016-11-22,2016-11-28,412.83,0.02,414.55,417.5,0.01,0.0,-0.02,0.04
KALPATPOWR,2016-11-22,2016-11-28,232.82,0.01,231.2,234.2,0.01,0.0,-0.01,0.01
JYOTHYLAB,2016-11-22,2016-11-28,340.29,0.01,336.35,339.6,0.01,0.0,-0.02,0.02
GAYAPROJ,2016-11-22,2016-11-28,612.08,0.01,602.65,610.65,0.01,0.0,-0.01,0.02
ALBK,2016-11-22,2016-11-28,67.4,0.01,67.05,67.75,0.01,0.0,-0.01,0.02
DCBBANK,2016-11-22,2016-11-28,108.37,0.02,108.0,109.5,0.01,0.0,-0.02,0.03
DABUR,2016-11-22,2016-11-28,277.4,0.01,275.95,277.9,0.01,0.0,-0.02,0.02
OIL,2016-11-22,2016-11-28,575.33,0.02,567.8,571.0,0.01,0.0,-0.02,0.03
BAJAJFINSV,2016-11-22,2016-11-28,2938.84,0.01,2901.55,2941.9,0.01,0.0,-0.01,0.01
ORIENTCEM,2016-11-22,2016-11-28,132.5,0.02,131.8,132.5,0.01,0.0,-0.01,0.03
BIRLACORPN,2016-11-22,2016-11-28,664.94,0.02,658.7,662.8,0.01,0.0,-0.02,0.02
HONAUT,2016-11-22,2016-11-28,8500.87,0.01,8396.1,8518.15,0.01,0.0,-0.01,0.01
INFRATEL,2016-11-22,2016-11-28,359.83,0.01,359.45,363.5,0.01,0.0,-0.01,0.02
CONCOR,2016-11-22,2016-11-28,1159.59,0.03,1161.15,1168.85,0.01,0.0,-0.03,0.05
MRF,2016-11-22,2016-11-28,47304.08,0.01,46947.2,47574.1,0.01,0.0,-0.01,0.01
JUBLFOOD,2016-11-22,2016-11-28,878.9,0.02,881.4,888.9,0.01,0.0,-0.03,0.04
COROMANDEL,2016-11-22,2016-11-28,247.49,0.02,243.2,246.4,0.01,0.0,-0.02,0.04
NH,2016-11-22,2016-11-28,345.97,0.02,340.9,343.0,0.01,0.0,-0.02,0.03
BGRENERGY,2016-11-22,2016-11-28,107.58,0.01,107.0,108.6,0.01,0.0,-0.02,0.02
AJANTPHARM,2016-11-22,2016-11-28,1810.81,0.02,1810.55,1830.95,0.01,0.0,-0.03,0.02
GUJFLUORO,2016-11-22,2016-11-28,488.32,0.0,488.0,487.4,-0.0,-0.0,-0.0,0.0
HMVL,2016-11-22,2016-11-28,269.38,0.01,269.25,269.3,0.0,0.0,-0.02,0.01
GODFRYPHLP,2016-11-22,2016-11-28,944.27,0.01,941.85,937.6,-0.0,-0.0,-0.01,0.01
SPARC,2016-11-22,2016-11-28,311.83,0.01,311.65,312.5,0.0,0.0,-0.01,0.02
HDFC,2016-11-22,2016-11-28,1237.0,0.01,1249.7,1246.7,-0.0,-0.0,-0.02,0.02
AXISBANK,2016-11-22,2016-11-28,472.71,0.02,470.75,472.9,0.0,0.0,-0.03,0.02
VIDEOIND,2016-11-22,2016-11-28,103.86,0.0,103.9,104.1,0.0,0.0,-0.01,0.01
PGHH,2016-11-22,2016-11-28,6561.13,0.01,6592.45,6596.45,0.0,0.0,-0.01,0.01
EXIDEIND,2016-11-22,2016-11-28,174.17,0.02,174.7,174.4,-0.0,-0.0,-0.02,0.03
BAJAJHIND,2016-11-22,2016-11-28,14.29,0.02,14.3,14.25,-0.0,-0.0,-0.03,0.02
FSL,2016-11-22,2016-11-28,34.75,0.0,34.75,34.75,0.0,0.0,0.0,0.0
SYNDIBANK,2016-11-22,2016-11-28,66.09,0.01,65.65,65.85,0.0,0.0,-0.01,0.01
FEDERALBNK,2016-11-22,2016-11-28,69.55,0.02,69.65,69.95,0.0,0.0,-0.02,0.04
FAGBEARING,2016-11-22,2016-11-28,4063.31,0.0,4086.5,4074.55,-0.0,-0.0,-0.01,0.01
BLUESTARCO,2016-11-22,2016-11-28,464.01,0.01,463.0,463.45,0.0,0.0,-0.02,0.02
VAKRANGEE,2016-11-22,2016-11-28,270.44,0.01,269.9,269.2,-0.0,-0.0,-0.02,0.02
BANKBARODA,2016-11-22,2016-11-28,164.66,0.02,163.2,163.05,-0.0,-0.0,-0.03,0.03
TECHNO,2016-11-22,2016-11-28,301.4,0.01,298.85,297.85,-0.0,-0.0,-0.02,0.01
CUB,2016-11-22,2016-11-28,134.28,0.03,134.45,134.3,-0.0,-0.0,-0.03,0.05
TITAN,2016-11-22,2016-11-28,309.93,0.02,306.9,306.55,-0.0,-0.0,-0.03,0.03
COALINDIA,2016-11-22,2016-11-28,303.39,0.01,303.4,304.9,0.0,0.0,-0.01,0.01
UCOBANK,2016-11-22,2016-11-28,33.18,0.01,33.3,33.25,-0.0,-0.0,-0.02,0.02
TTKPRESTIG,2016-11-22,2016-11-28,5151.17,0.01,5120.8,5109.45,-0.0,-0.0,-0.01,0.01
CANFINHOME,2016-11-22,2016-11-28,1522.72,0.01,1532.45,1527.65,-0.0,-0.0,-0.01,0.01
IDBI,2016-11-22,2016-11-28,67.69,0.01,67.7,67.75,0.0,0.0,-0.02,0.02
ZYDUSWELL,2016-11-22,2016-11-28,842.25,0.01,846.4,842.95,-0.0,-0.0,-0.01,0.01
VOLTAS,2016-11-22,2016-11-28,300.8,0.0,301.8,300.95,-0.0,-0.0,-0.0,0.0
WELCORP,2016-11-22,2016-11-28,70.72,0.01,71.05,71.15,0.0,0.0,-0.02,0.01
PCJEWELLER,2016-11-22,2016-11-28,363.95,0.03,361.8,361.25,-0.0,-0.0,-0.05,0.02
PAGEIND,2016-11-22,2016-11-28,12657.0,0.01,12740.1,12787.7,0.0,0.0,-0.02,0.02
PNB,2016-11-22,2016-11-28,138.03,0.01,137.4,137.1,-0.0,-0.0,-0.02,0.02
POLARIS,2016-11-22,2016-11-28,162.57,0.01,163.55,163.5,-0.0,-0.0,-0.01,0.01
NLCINDIA,2016-11-22,2016-11-28,77.22,0.01,77.0,77.35,0.0,0.0,-0.01,0.03
ABFRL,2016-11-22,2016-11-28,220.35,0.0,220.35,220.35,0.0,0.0,0.0,0.0
MPHASIS,2016-11-22,2016-11-28,512.78,0.01,511.25,512.3,0.0,0.0,-0.02,0.02
MCLEODRUSS,2016-11-22,2016-11-28,147.01,0.01,147.55,146.9,-0.0,-0.0,-0.01,0.01
MAYURUNIQ,2016-11-22,2016-11-28,372.78,0.0,372.75,372.95,0.0,0.0,-0.0,0.0
RELIGARE,2016-11-22,2016-11-28,269.97,0.02,269.05,270.0,0.0,0.0,-0.02,0.02
KTKBANK,2016-11-22,2016-11-28,103.2,0.02,103.4,103.0,-0.0,-0.0,-0.02,0.03
AMARAJABAT,2016-11-22,2016-11-28,927.34,0.01,926.95,924.6,-0.0,-0.0,-0.02,0.01
ANDHRABANK,2016-11-22,2016-11-28,51.43,0.01,51.45,51.45,0.0,0.0,-0.01,0.01
BLUEDART,2016-11-22,2016-11-28,4610.48,0.01,4605.15,4614.4,0.0,0.0,-0.02,0.01
INOXLEISUR,2016-11-22,2016-11-28,223.99,0.02,221.15,221.75,0.0,0.0,-0.03,0.02
INDOCO,2016-11-22,2016-11-28,274.77,0.01,275.5,274.45,-0.0,-0.0,-0.01,0.01
SIEMENS,2016-11-22,2016-11-28,1062.08,0.02,1074.45,1078.75,0.0,0.0,-0.02,0.02
JCHAC,2016-11-22,2016-11-28,1364.64,0.02,1374.55,1370.75,-0.0,-0.0,-0.02,0.03
HTMEDIA,2016-11-22,2016-11-28,71.51,0.01,72.2,71.7,-0.01,-0.0,-0.01,0.01
SHOPERSTOP,2016-11-22,2016-11-28,298.35,0.02,298.9,296.25,-0.01,-0.0,-0.04,0.03
CYIENT,2016-11-22,2016-11-28,491.43,0.01,499.05,493.6,-0.01,-0.0,-0.03,0.01
RADICO,2016-11-22,2016-11-28,118.18,0.01,117.95,117.2,-0.01,-0.0,-0.02,0.02
CUMMINSIND,2016-11-22,2016-11-28,770.56,0.01,772.2,764.85,-0.01,-0.0,-0.02,0.02
UNIONBANK,2016-11-22,2016-11-28,150.95,0.02,151.05,150.05,-0.01,-0.0,-0.02,0.02
MYSOREBANK,2016-11-22,2016-11-28,554.04,0.02,548.85,546.1,-0.01,-0.0,-0.03,0.01
ASTRAL,2016-11-22,2016-11-28,405.65,0.01,408.55,402.75,-0.01,-0.0,-0.01,0.01
JPASSOCIAT,2016-11-22,2016-11-28,7.38,0.03,7.6,7.5,-0.01,-0.0,-0.05,0.03
PRESTIGE,2016-11-22,2016-11-28,157.59,0.02,157.45,156.1,-0.01,-0.0,-0.02,0.02
DBCORP,2016-11-22,2016-11-28,365.29,0.01,369.25,365.3,-0.01,-0.0,-0.01,0.01
SOLARINDS,2016-11-22,2016-11-28,652.33,0.03,675.9,666.05,-0.01,-0.0,-0.03,0.05
BHARATFIN,2016-11-22,2016-11-28,694.15,0.03,690.1,681.45,-0.01,-0.0,-0.04,0.04
ABB,2016-11-22,2016-11-28,1062.13,0.0,1069.35,1060.2,-0.01,-0.0,-0.01,0.0
TUBEINVEST,2016-11-22,2016-11-28,590.32,0.01,588.45,585.05,-0.01,-0.0,-0.01,0.02
ICRA,2016-11-22,2016-11-28,3971.23,0.01,3969.8,3937.2,-0.01,-0.0,-0.01,0.01
ORIENTBANK,2016-11-22,2016-11-28,118.49,0.02,117.9,116.6,-0.01,-0.0,-0.03,0.02
RAYMOND,2016-11-22,2016-11-28,518.04,0.01,516.9,513.75,-0.01,-0.0,-0.02,0.02
SBT,2016-11-22,2016-11-28,554.59,0.02,550.75,545.55,-0.01,-0.0,-0.03,0.01
HDFCBANK,2016-11-22,2016-11-28,1184.41,0.01,1198.05,1184.45,-0.01,-0.0,-0.02,0.02
SBIN,2016-11-22,2016-11-28,258.45,0.02,257.35,253.55,-0.01,-0.0,-0.03,0.01
SBBJ,2016-11-22,2016-11-28,705.82,0.01,703.25,695.75,-0.01,-0.0,-0.03,0.01
GESHIP,2016-11-22,2016-11-28,356.59,0.02,360.25,358.2,-0.01,-0.0,-0.02,0.04
APOLLOTYRE,2016-11-22,2016-11-28,180.47,0.02,183.6,181.9,-0.01,-0.0,-0.03,0.02
SUNDARMFIN,2016-11-22,2016-11-28,1208.2,0.0,1212.5,1199.2,-0.01,-0.0,-0.01,0.0
GSKCONS,2016-11-22,2016-11-28,5066.82,0.01,5057.9,5004.9,-0.01,-0.0,-0.02,0.02
GSPL,2016-11-22,2016-11-28,155.01,0.01,155.15,153.45,-0.01,-0.0,-0.02,0.01
MAHINDCIE,2016-11-22,2016-11-28,183.53,0.01,183.3,181.65,-0.01,-0.0,-0.01,0.0
WOCKPHARMA,2016-11-22,2016-11-28,678.99,0.01,689.2,684.7,-0.01,-0.0,-0.02,0.01
IOB,2016-11-22,2016-11-28,24.85,0.01,25.05,24.9,-0.01,-0.0,-0.02,0.01
SKFINDIA,2016-11-22,2016-11-28,1278.76,0.02,1299.5,1280.2,-0.01,-0.0,-0.02,0.02
EVEREADY,2016-11-22,2016-11-28,217.46,0.01,219.1,217.7,-0.01,-0.0,-0.02,0.02
EIHOTEL,2016-11-22,2016-11-28,101.35,0.0,102.15,100.95,-0.01,-0.0,-0.01,0.0
MARICO,2016-11-22,2016-11-28,252.58,0.02,252.5,249.7,-0.01,-0.0,-0.02,0.02
DIVISLAB,2016-11-22,2016-11-28,1165.19,0.01,1179.35,1166.2,-0.01,-0.0,-0.03,0.01
MARUTI,2016-11-22,2016-11-28,4882.58,0.01,4934.55,4893.75,-0.01,-0.0,-0.01,0.01
RELIANCE,2016-11-22,2016-11-28,995.63,0.01,1001.45,986.65,-0.01,-0.0,-0.02,0.01
BATAINDIA,2016-11-22,2016-11-28,412.73,0.02,419.1,411.9,-0.02,-0.0,-0.04,0.03
PETRONET,2016-11-22,2016-11-28,373.24,0.01,377.6,369.75,-0.02,-0.01,-0.02,0.0
INDIANB,2016-11-22,2016-11-28,243.09,0.01,247.25,241.95,-0.02,-0.01,-0.02,0.01
MANAPPURAM,2016-11-22,2016-11-28,74.12,0.04,73.8,72.3,-0.02,-0.01,-0.06,0.05
PNCINFRA,2016-11-22,2016-11-28,113.06,0.01,112.95,111.0,-0.02,-0.0,-0.02,0.01
TRENT,2016-11-22,2016-11-28,182.49,0.0,184.35,181.45,-0.02,-0.0,-0.01,-0.0
CORPBANK,2016-11-22,2016-11-28,45.2,0.01,45.65,44.8,-0.02,-0.0,-0.02,0.01
CRISIL,2016-11-22,2016-11-28,2284.73,0.01,2312.6,2262.45,-0.02,-0.01,-0.01,0.0
INDUSINDBK,2016-11-22,2016-11-28,1060.92,0.02,1071.55,1050.35,-0.02,-0.0,-0.02,0.03
TATAMOTORS,2016-11-22,2016-11-28,459.27,0.02,464.85,454.7,-0.02,-0.01,-0.04,0.01
EICHERMOT,2016-11-22,2016-11-28,20481.3,0.02,20653.1,20213.9,-0.02,-0.01,-0.03,0.01
JUSTDIAL,2016-11-22,2016-11-28,370.85,0.01,377.6,370.5,-0.02,-0.0,-0.02,0.01
TRITURBINE,2016-11-22,2016-11-28,118.54,0.01,119.15,117.05,-0.02,-0.0,-0.01,0.0
GILLETTE,2016-11-22,2016-11-28,4297.54,0.01,4325.35,4256.5,-0.02,-0.0,-0.02,0.01
LALPATHLAB,2016-11-22,2016-11-28,1181.8,0.01,1192.05,1159.55,-0.03,-0.01,-0.02,0.01
ICICIBANK,2016-11-22,2016-11-28,260.47,0.01,262.7,255.3,-0.03,-0.01,-0.02,0.01
KOTAKBANK,2016-11-22,2016-11-28,756.03,0.02,769.6,750.15,-0.03,-0.01,-0.03,0.01
GDL,2016-11-22,2016-11-28,223.21,0.01,228.35,220.55,-0.03,-0.01,-0.02,0.0
AHLUCONT,2016-11-22,2016-11-28,247.9,0.02,251.0,243.35,-0.03,-0.01,-0.03,0.02
THERMAX,2016-11-22,2016-11-28,831.64,0.01,847.3,824.95,-0.03,-0.01,-0.02,0.01
RAMCOSYS,2016-11-22,2016-11-28,320.81,0.02,331.75,319.6,-0.04,-0.01,-0.04,0.02
MUTHOOTFIN,2016-11-22,2016-11-28,290.91,0.01,296.25,285.5,-0.04,-0.01,-0.03,0.0
GODREJIND,2016-11-22,2016-11-28,371.52,0.01,381.1,367.25,-0.04,-0.01,-0.02,0.0
ASHOKA,2016-11-22,2016-11-28,140.02,0.01,143.7,138.3,-0.04,-0.01,-0.02,0.0
VSTIND,2016-11-22,2016-11-28,2232.83,0.02,2305.5,2223.7,-0.04,-0.01,-0.03,0.01
BAJAJCORP,2016-11-22,2016-11-28,372.55,0.01,378.85,364.45,-0.04,-0.01,-0.02,0.0
SOBHA,2016-11-22,2016-11-28,251.61,0.01,255.5,245.8,-0.04,-0.01,-0.02,0.01
BALKRISIND,2016-11-22,2016-11-28,933.93,0.02,966.35,925.55,-0.04,-0.01,-0.04,0.0
CHOLAFIN,2016-11-22,2016-11-28,981.89,0.02,997.2,960.75,-0.04,-0.01,-0.04,0.03
WABCOINDIA,2016-11-22,2016-11-28,5073.62,0.01,5231.65,4977.95,-0.05,-0.01,-0.03,0.01
SADBHAV,2016-11-22,2016-11-28,276.76,0.01,283.0,270.0,-0.05,-0.01,-0.02,-0.0
NAUKRI,2016-11-22,2016-11-28,923.71,0.0,954.35,899.6,-0.06,-0.01,-0.02,-0.01
BRIGADE,2016-11-22,2016-11-28,160.87,0.02,166.0,154.4,-0.07,-0.02,-0.03,0.01
DEN,2016-11-22,2016-11-28,69.01,0.01,72.45,65.65,-0.1,-0.02,-0.04,-0.01
KARURVYSYA,2016-11-10,2016-11-16,315.47,0.7,466.15,91.03,-1.63,-0.41,-1.62,0.0
