Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
CHENNPETRO,2016-12-06,2016-12-12,271.15,0.01,265.2,280.75,0.06,0.01,-0.01,0.03
MMTC,2016-12-06,2016-12-12,52.65,0.06,49.75,52.65,0.06,0.01,-0.06,0.1
SUPRAJIT,2016-12-06,2016-12-12,195.37,0.02,188.95,200.15,0.06,0.01,-0.0,0.04
PRESTIGE,2016-12-06,2016-12-12,150.16,0.01,144.5,153.05,0.06,0.01,0.0,0.03
JCHAC,2016-12-06,2016-12-12,1385.21,0.01,1354.6,1439.05,0.06,0.02,0.0,0.02
AHLUCONT,2016-12-06,2016-12-12,252.54,0.02,246.65,262.85,0.06,0.02,-0.01,0.05
ENGINERSIN,2016-12-06,2016-12-12,606.48,0.01,587.8,623.7,0.06,0.01,0.0,0.03
CAIRN,2016-12-06,2016-12-12,259.65,0.02,251.0,266.35,0.06,0.01,0.0,0.04
SONATSOFTW,2016-12-06,2016-12-12,161.09,0.01,158.3,166.25,0.05,0.01,-0.0,0.03
ABAN,2016-12-06,2016-12-12,249.21,0.02,247.65,261.5,0.05,0.01,-0.02,0.05
TNPL,2016-12-06,2016-12-12,345.78,0.01,335.7,354.5,0.05,0.01,0.0,0.02
VIJAYABANK,2016-12-06,2016-12-12,45.41,0.01,44.45,46.65,0.05,0.01,0.0,0.02
SNOWMAN,2016-12-06,2016-12-12,51.43,0.02,50.65,53.2,0.05,0.01,-0.01,0.04
SOMANYCERA,2016-12-06,2016-12-12,507.2,0.03,492.65,519.75,0.05,0.01,-0.01,0.06
EIDPARRY,2016-12-06,2016-12-12,250.63,0.01,246.9,258.75,0.05,0.01,-0.01,0.03
SUNTV,2016-12-06,2016-12-12,488.37,0.04,474.1,499.1,0.05,0.01,-0.04,0.07
SUNTECK,2016-12-06,2016-12-12,199.35,0.03,198.55,208.55,0.05,0.01,-0.03,0.04
HIMATSEIDE,2016-12-06,2016-12-12,296.62,0.01,290.25,304.6,0.05,0.01,-0.01,0.04
GLENMARK,2016-12-06,2016-12-12,890.16,0.01,870.35,914.3,0.05,0.01,0.0,0.02
OBEROIRLTY,2016-12-06,2016-12-12,304.3,0.01,296.75,313.4,0.05,0.01,0.0,0.03
PHOENIXLTD,2016-12-06,2016-12-12,368.69,0.06,365.55,383.0,0.05,0.01,-0.04,0.11
CESC,2016-12-06,2016-12-12,603.86,0.02,589.4,622.5,0.05,0.01,-0.0,0.05
TVSSRICHAK,2016-12-06,2016-12-12,3444.71,0.02,3347.2,3501.65,0.05,0.01,-0.01,0.05
HINDALCO,2016-12-06,2016-12-12,178.74,0.01,175.4,181.95,0.04,0.01,-0.0,0.02
TORNTPOWER,2016-12-06,2016-12-12,183.11,0.01,181.5,188.1,0.04,0.01,-0.0,0.03
BASF,2016-12-06,2016-12-12,1066.51,0.04,1027.65,1068.9,0.04,0.01,-0.04,0.07
KWALITY,2016-12-06,2016-12-12,127.54,0.01,125.45,130.05,0.04,0.01,-0.01,0.02
INDHOTEL,2016-12-06,2016-12-12,100.54,0.02,98.2,101.85,0.04,0.01,-0.02,0.03
BEML,2016-12-06,2016-12-12,897.08,0.03,873.0,906.05,0.04,0.01,-0.02,0.06
VOLTAS,2016-12-06,2016-12-12,317.76,0.03,305.55,319.1,0.04,0.01,-0.02,0.05
TRIDENT,2016-12-06,2016-12-12,57.02,0.02,56.2,58.45,0.04,0.01,-0.01,0.03
RDEL,2016-12-06,2016-12-12,54.28,0.02,53.0,54.95,0.04,0.01,-0.02,0.03
IBREALEST,2016-12-06,2016-12-12,70.47,0.03,69.3,72.4,0.04,0.01,-0.02,0.06
HEIDELBERG,2016-12-06,2016-12-12,118.26,0.01,115.65,120.55,0.04,0.01,-0.0,0.03
JINDALSTEL,2016-12-06,2016-12-12,72.59,0.01,70.9,73.5,0.04,0.01,-0.01,0.03
NMDC,2016-12-06,2016-12-12,126.26,0.02,123.65,129.0,0.04,0.01,-0.02,0.04
GODREJIND,2016-12-06,2016-12-12,403.91,0.02,387.95,405.75,0.04,0.01,-0.03,0.03
ASHOKA,2016-12-06,2016-12-12,150.4,0.01,146.9,153.3,0.04,0.01,-0.0,0.02
MRF,2016-12-06,2016-12-12,51427.52,0.02,50304.7,52235.0,0.04,0.01,-0.02,0.03
FINCABLES,2016-12-06,2016-12-12,417.13,0.04,410.4,428.55,0.04,0.01,-0.03,0.07
KRBL,2016-12-06,2016-12-12,275.31,0.01,272.05,281.75,0.04,0.01,-0.01,0.02
GMDCLTD,2016-12-06,2016-12-12,100.01,0.01,98.25,102.7,0.04,0.01,0.0,0.02
KPRMILL,2016-11-22,2016-11-28,1116.43,0.03,1081.85,1129.9,0.04,0.01,-0.02,0.04
GRUH,2016-12-06,2016-12-12,312.31,0.01,306.35,314.7,0.03,0.01,-0.01,0.02
VINATIORGA,2016-12-06,2016-12-12,591.84,0.01,580.45,600.05,0.03,0.01,-0.0,0.02
MOTHERSUMI,2016-12-06,2016-12-12,319.44,0.03,311.25,321.25,0.03,0.01,-0.03,0.05
DEN,2016-12-06,2016-12-12,63.19,0.01,62.45,64.1,0.03,0.01,-0.0,0.03
IGL,2016-12-06,2016-12-12,850.17,0.01,832.5,858.6,0.03,0.01,-0.01,0.02
KITEX,2016-12-06,2016-12-12,399.07,0.01,392.15,404.5,0.03,0.01,0.0,0.02
APOLLOTYRE,2016-12-06,2016-12-12,192.9,0.02,189.35,194.2,0.03,0.01,-0.02,0.03
UPL,2016-12-06,2016-12-12,687.19,0.02,672.55,695.55,0.03,0.01,-0.01,0.04
ADANIPORTS,2016-12-06,2016-12-12,280.68,0.02,271.9,281.35,0.03,0.01,-0.02,0.03
TEXRAIL,2016-12-06,2016-12-12,106.22,0.02,105.75,109.05,0.03,0.01,-0.02,0.03
DEEPAKFERT,2016-12-06,2016-12-12,190.15,0.01,188.2,193.05,0.03,0.01,-0.01,0.02
IDBI,2016-12-06,2016-12-12,69.4,0.03,68.25,70.55,0.03,0.01,-0.02,0.05
HTMEDIA,2016-12-06,2016-12-12,72.41,0.02,70.25,72.45,0.03,0.01,-0.01,0.04
SYMPHONY,2016-12-06,2016-12-12,1173.61,0.01,1159.8,1194.25,0.03,0.01,-0.01,0.02
TVSMOTOR,2016-12-06,2016-12-12,361.97,0.01,354.95,367.55,0.03,0.01,0.0,0.02
DBCORP,2016-12-06,2016-12-12,353.62,0.01,348.9,357.9,0.03,0.01,0.0,0.02
ZENSARTECH,2016-12-06,2016-12-12,995.91,0.01,980.45,1009.25,0.03,0.01,-0.0,0.01
DELTACORP,2016-12-06,2016-12-12,112.15,0.01,109.6,112.8,0.03,0.01,-0.01,0.03
ORIENTCEM,2016-12-06,2016-12-12,131.65,0.01,129.3,133.2,0.03,0.01,-0.01,0.03
TATAMOTORS,2016-12-06,2016-12-12,453.3,0.02,441.1,454.4,0.03,0.01,-0.02,0.04
MCLEODRUSS,2016-12-06,2016-12-12,149.45,0.01,147.25,151.95,0.03,0.01,-0.0,0.03
BRIGADE,2016-12-06,2016-12-12,153.94,0.01,153.1,157.1,0.03,0.01,-0.01,0.03
BEL,2016-12-06,2016-12-12,1481.97,0.01,1456.8,1505.75,0.03,0.01,-0.0,0.02
WONDERLA,2016-12-06,2016-12-12,328.35,0.02,325.05,335.5,0.03,0.01,-0.02,0.03
OFSS,2016-12-06,2016-12-12,3104.84,0.01,3036.1,3136.05,0.03,0.01,-0.01,0.02
IRB,2016-12-06,2016-12-12,189.87,0.02,187.15,193.4,0.03,0.01,-0.01,0.03
BOMDYEING,2016-12-06,2016-12-12,46.51,0.02,45.9,47.15,0.03,0.01,-0.01,0.03
BAJAJHIND,2016-12-06,2016-12-12,13.78,0.01,13.7,14.1,0.03,0.01,0.0,0.03
SKFINDIA,2016-12-06,2016-12-12,1266.47,0.01,1252.65,1290.75,0.03,0.01,0.0,0.02
SCI,2016-12-06,2016-12-12,61.36,0.02,60.1,61.85,0.03,0.01,-0.01,0.03
SFCL,2016-12-06,2016-12-12,99.33,0.02,97.75,100.6,0.03,0.01,-0.02,0.03
HINDZINC,2016-12-06,2016-12-12,280.05,0.01,275.95,281.05,0.02,0.0,-0.01,0.02
HDFC,2016-12-06,2016-12-12,1266.19,0.01,1243.4,1264.5,0.02,0.0,-0.02,0.02
MINDTREE,2016-12-06,2016-12-12,463.73,0.01,459.8,468.25,0.02,0.0,-0.01,0.02
DCMSHRIRAM,2016-12-06,2016-12-12,214.88,0.02,212.8,216.15,0.02,0.0,-0.02,0.03
PAGEIND,2016-12-06,2016-12-12,13510.76,0.03,13350.0,13600.0,0.02,0.0,-0.02,0.06
DISHTV,2016-12-06,2016-12-12,87.93,0.02,86.95,88.35,0.02,0.0,-0.01,0.03
HCLTECH,2016-12-06,2016-12-12,792.84,0.01,780.9,799.8,0.02,0.01,-0.0,0.01
PEL,2016-12-06,2016-12-12,1708.66,0.01,1678.6,1716.5,0.02,0.01,-0.0,0.01
GUJGASLTD,2016-12-06,2016-12-12,544.35,0.01,538.2,551.2,0.02,0.01,-0.0,0.02
GDL,2016-12-06,2016-12-12,232.89,0.01,229.7,234.6,0.02,0.01,-0.0,0.02
HAVELLS,2016-12-06,2016-12-12,340.45,0.04,332.1,338.3,0.02,0.0,-0.03,0.06
HINDCOPPER,2016-12-06,2016-12-12,63.07,0.01,61.6,62.9,0.02,0.01,-0.01,0.02
DREDGECORP,2016-12-06,2016-12-12,385.23,0.01,380.8,387.25,0.02,0.0,-0.01,0.02
ESSELPACK,2016-12-06,2016-12-12,249.64,0.01,245.05,251.0,0.02,0.01,-0.01,0.02
LINDEINDIA,2016-12-06,2016-12-12,364.66,0.03,357.4,366.3,0.02,0.01,-0.02,0.05
CYIENT,2016-12-06,2016-12-12,504.67,0.01,496.3,506.65,0.02,0.01,-0.02,0.02
TRITURBINE,2016-12-06,2016-12-12,117.91,0.01,116.1,119.0,0.02,0.01,-0.01,0.01
WHIRLPOOL,2016-12-06,2016-12-12,909.68,0.04,872.25,888.75,0.02,0.0,-0.06,0.04
BBTC,2016-12-06,2016-12-12,509.04,0.02,499.65,508.0,0.02,0.0,-0.02,0.03
SINTEX,2016-12-06,2016-12-12,76.1,0.01,75.5,77.35,0.02,0.01,-0.01,0.02
TATAPOWER,2016-12-06,2016-12-12,75.75,0.01,75.2,76.65,0.02,0.0,-0.01,0.02
KSBPUMPS,2016-12-06,2016-12-12,601.54,0.02,600.95,613.65,0.02,0.01,-0.02,0.04
JBFIND,2016-12-06,2016-12-12,202.05,0.01,199.05,203.35,0.02,0.01,-0.0,0.02
AVANTIFEED,2016-12-06,2016-12-12,484.89,0.0,481.5,490.2,0.02,0.0,0.0,0.01
TATAMTRDVR,2016-12-06,2016-12-12,297.73,0.02,292.25,297.2,0.02,0.0,-0.02,0.04
ASHOKLEY,2016-12-06,2016-12-12,78.34,0.02,78.05,79.5,0.02,0.0,-0.02,0.02
JKCEMENT,2016-12-06,2016-12-12,737.77,0.0,731.1,742.55,0.02,0.0,-0.0,0.01
STAR,2016-12-06,2016-12-12,1094.69,0.02,1088.1,1105.0,0.02,0.0,-0.01,0.03
ALBK,2016-12-06,2016-12-12,68.47,0.02,68.0,69.3,0.02,0.0,-0.01,0.03
AKZOINDIA,2016-12-06,2016-12-12,1424.94,0.01,1409.9,1434.3,0.02,0.0,-0.01,0.02
SUPREMEIND,2016-12-06,2016-12-12,875.83,0.01,872.35,894.3,0.02,0.01,-0.01,0.03
KALPATPOWR,2016-12-06,2016-12-12,236.5,0.01,236.8,241.15,0.02,0.0,-0.01,0.02
ADANIENT,2016-12-06,2016-12-12,70.58,0.01,69.8,71.15,0.02,0.0,-0.0,0.01
TAKE,2016-12-06,2016-12-12,137.64,0.04,136.7,139.25,0.02,0.0,-0.03,0.06
BIOCON,2016-12-06,2016-12-12,928.71,0.01,917.75,939.95,0.02,0.01,-0.0,0.02
NCC,2016-12-06,2016-12-12,80.65,0.01,80.2,81.75,0.02,0.0,-0.01,0.01
SBIN,2016-12-06,2016-12-12,260.98,0.02,259.1,263.65,0.02,0.0,-0.01,0.03
VSTIND,2016-12-06,2016-12-12,2220.63,0.0,2195.05,2235.25,0.02,0.0,-0.0,0.01
MAHLIFE,2016-12-06,2016-12-12,356.2,0.01,352.45,358.0,0.02,0.0,-0.01,0.02
CONCOR,2016-12-06,2016-12-12,1116.35,0.0,1111.6,1128.45,0.02,0.0,-0.0,0.01
IDEA,2016-12-06,2016-12-12,75.78,0.01,74.4,75.6,0.02,0.0,-0.02,0.02
SANOFI,2016-12-06,2016-12-12,4279.52,0.01,4227.65,4309.55,0.02,0.0,-0.01,0.02
RELIANCE,2016-12-06,2016-12-12,1016.11,0.01,1005.2,1027.2,0.02,0.01,-0.01,0.02
GUJFLUORO,2016-12-06,2016-12-12,478.16,0.01,477.1,480.85,0.01,0.0,-0.01,0.01
HONAUT,2016-12-06,2016-12-12,8526.24,0.01,8489.7,8587.1,0.01,0.0,-0.01,0.01
TUBEINVEST,2016-12-06,2016-12-12,577.06,0.01,567.85,575.9,0.01,0.0,-0.01,0.02
IIFL,2016-12-06,2016-12-12,265.07,0.02,263.05,265.35,0.01,0.0,-0.02,0.03
KANSAINER,2016-12-06,2016-12-12,335.38,0.01,331.6,335.25,0.01,0.0,-0.02,0.02
TRENT,2016-12-06,2016-12-12,200.56,0.02,198.35,199.8,0.01,0.0,-0.01,0.03
TV18BRDCST,2016-12-06,2016-12-12,37.76,0.02,37.4,37.75,0.01,0.0,-0.02,0.02
MYSOREBANK,2016-12-06,2016-12-12,560.39,0.02,559.0,564.05,0.01,0.0,-0.02,0.02
NATCOPHARM,2016-12-06,2016-12-12,597.83,0.01,596.6,600.1,0.01,0.0,-0.0,0.01
ICIL,2016-12-06,2016-12-12,160.35,0.02,156.6,158.65,0.01,0.0,-0.04,0.03
MOTILALOFS,2016-12-06,2016-12-12,522.98,0.02,520.95,526.75,0.01,0.0,-0.02,0.03
JISLJALEQS,2016-12-06,2016-12-12,88.06,0.03,86.95,87.45,0.01,0.0,-0.03,0.05
HFCL,2016-12-06,2016-12-12,12.34,0.02,12.25,12.4,0.01,0.0,-0.02,0.03
HMVL,2016-12-06,2016-12-12,259.62,0.01,259.9,262.65,0.01,0.0,-0.01,0.01
MOIL,2016-12-06,2016-12-12,354.9,0.03,353.3,356.0,0.01,0.0,-0.03,0.04
MAHINDCIE,2016-12-06,2016-12-12,189.35,0.0,188.85,189.8,0.01,0.0,-0.0,0.0
UNITECH,2016-12-06,2016-12-12,4.75,0.01,4.7,4.75,0.01,0.0,-0.01,0.02
INFY,2016-12-06,2016-12-12,976.85,0.01,966.5,977.35,0.01,0.0,-0.01,0.02
LICHSGFIN,2016-12-06,2016-12-12,563.83,0.02,561.4,565.95,0.01,0.0,-0.01,0.03
KSCL,2016-12-06,2016-12-12,421.04,0.01,417.95,422.7,0.01,0.0,-0.0,0.01
JAGRAN,2016-12-06,2016-12-12,171.61,0.01,170.8,173.3,0.01,0.0,-0.01,0.01
ICICIBANK,2016-12-06,2016-12-12,263.15,0.02,261.0,264.85,0.01,0.0,-0.01,0.02
LAXMIMACH,2016-12-06,2016-12-12,3898.66,0.01,3864.75,3905.65,0.01,0.0,-0.01,0.01
INOXWIND,2016-12-06,2016-12-12,199.74,0.01,198.55,201.1,0.01,0.0,-0.01,0.01
IPAPPM,2016-12-06,2016-12-12,314.78,0.0,313.8,316.05,0.01,0.0,-0.0,0.01
HEXAWARE,2016-12-06,2016-12-12,204.2,0.02,203.1,205.3,0.01,0.0,-0.01,0.02
ITC,2016-12-06,2016-12-12,231.83,0.02,230.2,232.3,0.01,0.0,-0.02,0.03
VAKRANGEE,2016-12-06,2016-12-12,283.8,0.0,282.65,284.25,0.01,0.0,-0.0,0.0
NAVKARCORP,2016-12-06,2016-12-12,177.15,0.01,176.1,177.35,0.01,0.0,-0.01,0.02
TECHM,2016-12-06,2016-12-12,465.18,0.02,465.45,469.4,0.01,0.0,-0.02,0.02
BOSCHLTD,2016-12-06,2016-12-12,20629.14,0.02,20465.6,20764.9,0.01,0.0,-0.01,0.03
RTNPOWER,2016-12-06,2016-12-12,7.12,0.02,7.0,7.05,0.01,0.0,-0.01,0.03
RPOWER,2016-12-06,2016-12-12,42.39,0.01,42.1,42.35,0.01,0.0,-0.01,0.01
CAPF,2016-12-06,2016-12-12,549.84,0.02,540.95,547.2,0.01,0.0,-0.02,0.02
TCS,2016-12-06,2016-12-12,2187.22,0.01,2182.35,2208.2,0.01,0.0,-0.01,0.02
RELINFRA,2016-12-06,2016-12-12,481.76,0.02,478.35,482.6,0.01,0.0,-0.02,0.02
WABCOINDIA,2016-12-06,2016-12-12,5025.18,0.01,5004.65,5046.15,0.01,0.0,-0.01,0.01
BLISSGVS,2016-12-06,2016-12-12,168.79,0.01,169.25,170.45,0.01,0.0,-0.02,0.02
RELCAPITAL,2016-12-06,2016-12-12,433.09,0.02,429.0,433.4,0.01,0.0,-0.02,0.03
NH,2016-12-06,2016-12-12,338.3,0.01,335.3,338.55,0.01,0.0,-0.0,0.01
CENTURYPLY,2016-12-06,2016-12-12,169.0,0.02,167.75,169.65,0.01,0.0,-0.02,0.04
RAYMOND,2016-12-06,2016-12-12,489.82,0.01,485.25,488.0,0.01,0.0,-0.01,0.02
RAJESHEXPO,2016-12-06,2016-12-12,450.41,0.01,445.4,450.8,0.01,0.0,-0.0,0.02
RADICO,2016-12-06,2016-12-12,118.79,0.01,118.45,119.15,0.01,0.0,-0.01,0.02
SBBJ,2016-12-06,2016-12-12,713.26,0.02,711.85,718.95,0.01,0.0,-0.02,0.02
SBT,2016-12-06,2016-12-12,561.79,0.02,559.6,566.5,0.01,0.0,-0.02,0.02
PTC,2016-12-06,2016-12-12,75.53,0.01,75.0,75.4,0.01,0.0,-0.01,0.01
APOLLOHOSP,2016-12-06,2016-12-12,1223.97,0.0,1218.0,1226.5,0.01,0.0,-0.0,0.01
AEGISCHEM,2016-12-06,2016-12-12,146.11,0.02,143.85,145.5,0.01,0.0,-0.03,0.03
AIAENG,2016-12-06,2016-12-12,1270.14,0.01,1260.75,1267.55,0.01,0.0,-0.01,0.01
ZEEL,2016-12-06,2016-12-12,450.67,0.02,446.7,452.3,0.01,0.0,-0.02,0.03
SUNDARMFIN,2016-12-06,2016-12-12,1211.32,0.01,1205.55,1221.8,0.01,0.0,-0.01,0.01
APARINDS,2016-12-06,2016-12-12,578.02,0.01,572.05,579.3,0.01,0.0,-0.01,0.02
APLLTD,2016-12-06,2016-12-12,635.6,0.01,630.55,638.0,0.01,0.0,-0.0,0.01
SOUTHBANK,2016-12-06,2016-12-12,21.42,0.01,21.25,21.55,0.01,0.0,-0.0,0.01
SHILPAMED,2016-12-06,2016-12-12,642.44,0.02,649.2,658.7,0.01,0.0,-0.02,0.03
ATUL,2016-12-06,2016-12-12,2147.08,0.01,2117.75,2133.0,0.01,0.0,-0.01,0.02
SOLARINDS,2016-12-06,2016-12-12,659.69,0.0,656.6,665.05,0.01,0.0,-0.0,0.01
BAJAJHLDNG,2016-12-06,2016-12-12,2025.6,0.01,2027.1,2037.4,0.01,0.0,-0.01,0.01
BALRAMCHIN,2016-12-06,2016-12-12,120.81,0.01,119.45,120.45,0.01,0.0,-0.01,0.02
SIEMENS,2016-12-06,2016-12-12,1125.71,0.02,1125.5,1135.6,0.01,0.0,-0.02,0.03
TATASTEEL,2016-12-06,2016-12-12,423.28,0.03,418.45,424.2,0.01,0.0,-0.02,0.05
PVR,2016-12-06,2016-12-12,1094.71,0.01,1085.2,1098.9,0.01,0.0,-0.01,0.02
REDINGTON,2016-12-06,2016-12-12,91.73,0.01,91.6,92.25,0.01,0.0,-0.01,0.01
VRLLOG,2016-12-06,2016-12-12,265.63,0.0,263.85,266.45,0.01,0.0,-0.01,0.01
TIMKEN,2016-12-06,2016-12-12,591.2,0.02,579.75,586.65,0.01,0.0,-0.02,0.02
NIITTECH,2016-12-06,2016-12-12,428.86,0.02,425.55,428.65,0.01,0.0,-0.02,0.02
NITINFIRE,2016-12-06,2016-12-12,27.72,0.01,27.7,28.05,0.01,0.0,-0.01,0.01
GESHIP,2016-12-06,2016-12-12,372.27,0.02,371.9,374.95,0.01,0.0,-0.02,0.03
GATI,2016-12-06,2016-12-12,118.95,0.01,118.4,119.8,0.01,0.0,-0.01,0.03
NTPC,2016-12-06,2016-12-12,163.76,0.0,163.1,165.45,0.01,0.0,-0.0,0.01
FORTIS,2016-12-06,2016-12-12,170.25,0.01,168.85,170.6,0.01,0.0,-0.01,0.02
OCL,2016-12-06,2016-12-12,779.59,0.01,766.15,777.3,0.01,0.0,-0.02,0.02
FINPIPE,2016-12-06,2016-12-12,418.85,0.01,417.8,421.8,0.01,0.0,-0.01,0.02
OIL,2016-12-06,2016-12-12,586.84,0.0,582.53,591.33,0.01,0.0,-0.0,0.01
ORIENTBANK,2016-12-06,2016-12-12,119.54,0.03,118.6,120.0,0.01,0.0,-0.03,0.04
EVEREADY,2016-12-06,2016-12-12,217.32,0.01,214.4,217.25,0.01,0.0,-0.01,0.02
EMAMILTD,2016-12-06,2016-12-12,1030.24,0.01,1025.45,1040.15,0.01,0.0,-0.01,0.02
FEDERALBNK,2016-12-06,2016-12-12,70.22,0.01,69.85,70.55,0.01,0.0,-0.01,0.02
THOMASCOOK,2016-12-06,2016-12-12,189.95,0.02,189.0,190.05,0.01,0.0,-0.01,0.03
POWERGRID,2016-12-06,2016-12-12,184.04,0.01,182.9,184.75,0.01,0.0,-0.01,0.02
TIDEWATER,2016-12-06,2016-12-12,5744.58,0.0,5713.6,5772.8,0.01,0.0,0.0,0.0
PGHH,2016-12-06,2016-12-12,6760.76,0.01,6691.8,6743.25,0.01,0.0,-0.01,0.03
PFC,2016-12-06,2016-12-12,131.71,0.02,129.85,131.7,0.01,0.0,-0.03,0.03
PFIZER,2016-12-06,2016-12-12,1854.18,0.01,1852.2,1871.6,0.01,0.0,-0.01,0.01
THERMAX,2016-12-06,2016-12-12,826.82,0.01,829.55,826.55,-0.0,-0.0,-0.01,0.01
SRF,2016-12-06,2016-12-12,1526.45,0.01,1525.1,1518.35,-0.0,-0.0,-0.01,0.02
TORNTPHARM,2016-12-06,2016-12-12,1344.08,0.0,1346.25,1347.25,0.0,0.0,-0.0,0.01
TATAGLOBAL,2016-12-06,2016-12-12,123.36,0.01,123.4,123.35,-0.0,-0.0,-0.01,0.01
NILKAMAL,2016-12-06,2016-12-12,1355.93,0.01,1343.55,1347.15,0.0,0.0,-0.02,0.01
JUBLFOOD,2016-12-06,2016-12-12,857.39,0.01,853.5,854.05,0.0,0.0,-0.01,0.02
NLCINDIA,2016-12-06,2016-12-12,78.56,0.02,77.7,77.75,0.0,0.0,-0.02,0.02
MUTHOOTFIN,2016-12-06,2016-12-12,299.29,0.01,298.15,297.0,-0.0,-0.0,-0.02,0.02
NHPC,2016-12-06,2016-12-12,27.33,0.0,27.25,27.3,0.0,0.0,-0.01,0.01
SUZLON,2016-12-06,2016-12-12,14.68,0.02,14.6,14.65,0.0,0.0,-0.01,0.03
SYNDIBANK,2016-12-06,2016-12-12,66.74,0.02,66.6,66.6,0.0,0.0,-0.02,0.02
JYOTHYLAB,2016-12-06,2016-12-12,369.88,0.0,369.65,368.3,-0.0,-0.0,-0.01,0.01
JUSTDIAL,2016-12-06,2016-12-12,379.98,0.01,379.4,378.65,-0.0,-0.0,-0.01,0.01
KEC,2016-12-06,2016-12-12,142.05,0.01,141.8,142.1,0.0,0.0,-0.0,0.01
SOBHA,2016-12-06,2016-12-12,262.64,0.02,256.75,257.55,0.0,0.0,-0.03,0.03
MAYURUNIQ,2016-12-06,2016-12-12,360.09,0.01,360.5,360.35,-0.0,-0.0,-0.01,0.01
RCF,2016-12-06,2016-12-12,49.2,0.02,48.25,48.25,0.0,0.0,-0.03,0.03
PCJEWELLER,2016-12-06,2016-12-12,358.3,0.02,360.5,361.05,0.0,0.0,-0.02,0.02
MONSANTO,2016-12-06,2016-12-12,2260.3,0.0,2259.25,2256.9,-0.0,-0.0,-0.0,0.0
KTKBANK,2016-12-06,2016-12-12,106.46,0.01,107.75,107.25,-0.0,-0.0,-0.02,0.02
PFS,2016-12-06,2016-12-12,39.11,0.02,39.25,39.1,-0.0,-0.0,-0.02,0.02
SHK,2016-12-06,2016-12-12,299.47,0.01,297.7,298.0,0.0,0.0,-0.01,0.01
MARUTI,2016-12-06,2016-12-12,5173.17,0.01,5135.2,5144.4,0.0,0.0,-0.02,0.02
SCHNEIDER,2016-12-06,2016-12-12,142.01,0.0,142.4,141.8,-0.0,-0.0,-0.01,0.01
LAKSHVILAS,2016-12-06,2016-12-12,145.61,0.01,145.25,144.6,-0.0,-0.0,-0.01,0.02
MFSL,2016-12-06,2016-12-12,543.17,0.0,544.15,545.15,0.0,0.0,-0.0,0.0
MHRIL,2016-12-06,2016-12-12,397.3,0.01,395.2,395.25,0.0,0.0,-0.01,0.01
SADBHAV,2016-12-06,2016-12-12,273.02,0.01,272.8,272.2,-0.0,-0.0,-0.01,0.01
MAGMA,2016-12-06,2016-12-12,105.43,0.03,103.75,104.05,0.0,0.0,-0.04,0.03
LT,2016-12-06,2016-12-12,1362.01,0.01,1362.15,1364.95,0.0,0.0,-0.01,0.01
PERSISTENT,2016-12-06,2016-12-12,600.51,0.0,599.75,600.2,0.0,0.0,-0.0,0.0
