Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
ANDHRABANK,2016-11-08,2016-11-14,54.06,0.05,53.0,54.35,0.03,0.01,-0.04,0.08
KSBPUMPS,2016-11-08,2016-11-14,591.42,0.02,584.1,598.9,0.03,0.01,-0.02,0.04
IDFCBANK,2016-11-08,2016-11-14,73.42,0.02,72.3,74.2,0.03,0.01,-0.01,0.04
THERMAX,2016-11-08,2016-11-14,867.43,0.01,853.85,882.4,0.03,0.01,-0.01,0.03
DISHMAN,2016-11-08,2016-11-14,241.15,0.01,236.7,243.3,0.03,0.01,0.0,0.02
ASHOKA,2016-11-08,2016-11-14,158.82,0.02,156.7,159.5,0.02,0.0,-0.01,0.03
KWALITY,2016-11-08,2016-11-14,136.25,0.03,134.85,137.75,0.02,0.01,-0.03,0.06
ENGINERSIN,2016-11-08,2016-11-14,532.94,0.01,524.2,536.0,0.02,0.01,-0.0,0.02
IDBI,2016-11-08,2016-11-14,70.91,0.02,69.7,71.45,0.02,0.01,-0.01,0.04
BHARATFORG,2016-11-08,2016-11-14,866.77,0.02,849.6,862.85,0.02,0.0,-0.02,0.03
COALINDIA,2016-11-08,2016-11-14,323.08,0.03,317.05,324.05,0.02,0.01,-0.03,0.05
SOUTHBANK,2016-11-08,2016-11-14,23.19,0.03,22.95,23.3,0.02,0.0,-0.03,0.06
TATACOMM,2016-11-08,2016-11-14,620.25,0.03,611.45,624.35,0.02,0.01,-0.02,0.05
IOB,2016-11-08,2016-11-14,25.68,0.05,25.45,25.85,0.02,0.0,-0.04,0.08
SUVEN,2016-11-08,2016-11-14,180.02,0.03,176.3,179.0,0.02,0.0,-0.04,0.03
AUROPHARMA,2016-11-08,2016-11-14,770.38,0.02,755.65,772.2,0.02,0.01,-0.03,0.04
BALRAMCHIN,2016-11-08,2016-11-14,115.53,0.01,113.65,115.8,0.02,0.0,-0.01,0.02
POLARIS,2016-11-08,2016-11-14,161.66,0.01,159.95,163.75,0.02,0.01,-0.01,0.02
AXISBANK,2016-11-08,2016-11-14,496.57,0.02,490.85,498.75,0.02,0.0,-0.02,0.04
HDFCBANK,2016-11-08,2016-11-14,1267.14,0.01,1254.3,1275.8,0.02,0.0,-0.0,0.02
CIPLA,2016-11-08,2016-11-14,544.24,0.04,535.3,547.95,0.02,0.01,-0.03,0.07
ZENSARTECH,2016-11-08,2016-11-14,953.8,0.0,946.35,956.0,0.01,0.0,-0.0,0.01
PFIZER,2016-11-08,2016-11-14,1800.51,0.01,1779.8,1805.9,0.01,0.0,-0.01,0.02
HONAUT,2016-11-08,2016-11-14,8666.95,0.01,8599.1,8696.5,0.01,0.0,-0.01,0.02
CADILAHC,2016-11-08,2016-11-14,383.93,0.04,374.65,380.25,0.01,0.0,-0.05,0.04
CENTRALBK,2016-11-08,2016-11-14,90.86,0.04,89.95,91.15,0.01,0.0,-0.03,0.07
ICRA,2016-11-08,2016-11-14,4119.39,0.02,4049.3,4091.6,0.01,0.0,-0.03,0.03
ONGC,2016-11-08,2016-11-14,409.02,0.01,405.9,410.18,0.01,0.0,-0.01,0.02
MRF,2016-11-08,2016-11-14,52576.5,0.02,52046.7,52576.9,0.01,0.0,-0.02,0.03
SKFINDIA,2016-11-08,2016-11-14,1427.24,0.01,1418.45,1430.15,0.01,0.0,-0.01,0.02
TECHNO,2016-11-08,2016-11-14,303.56,0.02,300.55,303.8,0.01,0.0,-0.02,0.03
SHARDACROP,2016-11-08,2016-11-14,403.89,0.0,402.1,404.35,0.01,0.0,-0.0,0.0
INFRATEL,2016-11-08,2016-11-14,368.19,0.04,360.65,365.2,0.01,0.0,-0.06,0.07
GRINDWELL,2016-11-08,2016-11-14,325.13,0.01,322.4,325.5,0.01,0.0,-0.0,0.01
TATASPONGE,2016-11-08,2016-11-14,563.65,0.03,556.65,562.45,0.01,0.0,-0.03,0.04
LAKSHVILAS,2016-11-08,2016-11-14,153.45,0.0,152.9,153.55,0.0,0.0,-0.0,0.0
KITEX,2016-11-08,2016-11-14,407.25,0.02,403.85,404.0,0.0,0.0,-0.02,0.02
CYIENT,2016-11-08,2016-11-14,456.91,0.01,458.4,458.15,-0.0,-0.0,-0.01,0.01
DEEPAKFERT,2016-11-08,2016-11-14,209.04,0.01,208.45,209.15,0.0,0.0,-0.01,0.02
MERCK,2016-11-08,2016-11-14,797.63,0.02,802.4,799.35,-0.0,-0.0,-0.03,0.04
MAYURUNIQ,2016-11-08,2016-11-14,421.25,0.02,417.4,418.1,0.0,0.0,-0.03,0.01
PGHH,2016-11-08,2016-11-14,6952.64,0.02,6896.75,6898.15,0.0,0.0,-0.02,0.03
KOTAKBANK,2016-11-08,2016-11-14,816.87,0.01,811.8,815.6,0.0,0.0,-0.0,0.01
PETRONET,2016-11-08,2016-11-14,367.64,0.05,361.7,360.85,-0.0,-0.0,-0.07,0.06
NH,2016-11-08,2016-11-14,344.57,0.02,341.65,342.1,0.0,0.0,-0.03,0.03
FEDERALBNK,2016-11-08,2016-11-14,77.64,0.03,77.1,77.3,0.0,0.0,-0.04,0.05
LALPATHLAB,2016-11-08,2016-11-14,1186.91,0.01,1184.5,1181.35,-0.0,-0.0,-0.02,0.01
MARKSANS,2016-11-08,2016-11-14,47.8,0.03,47.0,47.2,0.0,0.0,-0.04,0.03
CESC,2016-11-08,2016-11-14,591.56,0.01,591.95,593.45,0.0,0.0,-0.01,0.02
ALLCARGO,2016-11-08,2016-11-14,185.48,0.0,185.75,185.2,-0.0,-0.0,-0.0,0.0
UNICHEMLAB,2016-11-08,2016-11-14,271.56,0.01,269.9,270.45,0.0,0.0,-0.02,0.01
VIDEOIND,2016-11-08,2016-11-14,104.14,0.0,104.1,104.15,0.0,0.0,-0.0,0.0
TRITURBINE,2016-11-08,2016-11-14,126.99,0.0,127.15,127.2,0.0,0.0,-0.01,0.0
VRLLOG,2016-11-08,2016-11-14,281.28,0.02,280.25,280.3,0.0,0.0,-0.02,0.02
TIMKEN,2016-11-08,2016-11-14,562.53,0.01,559.25,558.7,-0.0,-0.0,-0.02,0.01
VSTIND,2016-11-08,2016-11-14,2297.48,0.02,2278.95,2285.35,0.0,0.0,-0.02,0.03
RAIN,2016-11-08,2016-11-14,50.44,0.03,49.9,50.15,0.0,0.0,-0.04,0.05
SUZLON,2016-11-08,2016-11-14,14.59,0.04,14.6,14.55,-0.0,-0.0,-0.03,0.06
IPAPPM,2016-11-08,2016-11-14,294.21,0.02,294.05,294.25,0.0,0.0,-0.02,0.04
GESHIP,2016-11-08,2016-11-14,361.44,0.01,361.95,361.85,-0.0,-0.0,-0.01,0.01
VAKRANGEE,2016-11-08,2016-11-14,261.44,0.01,260.75,261.15,0.0,0.0,-0.01,0.01
SITINET,2016-11-08,2016-11-14,35.03,0.0,34.95,35.0,0.0,0.0,-0.0,0.0
GAIL,2016-11-08,2016-11-14,442.27,0.02,439.1,438.25,-0.0,-0.0,-0.02,0.02
FSL,2016-11-08,2016-11-14,34.75,0.0,34.75,34.75,0.0,0.0,0.0,0.0
SAIL,2016-11-08,2016-11-14,51.28,0.03,51.15,51.4,0.0,0.0,-0.03,0.06
SADBHAV,2016-11-08,2016-11-14,276.7,0.01,276.3,276.25,-0.0,-0.0,-0.02,0.01
HINDPETRO,2016-11-08,2016-11-14,452.25,0.02,451.0,448.8,-0.0,-0.0,-0.03,0.03
ABFRL,2016-11-08,2016-11-14,220.35,0.0,220.35,220.35,0.0,0.0,0.0,0.0
RELIGARE,2016-11-08,2016-11-14,269.6,0.02,268.1,268.6,0.0,0.0,-0.02,0.02
RELIANCE,2016-11-08,2016-11-14,1004.4,0.01,1003.5,1001.75,-0.0,-0.0,-0.01,0.01
HATHWAY,2016-11-08,2016-11-14,30.78,0.01,30.95,30.9,-0.0,-0.0,-0.01,0.01
GSPL,2016-11-08,2016-11-14,153.65,0.02,154.65,153.5,-0.01,-0.0,-0.02,0.02
GUJGASLTD,2016-11-08,2016-11-14,554.2,0.01,554.15,550.85,-0.01,-0.0,-0.01,0.01
KRBL,2016-11-08,2016-11-14,238.27,0.01,240.65,238.85,-0.01,-0.0,-0.03,0.02
IGL,2016-11-08,2016-11-14,862.13,0.02,861.05,854.8,-0.01,-0.0,-0.03,0.03
GRASIM,2016-11-08,2016-11-14,904.97,0.02,910.7,899.0,-0.01,-0.0,-0.02,0.03
INDIGO,2016-11-08,2016-11-14,928.56,0.02,927.05,915.25,-0.01,-0.0,-0.02,0.02
LT,2016-11-08,2016-11-14,1395.47,0.01,1397.2,1388.8,-0.01,-0.0,-0.02,0.02
FAGBEARING,2016-11-08,2016-11-14,4336.5,0.02,4349.4,4309.95,-0.01,-0.0,-0.02,0.03
JYOTHYLAB,2016-11-08,2016-11-14,360.4,0.02,359.85,357.25,-0.01,-0.0,-0.03,0.02
KARURVYSYA,2016-11-08,2016-11-14,463.32,0.02,466.85,464.1,-0.01,-0.0,-0.02,0.02
FINCABLES,2016-11-08,2016-11-14,424.85,0.01,430.85,425.2,-0.01,-0.0,-0.02,0.01
JSWHL,2016-11-08,2016-11-14,1296.03,0.02,1299.35,1288.25,-0.01,-0.0,-0.02,0.03
3MINDIA,2016-11-08,2016-11-14,12737.52,0.01,12797.2,12660.8,-0.01,-0.0,-0.01,0.01
MANPASAND,2016-11-08,2016-11-14,698.12,0.01,702.15,696.95,-0.01,-0.0,-0.01,0.01
SIEMENS,2016-11-08,2016-11-14,1106.66,0.02,1123.8,1116.8,-0.01,-0.0,-0.04,0.02
SJVN,2016-11-08,2016-11-14,29.7,0.02,29.8,29.6,-0.01,-0.0,-0.02,0.02
BHARTIARTL,2016-11-08,2016-11-14,303.47,0.02,304.9,301.4,-0.01,-0.0,-0.02,0.03
SOLARINDS,2016-11-08,2016-11-14,686.87,0.01,688.7,682.2,-0.01,-0.0,-0.02,0.01
BEL,2016-11-08,2016-11-14,1318.11,0.03,1319.3,1302.1,-0.01,-0.0,-0.05,0.04
SUPREMEIND,2016-11-08,2016-11-14,904.36,0.01,913.05,900.1,-0.01,-0.0,-0.01,0.0
ATUL,2016-11-08,2016-11-14,2204.23,0.03,2175.5,2160.25,-0.01,-0.0,-0.05,0.03
ASTRAZEN,2016-11-08,2016-11-14,970.7,0.03,974.35,968.95,-0.01,-0.0,-0.03,0.04
TIDEWATER,2016-11-08,2016-11-14,5927.72,0.01,5957.45,5891.95,-0.01,-0.0,-0.01,0.01
TORNTPHARM,2016-11-08,2016-11-14,1326.5,0.02,1314.6,1304.6,-0.01,-0.0,-0.04,0.03
APOLLOHOSP,2016-11-08,2016-11-14,1282.44,0.02,1279.15,1265.75,-0.01,-0.0,-0.03,0.01
TVTODAY,2016-11-08,2016-11-14,333.12,0.02,336.1,331.75,-0.01,-0.0,-0.02,0.03
APARINDS,2016-11-08,2016-11-14,571.1,0.01,575.7,570.45,-0.01,-0.0,-0.02,0.02
AEGISCHEM,2016-11-08,2016-11-14,150.76,0.0,151.75,150.15,-0.01,-0.0,-0.01,0.0
VTL,2016-11-08,2016-11-14,1080.62,0.01,1087.7,1072.05,-0.01,-0.0,-0.02,0.01
ADANIENT,2016-11-08,2016-11-14,63.95,0.04,64.8,63.95,-0.01,-0.0,-0.05,0.05
YESBANK,2016-11-08,2016-11-14,1233.13,0.04,1226.45,1214.9,-0.01,-0.0,-0.06,0.06
ZEELEARN,2016-11-08,2016-11-14,38.05,0.02,38.05,37.6,-0.01,-0.0,-0.03,0.02
BIOCON,2016-11-08,2016-11-14,890.11,0.02,893.75,880.55,-0.01,-0.0,-0.03,0.02
PNCINFRA,2016-11-08,2016-11-14,115.78,0.01,115.9,114.75,-0.01,-0.0,-0.02,0.01
NMDC,2016-11-08,2016-11-14,126.73,0.03,127.45,125.85,-0.01,-0.0,-0.04,0.05
MFSL,2016-11-08,2016-11-14,561.85,0.02,565.15,558.0,-0.01,-0.0,-0.03,0.03
CAPLIPOINT,2016-11-08,2016-11-14,365.67,0.03,365.45,360.3,-0.01,-0.0,-0.05,0.04
RELAXO,2016-11-08,2016-11-14,403.59,0.02,402.85,400.55,-0.01,-0.0,-0.03,0.02
OIL,2016-11-08,2016-11-14,543.72,0.01,546.13,543.33,-0.01,-0.0,-0.02,0.02
TUBEINVEST,2016-11-08,2016-11-14,616.33,0.01,626.35,614.0,-0.02,-0.0,-0.02,0.0
MONSANTO,2016-11-08,2016-11-14,2298.34,0.01,2332.35,2284.7,-0.02,-0.01,-0.02,0.0
WIPRO,2016-11-08,2016-11-14,445.66,0.0,451.75,442.35,-0.02,-0.01,-0.01,0.0
HMVL,2016-11-08,2016-11-14,288.36,0.02,291.65,285.95,-0.02,-0.0,-0.03,0.03
WELSPUNIND,2016-11-08,2016-11-14,65.41,0.03,66.45,64.9,-0.02,-0.01,-0.04,0.04
MPHASIS,2016-11-08,2016-11-14,509.0,0.01,515.6,504.0,-0.02,-0.01,-0.03,0.0
MRPL,2016-11-08,2016-11-14,87.36,0.01,88.55,86.7,-0.02,-0.01,-0.02,0.01
ICICIBANK,2016-11-08,2016-11-14,282.01,0.03,283.2,276.4,-0.02,-0.01,-0.06,0.04
NATIONALUM,2016-11-08,2016-11-14,51.52,0.02,51.9,50.8,-0.02,-0.01,-0.04,0.03
NAUKRI,2016-11-08,2016-11-14,903.71,0.01,913.65,892.5,-0.02,-0.01,-0.02,0.0
NETWORK18,2016-11-08,2016-11-14,39.95,0.03,40.2,39.25,-0.02,-0.01,-0.05,0.03
JUBILANT,2016-11-08,2016-11-14,627.46,0.02,631.0,616.65,-0.02,-0.01,-0.04,0.01
NLCINDIA,2016-11-08,2016-11-14,79.59,0.02,80.05,78.5,-0.02,-0.0,-0.03,0.01
SHILPAMED,2016-11-08,2016-11-14,577.35,0.01,580.0,568.2,-0.02,-0.01,-0.03,0.01
NTPC,2016-11-08,2016-11-14,153.29,0.01,154.15,151.7,-0.02,-0.0,-0.02,0.0
PIIND,2016-11-08,2016-11-14,853.96,0.02,857.5,837.8,-0.02,-0.01,-0.04,0.02
INDUSINDBK,2016-11-08,2016-11-14,1201.81,0.01,1211.0,1192.35,-0.02,-0.0,-0.02,0.01
SYMPHONY,2016-11-08,2016-11-14,1274.77,0.02,1285.7,1254.9,-0.02,-0.01,-0.03,0.01
IPCALAB,2016-11-08,2016-11-14,574.9,0.03,570.5,562.0,-0.02,-0.0,-0.06,0.03
STAR,2016-11-08,2016-11-14,1077.55,0.02,1083.35,1064.55,-0.02,-0.0,-0.03,0.02
RELINFRA,2016-11-08,2016-11-14,494.92,0.04,501.9,490.8,-0.02,-0.01,-0.04,0.05
LINDEINDIA,2016-11-08,2016-11-14,369.56,0.03,374.6,368.2,-0.02,-0.0,-0.04,0.04
RKFORGE,2016-11-08,2016-11-14,326.99,0.05,331.0,324.5,-0.02,-0.0,-0.05,0.07
SANOFI,2016-11-08,2016-11-14,4245.11,0.02,4293.65,4223.95,-0.02,-0.0,-0.02,0.02
JSWENERGY,2016-11-08,2016-11-14,61.3,0.04,62.4,61.1,-0.02,-0.01,-0.05,0.06
ZYDUSWELL,2016-11-08,2016-11-14,829.66,0.01,836.7,819.45,-0.02,-0.01,-0.02,0.0
CONCOR,2016-11-08,2016-11-14,1360.81,0.01,1383.05,1351.05,-0.02,-0.01,-0.02,0.01
AVANTIFEED,2016-11-08,2016-11-14,506.16,0.01,510.65,500.1,-0.02,-0.01,-0.02,0.01
CUB,2016-11-08,2016-11-14,149.59,0.02,151.6,148.85,-0.02,-0.0,-0.03,0.02
CHAMBLFERT,2016-11-08,2016-11-14,60.45,0.03,61.4,59.9,-0.02,-0.01,-0.03,0.04
DBCORP,2016-11-08,2016-11-14,374.59,0.01,380.3,371.0,-0.02,-0.01,-0.02,0.01
CARERATING,2016-11-08,2016-11-14,1387.88,0.02,1394.55,1362.6,-0.02,-0.01,-0.04,0.01
GILLETTE,2016-11-08,2016-11-14,4232.46,0.01,4301.8,4214.45,-0.02,-0.01,-0.02,0.0
BPCL,2016-11-08,2016-11-14,656.85,0.01,660.55,649.6,-0.02,-0.0,-0.02,0.01
BLUEDART,2016-11-08,2016-11-14,5050.24,0.01,5089.65,4994.8,-0.02,-0.0,-0.02,0.01
DISHTV,2016-11-08,2016-11-14,88.8,0.04,89.45,87.35,-0.02,-0.01,-0.06,0.06
BHUSANSTL,2016-11-08,2016-11-14,42.8,0.02,43.4,42.5,-0.02,-0.01,-0.03,0.03
BEML,2016-11-08,2016-11-14,892.81,0.03,909.65,887.7,-0.02,-0.01,-0.04,0.04
BALKRISIND,2016-11-08,2016-11-14,1013.79,0.02,1014.4,998.3,-0.02,-0.0,-0.04,0.01
BAJAJFINSV,2016-11-08,2016-11-14,3047.53,0.02,3072.05,3021.85,-0.02,-0.0,-0.02,0.02
GLENMARK,2016-11-08,2016-11-14,895.19,0.02,896.4,882.3,-0.02,-0.0,-0.04,0.02
DREDGECORP,2016-11-08,2016-11-14,399.19,0.01,402.0,395.1,-0.02,-0.0,-0.02,0.01
DIVISLAB,2016-11-08,2016-11-14,1238.87,0.01,1245.05,1221.05,-0.02,-0.0,-0.03,0.01
CRISIL,2016-11-08,2016-11-14,2191.74,0.01,2206.85,2160.75,-0.02,-0.01,-0.02,0.0
EIHOTEL,2016-11-08,2016-11-14,106.18,0.01,107.8,105.4,-0.02,-0.01,-0.02,0.0
FINPIPE,2016-11-08,2016-11-14,442.21,0.02,444.25,433.65,-0.02,-0.01,-0.04,0.02
APOLLOTYRE,2016-11-08,2016-11-14,194.83,0.01,197.55,192.7,-0.02,-0.01,-0.01,0.0
APLLTD,2016-11-08,2016-11-14,647.16,0.02,655.6,639.5,-0.02,-0.01,-0.03,0.02
ADANITRANS,2016-11-08,2016-11-14,45.4,0.01,46.1,45.0,-0.02,-0.01,-0.02,0.01
EIDPARRY,2016-11-08,2016-11-14,259.07,0.04,261.7,255.3,-0.02,-0.01,-0.05,0.06
ASTRAL,2016-11-08,2016-11-14,422.24,0.01,427.35,418.1,-0.02,-0.01,-0.02,0.01
ABIRLANUVO,2016-11-08,2016-11-14,1304.6,0.02,1313.45,1291.55,-0.02,-0.0,-0.03,0.03
ABB,2016-11-08,2016-11-14,1068.8,0.02,1088.35,1070.9,-0.02,-0.0,-0.03,0.01
OFSS,2016-11-08,2016-11-14,3159.7,0.01,3222.8,3142.2,-0.03,-0.01,-0.03,0.01
KSCL,2016-11-08,2016-11-14,396.64,0.03,404.6,393.95,-0.03,-0.01,-0.04,0.03
NIITTECH,2016-11-08,2016-11-14,402.09,0.01,407.25,396.1,-0.03,-0.01,-0.03,0.01
NHPC,2016-11-08,2016-11-14,25.71,0.03,26.1,25.35,-0.03,-0.01,-0.04,0.04
DYNAMATECH,2016-11-08,2016-11-14,3208.74,0.02,3263.5,3166.75,-0.03,-0.01,-0.03,0.03
LAXMIMACH,2016-11-08,2016-11-14,4046.07,0.01,4105.6,3982.35,-0.03,-0.01,-0.03,0.01
NBCC,2016-11-08,2016-11-14,228.43,0.04,234.5,226.95,-0.03,-0.01,-0.06,0.05
DEN,2016-11-08,2016-11-14,75.67,0.05,78.0,76.0,-0.03,-0.01,-0.08,0.05
LUPIN,2016-11-08,2016-11-14,1489.75,0.02,1507.6,1458.8,-0.03,-0.01,-0.02,0.01
MOTHERSUMI,2016-11-08,2016-11-14,309.88,0.05,311.85,301.5,-0.03,-0.01,-0.08,0.06
OMAXE,2016-11-08,2016-11-14,162.58,0.02,166.25,160.85,-0.03,-0.01,-0.03,0.02
MAHINDCIE,2016-11-08,2016-11-14,190.95,0.03,194.9,189.75,-0.03,-0.01,-0.04,0.03
NAVINFLUOR,2016-11-08,2016-11-14,2405.78,0.03,2408.35,2334.0,-0.03,-0.01,-0.06,0.02
CARBORUNIV,2016-11-08,2016-11-14,261.97,0.01,266.05,258.25,-0.03,-0.01,-0.02,0.01
COLPAL,2016-11-08,2016-11-14,962.69,0.01,979.1,949.05,-0.03,-0.01,-0.02,0.0
COFFEEDAY,2016-11-08,2016-11-14,219.07,0.02,223.8,217.95,-0.03,-0.01,-0.04,0.03
AARTIIND,2016-11-08,2016-11-14,711.31,0.02,719.35,701.3,-0.03,-0.01,-0.03,0.01
ABAN,2016-11-08,2016-11-14,227.36,0.04,234.35,226.55,-0.03,-0.01,-0.07,0.05
WONDERLA,2016-11-08,2016-11-14,368.41,0.01,374.6,362.1,-0.03,-0.01,-0.02,0.0
WOCKPHARMA,2016-11-08,2016-11-14,795.35,0.02,804.6,784.1,-0.03,-0.01,-0.04,0.03
ADANIPOWER,2016-11-08,2016-11-14,25.31,0.04,25.9,25.1,-0.03,-0.01,-0.05,0.05
APLAPOLLO,2016-11-08,2016-11-14,928.32,0.02,940.05,914.15,-0.03,-0.01,-0.04,0.03
THOMASCOOK,2016-11-08,2016-11-14,210.68,0.03,215.95,210.05,-0.03,-0.01,-0.05,0.03
TEXRAIL,2016-11-08,2016-11-14,104.5,0.02,106.1,103.3,-0.03,-0.01,-0.03,0.02
BAJAJCORP,2016-11-08,2016-11-14,397.87,0.01,404.2,393.35,-0.03,-0.01,-0.02,0.0
TATAPOWER,2016-11-08,2016-11-14,72.95,0.03,74.4,72.1,-0.03,-0.01,-0.04,0.04
BAJAJHLDNG,2016-11-08,2016-11-14,2128.81,0.03,2187.05,2119.9,-0.03,-0.01,-0.06,0.04
SRF,2016-11-08,2016-11-14,1716.54,0.02,1743.9,1690.55,-0.03,-0.01,-0.04,0.03
BIRLACORPN,2016-11-08,2016-11-14,764.62,0.01,779.15,759.65,-0.03,-0.01,-0.02,0.0
SHK,2016-11-08,2016-11-14,301.08,0.02,306.35,298.25,-0.03,-0.01,-0.03,0.02
SEQUENT,2016-11-08,2016-11-14,120.64,0.04,122.65,118.95,-0.03,-0.01,-0.04,0.05
RPOWER,2016-11-08,2016-11-14,43.7,0.03,44.7,43.3,-0.03,-0.01,-0.04,0.04
CASTROLIND,2016-11-08,2016-11-14,428.23,0.01,434.4,419.7,-0.03,-0.01,-0.03,0.0
PRAJIND,2016-11-08,2016-11-14,82.12,0.03,83.75,81.3,-0.03,-0.01,-0.04,0.05
CEATLTD,2016-11-08,2016-11-14,1304.35,0.02,1308.8,1274.8,-0.03,-0.01,-0.04,0.02
GDL,2016-11-08,2016-11-14,247.04,0.01,250.35,244.05,-0.03,-0.01,-0.01,0.0
JMTAUTOLTD,2016-11-08,2016-11-14,25.75,0.05,26.25,25.55,-0.03,-0.01,-0.06,0.08
JAGRAN,2016-11-08,2016-11-14,184.74,0.01,188.0,181.6,-0.03,-0.01,-0.03,0.01
JETAIRWAYS,2016-11-08,2016-11-14,430.57,0.03,437.2,424.95,-0.03,-0.01,-0.04,0.03
GLAXO,2016-11-08,2016-11-14,2655.22,0.01,2722.05,2643.9,-0.03,-0.01,-0.03,0.01
