Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
APARINDS,2016-12-13,2016-12-19,573.77,0.01,578.65,579.0,0.0,0.0,-0.01,0.01
RCOM,2016-12-13,2016-12-19,35.87,0.01,36.05,36.0,-0.0,-0.0,-0.01,0.01
RELAXO,2016-12-13,2016-12-19,404.9,0.02,413.1,412.85,-0.0,-0.0,-0.03,0.03
WIPRO,2016-12-13,2016-12-19,464.64,0.0,463.75,463.55,-0.0,-0.0,-0.01,0.01
GILLETTE,2016-12-13,2016-12-19,4292.86,0.0,4293.7,4293.2,-0.0,-0.0,-0.0,0.0
GAIL,2016-12-13,2016-12-19,420.38,0.01,424.9,425.85,0.0,0.0,-0.01,0.03
GDL,2016-12-13,2016-12-19,233.92,0.0,234.75,234.55,-0.0,-0.0,-0.0,0.0
FSL,2016-12-13,2016-12-19,34.75,0.0,34.75,34.75,0.0,0.0,0.0,0.0
IIFL,2016-12-13,2016-12-19,263.57,0.01,262.8,264.0,0.0,0.0,-0.01,0.01
SOMANYCERA,2016-12-13,2016-12-19,498.44,0.02,499.8,500.0,0.0,0.0,-0.02,0.02
SHOPERSTOP,2016-12-13,2016-12-19,291.14,0.01,292.5,293.25,0.0,0.0,-0.01,0.01
WHIRLPOOL,2016-12-13,2016-12-19,879.29,0.01,876.8,875.95,-0.0,-0.0,-0.02,0.02
ABFRL,2016-12-13,2016-12-19,220.35,0.0,220.35,220.35,0.0,0.0,0.0,0.0
WELSPUNIND,2016-12-13,2016-12-19,68.58,0.02,67.7,67.85,0.0,0.0,-0.01,0.03
PNCINFRA,2016-12-13,2016-12-19,105.12,0.01,104.85,105.0,0.0,0.0,-0.01,0.01
INDUSINDBK,2016-12-13,2016-12-19,1082.06,0.01,1089.8,1084.9,-0.0,-0.0,-0.02,0.01
ICIL,2016-12-13,2016-12-19,161.26,0.01,160.2,160.7,0.0,0.0,-0.01,0.01
ALKEM,2016-12-13,2016-12-19,1623.29,0.02,1639.75,1632.8,-0.0,-0.0,-0.02,0.02
ZENSARTECH,2016-12-13,2016-12-19,1009.76,0.01,999.9,997.3,-0.0,-0.0,-0.02,0.01
HEXAWARE,2016-12-13,2016-12-19,207.1,0.01,208.5,207.6,-0.0,-0.0,-0.01,0.01
GUJFLUORO,2016-12-13,2016-12-19,489.63,0.0,488.8,487.3,-0.0,-0.0,-0.01,0.01
NH,2016-12-13,2016-12-19,337.64,0.0,337.05,337.25,0.0,0.0,-0.0,0.0
NHPC,2016-12-13,2016-12-19,26.91,0.01,27.0,26.95,-0.0,-0.0,-0.01,0.01
MONSANTO,2016-12-13,2016-12-19,2264.12,0.01,2262.35,2255.55,-0.0,-0.0,-0.01,0.0
SOLARINDS,2016-12-13,2016-12-19,681.16,0.0,681.3,681.5,0.0,0.0,-0.0,0.0
ZEEL,2016-12-13,2016-12-19,441.11,0.01,441.8,441.45,-0.0,-0.0,-0.01,0.01
PIIND,2016-12-13,2016-12-19,808.8,0.01,808.55,804.95,-0.0,-0.0,-0.01,0.01
GVKPIL,2016-12-13,2016-12-19,5.54,0.01,5.55,5.55,0.0,0.0,-0.01,0.01
ABB,2016-12-13,2016-12-19,1053.1,0.01,1050.2,1051.45,0.0,0.0,-0.01,0.01
SANOFI,2016-12-13,2016-12-19,4303.48,0.01,4300.45,4285.2,-0.0,-0.0,-0.01,0.01
AVANTIFEED,2016-12-13,2016-12-19,489.93,0.02,488.55,487.85,-0.0,-0.0,-0.02,0.02
SUPREMEIND,2016-12-13,2016-12-19,907.66,0.01,906.4,905.1,-0.0,-0.0,-0.01,0.01
UNICHEMLAB,2016-12-13,2016-12-19,266.09,0.01,267.1,266.85,-0.0,-0.0,-0.01,0.01
CEATLTD,2016-12-13,2016-12-19,1255.32,0.02,1250.6,1251.05,0.0,0.0,-0.03,0.03
CCL,2016-12-13,2016-12-19,259.95,0.01,260.0,259.3,-0.0,-0.0,-0.01,0.01
COROMANDEL,2016-12-13,2016-12-19,278.2,0.01,278.8,279.15,0.0,0.0,-0.02,0.01
TRIDENT,2016-12-13,2016-12-19,58.89,0.02,58.2,58.25,0.0,0.0,-0.02,0.03
TTKPRESTIG,2016-12-13,2016-12-19,5481.13,0.02,5449.4,5448.1,-0.0,-0.0,-0.03,0.02
APLLTD,2016-12-13,2016-12-19,624.91,0.01,625.5,624.35,-0.0,-0.0,-0.02,0.01
APLAPOLLO,2016-12-13,2016-12-19,892.27,0.02,890.85,893.65,0.0,0.0,-0.02,0.03
DIVISLAB,2016-12-13,2016-12-19,1159.6,0.01,1160.35,1162.25,0.0,0.0,-0.02,0.01
DLF,2016-12-13,2016-12-19,112.18,0.0,112.1,111.8,-0.0,-0.0,-0.01,0.0
DREDGECORP,2016-12-13,2016-12-19,385.58,0.01,384.85,383.7,-0.0,-0.0,-0.02,0.02
BEML,2016-12-13,2016-12-19,913.49,0.02,912.3,914.6,0.0,0.0,-0.02,0.03
TATAMOTORS,2016-12-13,2016-12-19,470.23,0.01,470.65,471.8,0.0,0.0,-0.02,0.02
CESC,2016-12-13,2016-12-19,624.55,0.01,626.45,628.05,0.0,0.0,-0.02,0.02
BAJAJELEC,2016-12-13,2016-12-19,219.13,0.01,218.4,218.75,0.0,0.0,-0.02,0.02
VOLTAS,2016-12-13,2016-12-19,320.41,0.01,320.1,318.95,-0.0,-0.0,-0.01,0.01
EIHOTEL,2016-12-13,2016-12-19,100.26,0.0,100.0,100.0,0.0,0.0,-0.01,0.01
VIJAYABANK,2016-12-13,2016-12-19,48.42,0.03,48.0,48.2,0.0,0.0,-0.04,0.04
VGUARD,2016-12-13,2016-12-19,170.11,0.01,169.9,170.0,0.0,0.0,-0.01,0.01
VIDEOIND,2016-12-13,2016-12-19,104.04,0.0,104.0,104.1,0.0,0.0,-0.0,0.0
RALLIS,2016-12-13,2016-12-19,199.08,0.01,201.1,199.25,-0.01,-0.0,-0.01,0.02
WOCKPHARMA,2016-12-13,2016-12-19,690.28,0.01,690.1,682.75,-0.01,-0.0,-0.01,0.02
ORISSAMINE,2016-12-13,2016-12-19,2144.21,0.01,2159.5,2141.3,-0.01,-0.0,-0.02,0.02
TRENT,2016-12-13,2016-12-19,199.17,0.01,202.25,199.7,-0.01,-0.0,-0.02,0.01
JUSTDIAL,2016-12-13,2016-12-19,379.14,0.02,376.15,371.4,-0.01,-0.0,-0.02,0.03
AEGISCHEM,2016-12-13,2016-12-19,140.73,0.01,141.4,139.55,-0.01,-0.0,-0.02,0.02
TORNTPHARM,2016-12-13,2016-12-19,1309.88,0.01,1312.35,1300.8,-0.01,-0.0,-0.01,0.01
TUBEINVEST,2016-12-13,2016-12-19,574.52,0.02,579.8,571.75,-0.01,-0.0,-0.02,0.03
BRITANNIA,2016-12-13,2016-12-19,2919.08,0.0,2938.65,2899.6,-0.01,-0.0,-0.01,0.0
OIL,2016-12-13,2016-12-19,589.87,0.01,592.13,588.47,-0.01,-0.0,-0.02,0.01
RELIGARE,2016-12-13,2016-12-19,257.98,0.01,259.75,257.7,-0.01,-0.0,-0.02,0.01
JPASSOCIAT,2016-12-13,2016-12-19,7.73,0.01,7.75,7.7,-0.01,-0.0,-0.01,0.01
TITAN,2016-12-13,2016-12-19,319.22,0.02,320.05,316.85,-0.01,-0.0,-0.02,0.02
TV18BRDCST,2016-12-13,2016-12-19,37.94,0.01,38.1,37.55,-0.01,-0.0,-0.01,0.01
RKFORGE,2016-12-13,2016-12-19,299.62,0.01,303.4,301.45,-0.01,-0.0,-0.02,0.01
JETAIRWAYS,2016-12-13,2016-12-19,360.14,0.01,361.7,359.05,-0.01,-0.0,-0.01,0.01
JBCHEPHARM,2016-12-13,2016-12-19,344.74,0.01,346.1,344.1,-0.01,-0.0,-0.01,0.0
JAGRAN,2016-12-13,2016-12-19,167.1,0.02,169.95,168.85,-0.01,-0.0,-0.02,0.02
RTNPOWER,2016-12-13,2016-12-19,7.01,0.01,7.05,6.95,-0.01,-0.0,-0.01,0.0
IPCALAB,2016-12-13,2016-12-19,540.15,0.01,539.95,537.0,-0.01,-0.0,-0.02,0.02
IOB,2016-12-13,2016-12-19,25.09,0.01,25.15,24.85,-0.01,-0.0,-0.01,0.0
SADBHAV,2016-12-13,2016-12-19,272.04,0.01,274.7,271.3,-0.01,-0.0,-0.02,0.01
CENTURYTEX,2016-12-13,2016-12-19,771.25,0.02,777.45,767.15,-0.01,-0.0,-0.02,0.02
VRLLOG,2016-12-13,2016-12-19,266.0,0.0,267.85,264.4,-0.01,-0.0,-0.01,0.0
BANKBARODA,2016-12-13,2016-12-19,159.53,0.01,160.4,159.35,-0.01,-0.0,-0.01,0.01
KWALITY,2016-12-13,2016-12-19,127.89,0.01,129.85,128.05,-0.01,-0.0,-0.02,0.01
ASTRAZEN,2016-12-13,2016-12-19,949.6,0.01,955.8,948.9,-0.01,-0.0,-0.02,0.01
NATCOPHARM,2016-12-13,2016-12-19,592.74,0.01,597.75,592.5,-0.01,-0.0,-0.01,0.01
MYSOREBANK,2016-12-13,2016-12-19,566.53,0.01,569.5,563.6,-0.01,-0.0,-0.01,0.01
POWERGRID,2016-12-13,2016-12-19,183.69,0.01,185.25,184.1,-0.01,-0.0,-0.02,0.01
BATAINDIA,2016-12-13,2016-12-19,418.1,0.0,419.55,417.05,-0.01,-0.0,-0.01,0.0
BALRAMCHIN,2016-12-13,2016-12-19,119.13,0.01,119.5,118.35,-0.01,-0.0,-0.02,0.01
MOTILALOFS,2016-12-13,2016-12-19,503.52,0.02,509.1,505.2,-0.01,-0.0,-0.02,0.02
PRAJIND,2016-12-13,2016-12-19,79.5,0.01,80.65,79.8,-0.01,-0.0,-0.02,0.02
BALMLAWRIE,2016-12-13,2016-12-19,1077.16,0.01,1086.7,1075.05,-0.01,-0.0,-0.01,0.01
ATUL,2016-12-13,2016-12-19,2096.91,0.0,2106.15,2090.8,-0.01,-0.0,-0.01,0.0
PIDILITIND,2016-12-13,2016-12-19,609.0,0.0,610.95,602.2,-0.01,-0.0,-0.01,0.0
BERGEPAINT,2016-12-13,2016-12-19,199.73,0.01,199.45,197.3,-0.01,-0.0,-0.02,0.01
MAYURUNIQ,2016-12-13,2016-12-19,355.53,0.01,356.2,354.1,-0.01,-0.0,-0.01,0.01
NAUKRI,2016-12-13,2016-12-19,854.6,0.02,852.6,845.1,-0.01,-0.0,-0.03,0.02
MARUTI,2016-12-13,2016-12-19,5151.99,0.01,5163.15,5115.05,-0.01,-0.0,-0.01,0.01
MARKSANS,2016-12-13,2016-12-19,42.47,0.01,42.3,41.9,-0.01,-0.0,-0.02,0.01
MARICO,2016-12-13,2016-12-19,251.7,0.01,251.6,250.0,-0.01,-0.0,-0.01,0.01
PTC,2016-12-13,2016-12-19,75.59,0.01,76.3,75.3,-0.01,-0.0,-0.01,0.02
SBBJ,2016-12-13,2016-12-19,720.35,0.01,724.45,714.8,-0.01,-0.0,-0.01,0.01
ASTRAL,2016-12-13,2016-12-19,396.83,0.01,398.75,393.1,-0.01,-0.0,-0.02,0.01
MAGMA,2016-12-13,2016-12-19,105.3,0.02,104.8,103.75,-0.01,-0.0,-0.03,0.03
LUPIN,2016-12-13,2016-12-19,1481.07,0.0,1494.3,1474.3,-0.01,-0.0,-0.01,0.0
LITL,2016-12-13,2016-12-19,3.65,0.03,3.75,3.7,-0.01,-0.0,-0.04,0.04
LICHSGFIN,2016-12-13,2016-12-19,551.31,0.01,552.0,548.25,-0.01,-0.0,-0.01,0.01
LAOPALA,2016-12-13,2016-12-19,504.47,0.01,506.65,501.1,-0.01,-0.0,-0.01,0.01
LAKSHVILAS,2016-12-13,2016-12-19,143.11,0.01,144.6,142.9,-0.01,-0.0,-0.01,0.01
AMARAJABAT,2016-12-13,2016-12-19,904.4,0.01,906.85,900.9,-0.01,-0.0,-0.01,0.01
SMLISUZU,2016-12-13,2016-12-19,1038.61,0.01,1050.05,1037.8,-0.01,-0.0,-0.02,0.01
SRF,2016-12-13,2016-12-19,1515.14,0.0,1524.5,1508.4,-0.01,-0.0,-0.01,0.0
IDBI,2016-12-13,2016-12-19,70.37,0.01,70.8,70.2,-0.01,-0.0,-0.01,0.01
SHARDACROP,2016-12-13,2016-12-19,445.55,0.01,451.65,446.95,-0.01,-0.0,-0.02,0.01
CRISIL,2016-12-13,2016-12-19,2199.79,0.02,2200.4,2186.0,-0.01,-0.0,-0.03,0.03
HSIL,2016-12-13,2016-12-19,279.79,0.0,281.25,279.25,-0.01,-0.0,-0.01,0.0
DYNAMATECH,2016-12-13,2016-12-19,2916.25,0.01,2935.7,2914.4,-0.01,-0.0,-0.02,0.01
HONAUT,2016-12-13,2016-12-19,8557.75,0.0,8595.8,8501.55,-0.01,-0.0,-0.01,0.01
GSKCONS,2016-12-13,2016-12-19,5062.49,0.01,5074.45,5049.05,-0.01,-0.0,-0.01,0.01
COLPAL,2016-12-13,2016-12-19,909.81,0.01,915.15,909.95,-0.01,-0.0,-0.01,0.01
SHRIRAMCIT,2016-12-13,2016-12-19,1763.41,0.02,1794.85,1774.1,-0.01,-0.0,-0.02,0.02
GULFOILLUB,2016-12-13,2016-12-19,668.73,0.02,668.95,661.6,-0.01,-0.0,-0.03,0.02
VSTIND,2016-12-13,2016-12-19,2265.78,0.01,2288.5,2259.3,-0.01,-0.0,-0.02,0.01
APOLLOTYRE,2016-12-13,2016-12-19,197.25,0.02,196.8,195.75,-0.01,-0.0,-0.03,0.02
INDOCO,2016-12-13,2016-12-19,261.95,0.01,262.15,259.85,-0.01,-0.0,-0.01,0.02
HDFCBANK,2016-12-13,2016-12-19,1179.52,0.01,1186.25,1176.75,-0.01,-0.0,-0.01,0.0
IDEA,2016-12-13,2016-12-19,76.75,0.0,77.05,76.4,-0.01,-0.0,-0.01,0.0
TATAPOWER,2016-12-13,2016-12-19,77.64,0.01,77.6,77.15,-0.01,-0.0,-0.02,0.01
EMAMILTD,2016-12-13,2016-12-19,1017.66,0.01,1024.1,1013.05,-0.01,-0.0,-0.01,0.01
COFFEEDAY,2016-12-13,2016-12-19,198.83,0.01,200.05,197.1,-0.01,-0.0,-0.01,0.01
ARVIND,2016-12-13,2016-12-19,341.09,0.02,345.55,340.8,-0.01,-0.0,-0.03,0.02
SBT,2016-12-13,2016-12-19,568.6,0.01,570.3,565.9,-0.01,-0.0,-0.01,0.01
GESHIP,2016-12-13,2016-12-19,367.1,0.0,368.6,364.9,-0.01,-0.0,-0.01,0.0
GLAXO,2016-12-13,2016-12-19,2728.37,0.0,2735.85,2712.95,-0.01,-0.0,-0.01,0.0
EQUITAS,2016-12-13,2016-12-19,152.93,0.02,152.65,151.3,-0.01,-0.0,-0.03,0.01
CHAMBLFERT,2016-12-13,2016-12-19,70.53,0.02,71.0,70.55,-0.01,-0.0,-0.03,0.02
DBCORP,2016-12-13,2016-12-19,355.0,0.01,360.9,352.15,-0.02,-0.01,-0.02,0.0
EVEREADY,2016-12-13,2016-12-19,215.89,0.01,217.15,213.9,-0.02,-0.0,-0.01,0.0
FAGBEARING,2016-12-13,2016-12-19,3913.3,0.0,3951.5,3888.95,-0.02,-0.0,-0.01,0.0
BEL,2016-12-13,2016-12-19,1444.45,0.02,1473.65,1439.55,-0.02,-0.01,-0.03,0.01
SUZLON,2016-12-13,2016-12-19,14.43,0.01,14.65,14.3,-0.02,-0.01,-0.02,0.0
