Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
PIIND,2016-12-20,2016-12-26,817.55,0.02,800.1,805.2,0.01,0.0,-0.03,0.02
SOBHA,2016-12-20,2016-12-26,245.62,0.01,244.35,246.2,0.01,0.0,-0.0,0.01
TVSSRICHAK,2016-12-20,2016-12-26,3209.66,0.0,3199.85,3216.5,0.01,0.0,-0.0,0.01
MUTHOOTFIN,2016-12-20,2016-12-26,270.31,0.01,266.85,269.65,0.01,0.0,-0.02,0.01
MARUTI,2016-12-20,2016-12-26,5138.95,0.01,5108.0,5167.35,0.01,0.0,-0.01,0.02
ALLCARGO,2016-12-20,2016-12-26,173.49,0.02,172.25,173.7,0.01,0.0,-0.02,0.02
ASIANPAINT,2016-12-20,2016-12-26,868.67,0.0,865.7,867.8,0.0,0.0,-0.01,0.01
REPCOHOME,2016-12-20,2016-12-26,519.62,0.02,512.3,511.95,-0.0,-0.0,-0.02,0.03
TRENT,2016-12-20,2016-12-26,195.51,0.01,196.25,196.0,-0.0,-0.0,-0.02,0.02
RKFORGE,2016-12-20,2016-12-26,297.14,0.02,300.3,299.75,-0.0,-0.0,-0.03,0.03
ICRA,2016-12-20,2016-12-26,3966.77,0.0,3968.95,3954.6,-0.0,-0.0,-0.0,0.0
CENTRALBK,2016-12-20,2016-12-26,82.5,0.01,82.25,82.2,-0.0,-0.0,-0.01,0.01
PHOENIXLTD,2016-12-20,2016-12-26,370.77,0.02,365.3,365.9,0.0,0.0,-0.02,0.02
VOLTAS,2016-12-20,2016-12-26,310.76,0.02,308.25,308.7,0.0,0.0,-0.02,0.02
PGHH,2016-12-20,2016-12-26,6724.8,0.01,6800.0,6779.15,-0.0,-0.0,-0.02,0.02
AKZOINDIA,2016-12-20,2016-12-26,1370.22,0.0,1373.15,1372.35,-0.0,-0.0,-0.01,0.01
JPPOWER,2016-12-20,2016-12-26,3.85,0.01,3.85,3.85,0.0,0.0,-0.01,0.01
KALPATPOWR,2016-12-20,2016-12-26,235.7,0.05,238.1,237.4,-0.0,-0.0,-0.05,0.07
BOSCHLTD,2016-12-20,2016-12-26,19363.78,0.02,19235.7,19318.2,0.0,0.0,-0.02,0.02
HINDUNILVR,2016-12-20,2016-12-26,795.31,0.01,801.4,801.8,0.0,0.0,-0.01,0.02
BRFL,2016-12-20,2016-12-26,137.71,0.01,137.65,137.05,-0.0,-0.0,-0.01,0.01
CARBORUNIV,2016-12-20,2016-12-26,240.62,0.01,239.85,240.75,0.0,0.0,-0.01,0.01
ABFRL,2016-12-20,2016-12-26,220.35,0.0,220.35,220.35,0.0,0.0,0.0,0.0
HATHWAY,2016-12-20,2016-12-26,34.25,0.01,34.6,34.45,-0.0,-0.0,-0.01,0.02
RADICO,2016-12-20,2016-12-26,108.96,0.02,108.3,108.45,0.0,0.0,-0.02,0.02
JAICORPLTD,2016-12-20,2016-12-26,66.92,0.02,67.75,67.9,0.0,0.0,-0.02,0.03
BATAINDIA,2016-12-20,2016-12-26,420.9,0.01,421.3,420.7,-0.0,-0.0,-0.01,0.01
GILLETTE,2016-12-20,2016-12-26,4294.34,0.0,4293.4,4300.45,0.0,0.0,-0.0,0.0
GLAXO,2016-12-20,2016-12-26,2719.66,0.0,2709.95,2723.5,0.0,0.0,-0.0,0.01
SJVN,2016-12-20,2016-12-26,29.88,0.01,29.95,30.05,0.0,0.0,-0.01,0.01
VAKRANGEE,2016-12-20,2016-12-26,272.01,0.01,269.2,268.75,-0.0,-0.0,-0.02,0.02
PRAJIND,2016-12-20,2016-12-26,78.76,0.03,78.05,77.9,-0.0,-0.0,-0.04,0.04
GAIL,2016-12-20,2016-12-26,429.2,0.01,429.85,428.5,-0.0,-0.0,-0.01,0.01
BAJAJCORP,2016-12-20,2016-12-26,360.22,0.01,360.05,360.6,0.0,0.0,-0.02,0.02
FSL,2016-12-20,2016-12-26,34.75,0.0,34.75,34.75,0.0,0.0,0.0,0.0
REDINGTON,2016-12-20,2016-12-26,96.55,0.01,96.8,97.2,0.0,0.0,-0.01,0.01
JSWHL,2016-12-20,2016-12-26,1343.17,0.01,1342.25,1337.25,-0.0,-0.0,-0.01,0.01
RELAXO,2016-12-20,2016-12-26,400.6,0.01,399.3,400.2,0.0,0.0,-0.01,0.01
FINPIPE,2016-12-20,2016-12-26,431.61,0.01,430.35,430.85,0.0,0.0,-0.01,0.01
BALLARPUR,2016-12-20,2016-12-26,15.95,0.02,15.7,15.7,0.0,0.0,-0.02,0.03
VIDEOIND,2016-12-20,2016-12-26,103.7,0.0,103.8,103.7,-0.0,-0.0,-0.0,0.0
HINDCOPPER,2016-12-20,2016-12-26,57.91,0.02,58.4,58.2,-0.0,-0.0,-0.03,0.04
CENTURYTEX,2016-12-20,2016-12-26,764.28,0.02,761.2,763.7,0.0,0.0,-0.02,0.02
EXIDEIND,2016-12-20,2016-12-26,173.05,0.01,173.75,173.05,-0.0,-0.0,-0.01,0.01
PERSISTENT,2016-12-20,2016-12-26,604.04,0.01,604.9,600.85,-0.01,-0.0,-0.01,0.01
HDFC,2016-12-20,2016-12-26,1226.58,0.01,1235.55,1219.5,-0.01,-0.0,-0.01,0.01
SEQUENT,2016-12-20,2016-12-26,109.57,0.01,110.15,109.4,-0.01,-0.0,-0.01,0.01
CUB,2016-12-20,2016-12-26,130.98,0.01,132.7,131.55,-0.01,-0.0,-0.02,0.01
CRISIL,2016-12-20,2016-12-26,2163.94,0.01,2182.7,2162.45,-0.01,-0.0,-0.01,0.01
HDFCBANK,2016-12-20,2016-12-26,1179.25,0.01,1181.9,1175.0,-0.01,-0.0,-0.01,0.01
KOTAKBANK,2016-12-20,2016-12-26,714.82,0.0,718.35,711.05,-0.01,-0.0,-0.01,0.0
ASHOKLEY,2016-12-20,2016-12-26,77.22,0.01,76.9,76.5,-0.01,-0.0,-0.02,0.01
PFIZER,2016-12-20,2016-12-26,1818.67,0.01,1830.45,1809.9,-0.01,-0.0,-0.01,0.01
SFCL,2016-12-20,2016-12-26,96.24,0.01,97.55,96.5,-0.01,-0.0,-0.01,0.01
GUJFLUORO,2016-12-20,2016-12-26,469.91,0.0,472.7,466.1,-0.01,-0.0,-0.01,0.0
DHANUKA,2016-12-20,2016-12-26,716.25,0.0,718.65,713.25,-0.01,-0.0,-0.01,0.0
ABIRLANUVO,2016-12-20,2016-12-26,1193.67,0.01,1194.55,1178.9,-0.01,-0.0,-0.02,0.01
DREDGECORP,2016-12-20,2016-12-26,384.32,0.03,384.2,381.7,-0.01,-0.0,-0.03,0.05
COFFEEDAY,2016-12-20,2016-12-26,195.89,0.01,196.15,193.85,-0.01,-0.0,-0.02,0.01
SRF,2016-12-20,2016-12-26,1480.74,0.01,1480.9,1459.35,-0.01,-0.0,-0.02,0.01
ACC,2016-12-20,2016-12-26,1293.99,0.01,1295.15,1284.1,-0.01,-0.0,-0.01,0.0
FAGBEARING,2016-12-20,2016-12-26,3832.6,0.01,3856.1,3826.15,-0.01,-0.0,-0.01,0.01
GODREJCP,2016-12-20,2016-12-26,1441.38,0.0,1450.1,1432.1,-0.01,-0.0,-0.01,0.0
MINDTREE,2016-12-20,2016-12-26,493.65,0.01,494.1,487.9,-0.01,-0.0,-0.02,0.0
FLFL,2016-12-20,2016-12-26,120.58,0.02,120.8,119.9,-0.01,-0.0,-0.03,0.02
SMLISUZU,2016-12-20,2016-12-26,1042.67,0.02,1051.9,1041.8,-0.01,-0.0,-0.03,0.02
MONSANTO,2016-12-20,2016-12-26,2252.72,0.0,2257.0,2240.05,-0.01,-0.0,-0.01,0.0
EDELWEISS,2016-12-20,2016-12-26,94.89,0.04,92.55,91.9,-0.01,-0.0,-0.07,0.03
CHAMBLFERT,2016-12-20,2016-12-26,67.81,0.02,68.95,68.15,-0.01,-0.0,-0.03,0.03
ITDCEM,2016-12-20,2016-12-26,144.26,0.01,146.1,144.05,-0.01,-0.0,-0.02,0.01
IGL,2016-12-20,2016-12-26,886.98,0.01,895.25,889.25,-0.01,-0.0,-0.02,0.01
HTMEDIA,2016-12-20,2016-12-26,73.09,0.01,72.4,72.0,-0.01,-0.0,-0.02,0.02
LINDEINDIA,2016-12-20,2016-12-26,359.82,0.04,354.15,351.55,-0.01,-0.0,-0.04,0.06
ICICIBANK,2016-12-20,2016-12-26,251.56,0.01,251.6,248.15,-0.01,-0.0,-0.01,0.01
BERGEPAINT,2016-12-20,2016-12-26,197.4,0.03,194.2,193.1,-0.01,-0.0,-0.05,0.04
APLAPOLLO,2016-12-20,2016-12-26,892.27,0.02,894.6,882.05,-0.01,-0.0,-0.04,0.02
BBTC,2016-12-20,2016-12-26,486.86,0.02,483.55,477.4,-0.01,-0.0,-0.02,0.03
RELIANCE,2016-12-20,2016-12-26,1055.85,0.01,1057.9,1047.45,-0.01,-0.0,-0.01,0.01
TVSMOTOR,2016-12-20,2016-12-26,369.21,0.01,370.55,366.6,-0.01,-0.0,-0.01,0.01
BOMDYEING,2016-12-20,2016-12-26,48.11,0.02,47.8,47.2,-0.01,-0.0,-0.03,0.02
VGUARD,2016-12-20,2016-12-26,162.92,0.02,161.55,159.7,-0.01,-0.0,-0.03,0.02
LT,2016-12-20,2016-12-26,1337.44,0.01,1355.5,1337.6,-0.01,-0.0,-0.02,0.02
TVTODAY,2016-12-20,2016-12-26,259.59,0.01,260.35,256.5,-0.01,-0.0,-0.02,0.01
MAHLIFE,2016-12-20,2016-12-26,351.96,0.01,356.15,352.4,-0.01,-0.0,-0.01,0.01
AVANTIFEED,2016-12-20,2016-12-26,483.98,0.01,484.8,478.85,-0.01,-0.0,-0.01,0.0
INDIGO,2016-12-20,2016-12-26,829.48,0.0,833.15,828.6,-0.01,-0.0,-0.0,0.0
INDUSINDBK,2016-12-20,2016-12-26,1068.29,0.01,1071.9,1060.5,-0.01,-0.0,-0.02,0.01
NTPC,2016-12-20,2016-12-26,161.4,0.01,161.85,159.95,-0.01,-0.0,-0.02,0.01
APARINDS,2016-12-20,2016-12-26,568.83,0.01,568.55,565.3,-0.01,-0.0,-0.01,0.01
JMFINANCIL,2016-12-20,2016-12-26,65.86,0.03,64.5,64.1,-0.01,-0.0,-0.04,0.04
LALPATHLAB,2016-12-20,2016-12-26,1027.34,0.01,1027.85,1015.0,-0.01,-0.0,-0.02,0.01
TIMKEN,2016-12-20,2016-12-26,581.86,0.0,584.15,578.7,-0.01,-0.0,-0.01,0.0
CCL,2016-12-20,2016-12-26,254.5,0.01,256.4,252.95,-0.01,-0.0,-0.03,0.01
OFSS,2016-12-20,2016-12-26,3170.77,0.01,3159.3,3132.2,-0.01,-0.0,-0.02,0.01
CENTURYPLY,2016-12-20,2016-12-26,161.15,0.03,164.05,162.0,-0.01,-0.0,-0.04,0.05
SANOFI,2016-12-20,2016-12-26,4236.43,0.0,4261.75,4211.95,-0.01,-0.0,-0.0,-0.0
OMAXE,2016-12-20,2016-12-26,158.89,0.01,158.9,157.6,-0.01,-0.0,-0.01,0.01
AMARAJABAT,2016-12-20,2016-12-26,879.14,0.02,879.0,873.0,-0.01,-0.0,-0.02,0.02
CIPLA,2016-12-20,2016-12-26,564.91,0.03,563.1,554.95,-0.01,-0.0,-0.05,0.04
HONAUT,2016-12-20,2016-12-26,8465.44,0.01,8504.0,8389.1,-0.01,-0.0,-0.01,0.01
RAMCOCEM,2016-12-20,2016-12-26,523.14,0.03,519.0,506.4,-0.02,-0.01,-0.04,0.04
NATCOPHARM,2016-12-20,2016-12-26,588.27,0.01,589.1,578.4,-0.02,-0.0,-0.02,0.01
HINDPETRO,2016-12-20,2016-12-26,419.26,0.01,422.45,413.3,-0.02,-0.01,-0.02,0.01
JAGRAN,2016-12-20,2016-12-26,168.34,0.01,169.55,165.55,-0.02,-0.01,-0.02,0.0
SITINET,2016-12-20,2016-12-26,37.35,0.0,37.85,37.1,-0.02,-0.01,-0.01,0.0
RAYMOND,2016-12-20,2016-12-26,471.59,0.02,473.1,461.7,-0.02,-0.01,-0.02,0.02
RAIN,2016-12-20,2016-12-26,52.94,0.02,52.8,51.55,-0.02,-0.01,-0.03,0.02
HEROMOTOCO,2016-12-20,2016-12-26,3025.44,0.01,3058.95,3007.6,-0.02,-0.0,-0.01,0.01
ITC,2016-12-20,2016-12-26,226.7,0.01,229.95,225.0,-0.02,-0.01,-0.02,0.01
HSIL,2016-12-20,2016-12-26,280.8,0.01,285.0,279.85,-0.02,-0.0,-0.02,0.01
GODREJIND,2016-12-20,2016-12-26,408.31,0.01,411.25,402.15,-0.02,-0.01,-0.02,0.01
ABB,2016-12-20,2016-12-26,1036.65,0.01,1051.95,1031.85,-0.02,-0.0,-0.01,0.01
HAVELLS,2016-12-20,2016-12-26,320.43,0.02,319.15,313.55,-0.02,-0.0,-0.04,0.01
GRASIM,2016-12-20,2016-12-26,823.93,0.01,828.85,814.85,-0.02,-0.0,-0.02,0.01
IPCALAB,2016-12-20,2016-12-26,531.36,0.01,530.95,522.55,-0.02,-0.0,-0.01,0.01
GRINDWELL,2016-12-20,2016-12-26,323.86,0.01,326.05,320.8,-0.02,-0.0,-0.02,0.01
RUCHISOYA,2016-12-20,2016-12-26,19.03,0.0,19.15,18.8,-0.02,-0.0,-0.01,0.0
IBULHSGFIN,2016-12-20,2016-12-26,637.84,0.01,641.3,629.15,-0.02,-0.0,-0.02,0.0
HEXAWARE,2016-12-20,2016-12-26,204.19,0.01,205.5,201.45,-0.02,-0.0,-0.02,0.01
JCHAC,2016-12-20,2016-12-26,1407.8,0.01,1416.65,1383.4,-0.02,-0.01,-0.01,0.01
IBREALEST,2016-12-20,2016-12-26,70.55,0.01,70.6,69.45,-0.02,-0.0,-0.02,0.01
SHOPERSTOP,2016-12-20,2016-12-26,294.16,0.01,295.75,288.9,-0.02,-0.01,-0.03,0.01
GSKCONS,2016-12-20,2016-12-26,4996.5,0.01,5067.55,4976.75,-0.02,-0.0,-0.01,0.01
SHARDACROP,2016-12-20,2016-12-26,442.2,0.01,447.05,436.7,-0.02,-0.01,-0.02,0.02
GODREJPROP,2016-12-20,2016-12-26,295.67,0.01,298.35,293.6,-0.02,-0.0,-0.02,0.01
SYMPHONY,2016-12-20,2016-12-26,1179.85,0.02,1174.0,1149.9,-0.02,-0.01,-0.03,0.02
GEPIL,2016-12-20,2016-12-26,463.64,0.02,467.15,456.35,-0.02,-0.01,-0.02,0.02
CUMMINSIND,2016-12-20,2016-12-26,800.58,0.0,804.4,792.35,-0.02,-0.0,-0.01,0.0
COROMANDEL,2016-12-20,2016-12-26,277.57,0.01,279.7,273.15,-0.02,-0.01,-0.01,0.01
VRLLOG,2016-12-20,2016-12-26,265.14,0.01,267.85,262.2,-0.02,-0.01,-0.02,0.01
COLPAL,2016-12-20,2016-12-26,903.64,0.0,909.75,895.55,-0.02,-0.0,-0.01,-0.0
WIPRO,2016-12-20,2016-12-26,461.13,0.0,466.65,456.1,-0.02,-0.01,-0.01,-0.0
CESC,2016-12-20,2016-12-26,617.56,0.01,620.75,609.5,-0.02,-0.0,-0.02,0.01
KSCL,2016-12-20,2016-12-26,393.53,0.01,397.85,388.8,-0.02,-0.01,-0.02,0.0
TCS,2016-12-20,2016-12-26,2308.36,0.01,2339.3,2293.1,-0.02,-0.0,-0.01,0.0
TIDEWATER,2016-12-20,2016-12-26,5513.01,0.01,5557.1,5427.45,-0.02,-0.01,-0.02,0.0
BRITANNIA,2016-12-20,2016-12-26,2833.79,0.01,2872.1,2807.3,-0.02,-0.01,-0.01,0.01
BPCL,2016-12-20,2016-12-26,609.95,0.01,612.05,602.25,-0.02,-0.0,-0.01,0.0
BLUEDART,2016-12-20,2016-12-26,4323.08,0.01,4356.85,4261.15,-0.02,-0.01,-0.02,0.0
LICHSGFIN,2016-12-20,2016-12-26,541.42,0.01,546.0,536.35,-0.02,-0.0,-0.01,0.0
BHARTIARTL,2016-12-20,2016-12-26,297.63,0.02,302.55,296.1,-0.02,-0.01,-0.03,0.01
TORNTPHARM,2016-12-20,2016-12-26,1292.35,0.02,1291.1,1262.7,-0.02,-0.01,-0.02,0.03
TORNTPOWER,2016-12-20,2016-12-26,174.82,0.01,176.65,172.85,-0.02,-0.01,-0.02,0.0
TRITURBINE,2016-12-20,2016-12-26,115.53,0.01,116.65,114.5,-0.02,-0.0,-0.02,0.01
TTKPRESTIG,2016-12-20,2016-12-26,5401.02,0.0,5462.9,5364.9,-0.02,-0.0,-0.01,-0.0
TUBEINVEST,2016-12-20,2016-12-26,562.36,0.01,565.45,554.7,-0.02,-0.0,-0.03,0.01
ASHOKA,2016-12-20,2016-12-26,156.27,0.01,158.45,155.05,-0.02,-0.01,-0.02,0.0
NLCINDIA,2016-12-20,2016-12-26,74.92,0.01,75.45,73.95,-0.02,-0.01,-0.01,0.0
ULTRACEMCO,2016-12-20,2016-12-26,3135.5,0.01,3145.6,3088.75,-0.02,-0.0,-0.02,0.01
ASTRAZEN,2016-12-20,2016-12-26,934.22,0.01,948.05,926.35,-0.02,-0.01,-0.03,0.01
ASTRAL,2016-12-20,2016-12-26,386.65,0.01,389.4,380.9,-0.02,-0.01,-0.02,0.01
KPIT,2016-12-20,2016-12-26,136.67,0.01,137.0,134.45,-0.02,-0.0,-0.02,0.01
COALINDIA,2016-12-20,2016-12-26,288.66,0.01,290.6,285.0,-0.02,-0.0,-0.02,0.01
DHFL,2016-12-20,2016-12-26,233.69,0.01,236.6,230.9,-0.02,-0.01,-0.02,0.01
MHRIL,2016-12-20,2016-12-26,395.08,0.0,399.55,390.05,-0.02,-0.01,-0.01,-0.0
POWERGRID,2016-12-20,2016-12-26,181.61,0.01,181.95,178.8,-0.02,-0.0,-0.02,0.01
DRREDDY,2016-12-20,2016-12-26,3016.05,0.0,3046.5,2986.0,-0.02,-0.01,-0.01,-0.0
STAR,2016-12-20,2016-12-26,1044.65,0.01,1049.1,1023.55,-0.02,-0.01,-0.02,0.02
DISHTV,2016-12-20,2016-12-26,83.01,0.01,82.6,81.3,-0.02,-0.0,-0.02,0.02
EMAMILTD,2016-12-20,2016-12-26,979.64,0.02,1006.4,989.45,-0.02,-0.0,-0.04,0.03
JPASSOCIAT,2016-12-20,2016-12-26,7.37,0.02,7.35,7.2,-0.02,-0.01,-0.03,0.03
DEN,2016-12-20,2016-12-26,65.62,0.01,66.8,65.3,-0.02,-0.01,-0.02,0.02
GATI,2016-12-20,2016-12-26,112.86,0.02,112.7,110.95,-0.02,-0.0,-0.04,0.02
SUPRAJIT,2016-12-20,2016-12-26,190.54,0.02,191.75,187.15,-0.02,-0.01,-0.03,0.02
SPARC,2016-12-20,2016-12-26,307.87,0.02,307.95,300.35,-0.02,-0.01,-0.03,0.01
PNCINFRA,2016-12-20,2016-12-26,103.99,0.01,104.3,102.7,-0.02,-0.0,-0.01,0.01
VTL,2016-12-20,2016-12-26,1091.38,0.01,1099.15,1075.2,-0.02,-0.01,-0.02,0.01
VSTIND,2016-12-20,2016-12-26,2229.64,0.0,2250.05,2216.45,-0.02,-0.0,-0.01,-0.0
INGERRAND,2016-12-20,2016-12-26,662.57,0.01,665.05,651.65,-0.02,-0.01,-0.02,0.01
WABAG,2016-12-20,2016-12-26,459.49,0.02,469.75,460.65,-0.02,-0.0,-0.02,0.02
POLARIS,2016-12-20,2016-12-26,146.55,0.01,148.9,143.85,-0.03,-0.01,-0.03,0.01
PAGEIND,2016-12-20,2016-12-26,13417.1,0.03,13392.2,12958.4,-0.03,-0.01,-0.05,0.02
LUPIN,2016-12-20,2016-12-26,1442.11,0.02,1449.25,1402.95,-0.03,-0.01,-0.03,0.01
IOB,2016-12-20,2016-12-26,24.78,0.01,24.9,24.15,-0.03,-0.01,-0.03,0.01
MANAPPURAM,2016-12-20,2016-12-26,60.57,0.03,60.3,58.8,-0.03,-0.01,-0.04,0.03
JKTYRE,2016-12-20,2016-12-26,110.84,0.01,111.6,108.5,-0.03,-0.01,-0.02,0.0
MOTILALOFS,2016-12-20,2016-12-26,522.77,0.06,513.35,499.05,-0.03,-0.01,-0.06,0.08
MANPASAND,2016-12-20,2016-12-26,537.46,0.02,539.0,523.95,-0.03,-0.01,-0.03,0.02
LITL,2016-12-20,2016-12-26,3.57,0.01,3.6,3.5,-0.03,-0.01,-0.01,0.0
PRESTIGE,2016-12-20,2016-12-26,172.08,0.01,174.15,168.7,-0.03,-0.01,-0.02,-0.0
RALLIS,2016-12-20,2016-12-26,193.61,0.01,196.7,191.1,-0.03,-0.01,-0.02,0.01
JETAIRWAYS,2016-12-20,2016-12-26,348.3,0.01,351.85,340.35,-0.03,-0.01,-0.03,0.0
KITEX,2016-12-20,2016-12-26,404.38,0.02,408.15,395.35,-0.03,-0.01,-0.03,0.02
LAXMIMACH,2016-12-20,2016-12-26,3933.28,0.01,3999.0,3863.4,-0.03,-0.01,-0.02,0.01
KANSAINER,2016-12-20,2016-12-26,324.13,0.01,329.2,319.65,-0.03,-0.01,-0.02,0.0
MAYURUNIQ,2016-12-20,2016-12-26,345.33,0.01,351.8,339.8,-0.03,-0.01,-0.02,0.0
ORISSAMINE,2016-12-20,2016-12-26,2095.5,0.01,2122.95,2052.2,-0.03,-0.01,-0.03,0.01
MFSL,2016-12-20,2016-12-26,532.86,0.0,543.05,525.45,-0.03,-0.01,-0.01,-0.0
JBFIND,2016-12-20,2016-12-26,210.14,0.04,208.45,201.45,-0.03,-0.01,-0.04,0.06
PFS,2016-12-20,2016-12-26,37.37,0.01,37.7,36.5,-0.03,-0.01,-0.02,0.01
ZYDUSWELL,2016-12-20,2016-12-26,849.61,0.01,861.1,832.7,-0.03,-0.01,-0.02,0.0
INFY,2016-12-20,2016-12-26,993.92,0.01,1012.15,982.75,-0.03,-0.01,-0.02,0.0
ESSELPACK,2016-12-20,2016-12-26,246.05,0.01,248.0,241.25,-0.03,-0.01,-0.02,0.01
SOMANYCERA,2016-12-20,2016-12-26,495.25,0.01,501.05,485.65,-0.03,-0.01,-0.02,-0.0
EIDPARRY,2016-12-20,2016-12-26,246.38,0.0,250.75,243.15,-0.03,-0.01,-0.01,-0.0
SRTRANSFIN,2016-12-20,2016-12-26,800.13,0.02,810.65,785.25,-0.03,-0.01,-0.02,0.02
ECLERX,2016-12-20,2016-12-26,1364.45,0.01,1394.5,1352.1,-0.03,-0.01,-0.02,0.01
DYNAMATECH,2016-12-20,2016-12-26,2826.9,0.03,2866.25,2779.4,-0.03,-0.01,-0.04,0.03
SUNPHARMA,2016-12-20,2016-12-26,617.25,0.02,627.9,611.25,-0.03,-0.01,-0.02,0.02
CYIENT,2016-12-20,2016-12-26,486.4,0.0,494.35,479.2,-0.03,-0.01,-0.01,-0.0
TATACHEM,2016-12-20,2016-12-26,485.22,0.01,488.2,475.3,-0.03,-0.01,-0.02,0.0
TATAMOTORS,2016-12-20,2016-12-26,466.95,0.01,473.15,457.85,-0.03,-0.01,-0.02,0.0
CAPF,2016-12-20,2016-12-26,523.11,0.01,526.8,512.6,-0.03,-0.01,-0.03,0.01
TECHM,2016-12-20,2016-12-26,471.17,0.0,476.75,463.6,-0.03,-0.01,-0.01,-0.0
THOMASCOOK,2016-12-20,2016-12-26,182.7,0.0,184.9,179.7,-0.03,-0.01,-0.01,-0.0
BLUESTARCO,2016-12-20,2016-12-26,452.38,0.01,458.6,445.85,-0.03,-0.01,-0.03,0.01
TITAN,2016-12-20,2016-12-26,313.92,0.02,317.95,307.85,-0.03,-0.01,-0.03,0.01
TNPL,2016-12-20,2016-12-26,332.09,0.01,334.1,324.75,-0.03,-0.01,-0.02,0.01
BHUSANSTL,2016-12-20,2016-12-26,40.75,0.02,40.85,39.7,-0.03,-0.01,-0.03,0.02
BHEL,2016-12-20,2016-12-26,119.38,0.01,120.9,117.2,-0.03,-0.01,-0.02,0.0
BALKRISIND,2016-12-20,2016-12-26,1077.93,0.03,1118.25,1083.4,-0.03,-0.01,-0.04,0.03
BAJAJFINSV,2016-12-20,2016-12-26,2628.58,0.02,2694.65,2617.85,-0.03,-0.01,-0.04,0.03
VIJAYABANK,2016-12-20,2016-12-26,47.58,0.02,47.75,46.45,-0.03,-0.01,-0.03,0.01
APLLTD,2016-12-20,2016-12-26,619.33,0.0,628.55,607.8,-0.03,-0.01,-0.01,-0.0
AMBUJACEM,2016-12-20,2016-12-26,201.17,0.01,205.35,198.35,-0.03,-0.01,-0.02,0.0
AIAENG,2016-12-20,2016-12-26,1286.26,0.01,1302.1,1263.55,-0.03,-0.01,-0.02,0.0
