Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
KAJARIACER.NS,2016-12-29,2017-01-04,473.82,0.03,439.95,485.4,0.1,0.02,-0.01,0.06
SHK.NS,2016-12-29,2017-01-04,312.37,0.04,304.35,335.4,0.1,0.02,-0.01,0.09
8KMILES.NS,2016-12-29,2017-01-04,675.42,0.02,639.55,709.4,0.1,0.03,0.0,0.05
SINTEX.NS,2016-12-29,2017-01-04,77.09,0.03,73.25,81.05,0.1,0.03,0.0,0.07
CAPF.NS,2016-12-29,2017-01-04,578.49,0.02,549.8,608.75,0.1,0.03,-0.0,0.04
8KMILES,2016-12-29,2017-01-04,675.42,0.02,639.55,709.4,0.1,0.03,0.0,0.05
SCI.NS,2016-12-29,2017-01-04,60.37,0.02,57.85,64.25,0.1,0.03,0.01,0.05
OCL,2016-12-29,2017-01-04,734.28,0.02,694.1,761.75,0.09,0.02,-0.0,0.05
OCL.NS,2016-12-29,2017-01-04,734.28,0.02,694.1,761.75,0.09,0.02,-0.0,0.05
SRTRANSFIN,2016-12-29,2017-01-04,874.93,0.01,832.05,911.8,0.09,0.02,0.01,0.04
GMRINFRA.NS,2016-12-29,2017-01-04,12.1,0.01,11.6,12.75,0.09,0.02,0.02,0.04
SRTRANSFIN.NS,2016-12-29,2017-01-04,874.93,0.01,832.05,911.8,0.09,0.02,0.01,0.04
GMRINFRA,2016-12-29,2017-01-04,12.1,0.01,11.6,12.75,0.09,0.02,0.02,0.04
GVKPIL.NS,2016-12-29,2017-01-04,5.55,0.03,5.4,5.9,0.09,0.02,-0.01,0.07
GVKPIL,2016-12-29,2017-01-04,5.55,0.03,5.4,5.9,0.09,0.02,-0.01,0.07
SHARDACROP.NS,2016-12-29,2017-01-04,461.34,0.02,444.2,484.1,0.09,0.02,0.0,0.06
ESCORTS,2016-12-29,2017-01-04,311.61,0.03,292.65,321.3,0.09,0.02,-0.02,0.08
SUZLON.NS,2016-12-29,2017-01-04,14.14,0.01,13.65,14.95,0.09,0.02,0.01,0.05
LITL,2016-12-29,2017-01-04,3.72,0.01,3.55,3.9,0.09,0.02,0.01,0.04
NMDC,2016-12-29,2017-01-04,127.82,0.01,123.0,134.25,0.09,0.02,0.0,0.04
ESCORTS.NS,2016-12-29,2017-01-04,311.61,0.03,292.65,321.3,0.09,0.02,-0.02,0.08
NMDC.NS,2016-12-29,2017-01-04,127.82,0.01,123.0,134.25,0.09,0.02,0.0,0.04
LITL.NS,2016-12-29,2017-01-04,3.72,0.01,3.55,3.9,0.09,0.02,0.01,0.04
SMLISUZU.NS,2016-12-29,2017-01-04,1117.83,0.01,1066.8,1172.3,0.09,0.02,0.01,0.04
SUZLON,2016-12-29,2017-01-04,14.14,0.01,13.65,14.95,0.09,0.02,0.01,0.05
SMLISUZU,2016-12-29,2017-01-04,1117.83,0.01,1066.8,1172.3,0.09,0.02,0.01,0.04
SHARDACROP,2016-12-29,2017-01-04,461.34,0.02,444.2,484.1,0.09,0.02,0.0,0.06
JPPOWER,2016-12-29,2017-01-04,4.0,0.01,3.85,4.15,0.08,0.02,0.01,0.03
SWANENERGY.NS,2016-12-29,2017-01-04,158.15,0.01,150.6,163.6,0.08,0.02,0.01,0.04
DEN,2016-12-29,2017-01-04,67.4,0.03,65.75,70.95,0.08,0.02,-0.02,0.06
DEN.NS,2016-12-29,2017-01-04,67.4,0.03,65.75,70.95,0.08,0.02,-0.02,0.06
HATHWAY.NS,2016-12-29,2017-01-04,35.58,0.01,34.15,36.85,0.08,0.02,0.01,0.04
HATHWAY,2016-12-29,2017-01-04,35.58,0.01,34.15,36.85,0.08,0.02,0.01,0.04
JPPOWER.NS,2016-12-29,2017-01-04,4.0,0.01,3.85,4.15,0.08,0.02,0.01,0.03
JISLJALEQS,2016-12-29,2017-01-04,89.45,0.01,86.15,92.9,0.08,0.02,0.01,0.03
ORISSAMINE.NS,2016-12-29,2017-01-04,2213.93,0.04,2105.9,2278.65,0.08,0.02,-0.02,0.09
JISLJALEQS.NS,2016-12-29,2017-01-04,89.45,0.01,86.15,92.9,0.08,0.02,0.01,0.03
ORISSAMINE,2016-12-29,2017-01-04,2213.93,0.04,2105.9,2278.65,0.08,0.02,-0.02,0.09
INDIACEM,2016-12-29,2017-01-04,119.31,0.02,112.7,122.0,0.08,0.02,-0.0,0.05
INDIACEM.NS,2016-12-29,2017-01-04,119.31,0.02,112.7,122.0,0.08,0.02,-0.0,0.05
JINDALPOLY,2016-12-29,2017-01-04,326.29,0.01,315.45,341.65,0.08,0.02,0.01,0.04
BIRLACORPN,2016-12-29,2017-01-04,653.18,0.02,622.25,675.35,0.08,0.02,-0.0,0.06
WHIRLPOOL.NS,2016-12-29,2017-01-04,908.12,0.01,876.1,949.55,0.08,0.02,0.01,0.04
BOMDYEING.NS,2016-12-29,2017-01-04,48.65,0.02,47.25,51.0,0.08,0.02,0.0,0.04
MRPL,2016-12-29,2017-01-04,101.06,0.02,98.55,107.1,0.08,0.02,-0.0,0.05
MRPL.NS,2016-12-29,2017-01-04,101.06,0.02,98.55,107.1,0.08,0.02,-0.0,0.05
SUPRAJIT,2016-12-29,2017-01-04,197.97,0.03,186.25,202.45,0.08,0.02,-0.02,0.07
JINDALPOLY.NS,2016-12-29,2017-01-04,326.29,0.01,315.45,341.65,0.08,0.02,0.01,0.04
PRISMCEM.NS,2016-12-29,2017-01-04,80.67,0.02,77.95,84.8,0.08,0.02,-0.01,0.04
SCHNEIDER.NS,2016-12-29,2017-01-04,140.23,0.03,134.5,145.95,0.08,0.02,-0.01,0.07
RCF,2016-12-29,2017-01-04,47.97,0.03,46.7,50.7,0.08,0.02,-0.0,0.06
PRISMCEM,2016-12-29,2017-01-04,80.67,0.02,77.95,84.8,0.08,0.02,-0.01,0.04
SCHNEIDER,2016-12-29,2017-01-04,140.23,0.03,134.5,145.95,0.08,0.02,-0.01,0.07
ABAN,2016-12-29,2017-01-04,236.18,0.02,229.35,249.1,0.08,0.02,0.0,0.04
ABAN.NS,2016-12-29,2017-01-04,236.18,0.02,229.35,249.1,0.08,0.02,0.0,0.04
SWANENERGY,2016-12-29,2017-01-04,158.15,0.01,150.6,163.6,0.08,0.02,0.01,0.04
BOMDYEING,2016-12-29,2017-01-04,48.65,0.02,47.25,51.0,0.08,0.02,0.0,0.04
JETAIRWAYS.NS,2016-12-29,2017-01-04,357.46,0.01,342.25,370.4,0.08,0.02,0.0,0.04
JETAIRWAYS,2016-12-29,2017-01-04,357.46,0.01,342.25,370.4,0.08,0.02,0.0,0.04
WHIRLPOOL,2016-12-29,2017-01-04,908.12,0.01,876.1,949.55,0.08,0.02,0.01,0.04
RCF.NS,2016-12-29,2017-01-04,47.97,0.03,46.7,50.7,0.08,0.02,-0.0,0.06
BIRLACORPN.NS,2016-12-29,2017-01-04,653.18,0.02,622.25,675.35,0.08,0.02,-0.0,0.06
SUPRAJIT.NS,2016-12-29,2017-01-04,197.97,0.03,186.25,202.45,0.08,0.02,-0.02,0.07
TAKE,2016-12-29,2017-01-04,136.75,0.01,133.4,142.7,0.07,0.02,0.01,0.04
EMAMILTD.NS,2016-12-29,2017-01-04,992.48,0.03,970.35,1037.5,0.07,0.02,-0.02,0.06
KANSAINER.NS,2016-12-29,2017-01-04,326.31,0.01,316.3,340.85,0.07,0.02,0.01,0.03
KANSAINER,2016-12-29,2017-01-04,326.31,0.01,316.3,340.85,0.07,0.02,0.01,0.03
EROSMEDIA,2016-12-29,2017-01-04,165.68,0.01,159.95,170.95,0.07,0.02,-0.0,0.03
EROSMEDIA.NS,2016-12-29,2017-01-04,165.68,0.01,159.95,170.95,0.07,0.02,-0.0,0.03
DISHMAN.NS,2016-12-29,2017-01-04,220.63,0.02,210.45,225.75,0.07,0.02,-0.02,0.04
DISHMAN,2016-12-29,2017-01-04,220.63,0.02,210.45,225.75,0.07,0.02,-0.02,0.04
DEEPAKFERT.NS,2016-12-29,2017-01-04,212.35,0.01,205.65,221.65,0.07,0.02,0.01,0.03
DEEPAKFERT,2016-12-29,2017-01-04,212.35,0.01,205.65,221.65,0.07,0.02,0.01,0.03
DBREALTY.NS,2016-12-29,2017-01-04,37.23,0.01,35.85,38.5,0.07,0.02,0.01,0.04
DBREALTY,2016-12-29,2017-01-04,37.23,0.01,35.85,38.5,0.07,0.02,0.01,0.04
UFLEX.NS,2016-12-29,2017-01-04,273.71,0.01,261.85,280.9,0.07,0.02,0.01,0.04
UFLEX,2016-12-29,2017-01-04,273.71,0.01,261.85,280.9,0.07,0.02,0.01,0.04
TVTODAY.NS,2016-12-29,2017-01-04,271.59,0.04,262.35,281.35,0.07,0.02,-0.02,0.08
EMAMILTD,2016-12-29,2017-01-04,992.48,0.03,970.35,1037.5,0.07,0.02,-0.02,0.06
TVTODAY,2016-12-29,2017-01-04,271.59,0.04,262.35,281.35,0.07,0.02,-0.02,0.08
CENTURYPLY.NS,2016-12-29,2017-01-04,171.0,0.01,164.15,175.85,0.07,0.02,0.01,0.03
CENTURYPLY,2016-12-29,2017-01-04,171.0,0.01,164.15,175.85,0.07,0.02,0.01,0.03
KALPATPOWR,2016-12-29,2017-01-04,256.22,0.02,245.65,263.35,0.07,0.02,-0.01,0.04
KALPATPOWR.NS,2016-12-29,2017-01-04,256.22,0.02,245.65,263.35,0.07,0.02,-0.01,0.04
BHEL,2016-12-29,2017-01-04,122.87,0.0,118.75,127.1,0.07,0.02,0.01,0.02
EIDPARRY.NS,2016-12-29,2017-01-04,260.21,0.02,248.35,265.2,0.07,0.02,-0.01,0.04
BRFL.NS,2016-12-29,2017-01-04,147.35,0.05,137.95,147.8,0.07,0.02,-0.03,0.11
HAVELLS,2016-12-29,2017-01-04,341.29,0.02,328.35,351.15,0.07,0.02,-0.0,0.04
WELSPUNIND.NS,2016-12-29,2017-01-04,68.12,0.02,66.45,71.15,0.07,0.02,-0.0,0.04
HFCL,2016-12-29,2017-01-04,12.71,0.01,12.15,13.05,0.07,0.02,0.0,0.03
HFCL.NS,2016-12-29,2017-01-04,12.71,0.01,12.15,13.05,0.07,0.02,0.0,0.03
MOIL.NS,2016-12-29,2017-01-04,365.35,0.01,352.95,378.1,0.07,0.02,-0.0,0.03
MOIL,2016-12-29,2017-01-04,365.35,0.01,352.95,378.1,0.07,0.02,-0.0,0.03
BRFL,2016-12-29,2017-01-04,147.35,0.05,137.95,147.8,0.07,0.02,-0.03,0.11
HINDPETRO.NS,2016-12-29,2017-01-04,449.21,0.01,429.5,460.95,0.07,0.02,-0.01,0.03
ARVIND.NS,2016-12-29,2017-01-04,351.55,0.02,333.65,358.75,0.07,0.02,-0.0,0.06
ARVIND,2016-12-29,2017-01-04,351.55,0.02,333.65,358.75,0.07,0.02,-0.0,0.06
HONAUT,2016-12-29,2017-01-04,9001.02,0.01,8632.1,9222.2,0.07,0.02,0.01,0.04
HONAUT.NS,2016-12-29,2017-01-04,9001.02,0.01,8632.1,9222.2,0.07,0.02,0.01,0.04
IRB.NS,2016-12-29,2017-01-04,201.34,0.01,193.75,206.8,0.07,0.02,0.0,0.04
IRB,2016-12-29,2017-01-04,201.34,0.01,193.75,206.8,0.07,0.02,0.0,0.04
NCC.NS,2016-12-29,2017-01-04,82.78,0.01,80.05,85.7,0.07,0.02,0.01,0.04
NCC,2016-12-29,2017-01-04,82.78,0.01,80.05,85.7,0.07,0.02,0.01,0.04
HAVELLS.NS,2016-12-29,2017-01-04,341.29,0.02,328.35,351.15,0.07,0.02,-0.0,0.04
HINDPETRO,2016-12-29,2017-01-04,449.21,0.01,429.5,460.95,0.07,0.02,-0.01,0.03
SUNTV,2016-12-29,2017-01-04,506.07,0.02,488.9,523.9,0.07,0.02,0.0,0.04
SUNTV.NS,2016-12-29,2017-01-04,506.07,0.02,488.9,523.9,0.07,0.02,0.0,0.04
BHEL.NS,2016-12-29,2017-01-04,122.87,0.0,118.75,127.1,0.07,0.02,0.01,0.02
TAKE.NS,2016-12-29,2017-01-04,136.75,0.01,133.4,142.7,0.07,0.02,0.01,0.04
WELSPUNIND,2016-12-29,2017-01-04,68.12,0.02,66.45,71.15,0.07,0.02,-0.0,0.04
EIDPARRY,2016-12-29,2017-01-04,260.21,0.02,248.35,265.2,0.07,0.02,-0.01,0.04
RTNPOWER.NS,2016-12-29,2017-01-04,7.02,0.02,6.8,7.2,0.06,0.01,-0.01,0.04
OBEROIRLTY,2016-12-29,2017-01-04,304.11,0.02,292.75,310.35,0.06,0.01,-0.01,0.05
GODREJPROP,2016-12-29,2017-01-04,313.37,0.02,305.1,323.65,0.06,0.01,-0.01,0.03
TRIDENT.NS,2016-12-29,2017-01-04,58.27,0.01,56.1,59.3,0.06,0.01,-0.01,0.03
ASHOKLEY.NS,2016-12-29,2017-01-04,81.0,0.01,79.0,83.85,0.06,0.01,0.0,0.03
ASHOKLEY,2016-12-29,2017-01-04,81.0,0.01,79.0,83.85,0.06,0.01,0.0,0.03
DELTACORP,2016-12-29,2017-01-04,114.47,0.03,110.95,117.3,0.06,0.01,-0.01,0.05
OBEROIRLTY.NS,2016-12-29,2017-01-04,304.11,0.02,292.75,310.35,0.06,0.01,-0.01,0.05
FLFL,2016-12-29,2017-01-04,130.66,0.02,125.65,133.5,0.06,0.02,-0.02,0.03
JMFINANCIL.NS,2016-12-29,2017-01-04,67.72,0.01,66.1,70.1,0.06,0.01,0.0,0.02
JMFINANCIL,2016-12-29,2017-01-04,67.72,0.01,66.1,70.1,0.06,0.01,0.0,0.02
LAOPALA.NS,2016-12-29,2017-01-04,455.36,0.02,440.25,469.2,0.06,0.02,-0.0,0.04
TRIDENT,2016-12-29,2017-01-04,58.27,0.01,56.1,59.3,0.06,0.01,-0.01,0.03
SIMPLEXINF,2016-12-29,2017-01-04,284.21,0.04,271.1,286.5,0.06,0.01,-0.02,0.08
DELTACORP.NS,2016-12-29,2017-01-04,114.47,0.03,110.95,117.3,0.06,0.01,-0.01,0.05
TIMKEN.NS,2016-12-29,2017-01-04,622.08,0.02,607.05,642.9,0.06,0.01,-0.02,0.04
MANPASAND.NS,2016-12-29,2017-01-04,545.35,0.03,523.05,554.05,0.06,0.01,-0.02,0.05
MANPASAND,2016-12-29,2017-01-04,545.35,0.03,523.05,554.05,0.06,0.01,-0.02,0.05
ADANIENT,2016-12-29,2017-01-04,76.18,0.02,73.05,77.8,0.06,0.02,-0.01,0.05
ADANIENT.NS,2016-12-29,2017-01-04,76.18,0.02,73.05,77.8,0.06,0.02,-0.01,0.05
GODREJPROP.NS,2016-12-29,2017-01-04,313.37,0.02,305.1,323.65,0.06,0.01,-0.01,0.03
TIMKEN,2016-12-29,2017-01-04,622.08,0.02,607.05,642.9,0.06,0.01,-0.02,0.04
SOLARINDS,2016-12-29,2017-01-04,690.67,0.02,671.1,713.0,0.06,0.02,-0.0,0.05
GDL.NS,2016-12-29,2017-01-04,246.62,0.01,238.9,254.45,0.06,0.02,0.01,0.03
PRAJIND,2016-12-29,2017-01-04,82.29,0.01,80.1,85.15,0.06,0.02,0.0,0.03
PRAJIND.NS,2016-12-29,2017-01-04,82.29,0.01,80.1,85.15,0.06,0.02,0.0,0.03
SOLARINDS.NS,2016-12-29,2017-01-04,690.67,0.02,671.1,713.0,0.06,0.02,-0.0,0.05
IOC,2016-12-29,2017-01-04,332.73,0.02,322.95,342.95,0.06,0.02,-0.01,0.05
IOC.NS,2016-12-29,2017-01-04,332.73,0.02,322.95,342.95,0.06,0.02,-0.01,0.05
SIMPLEXINF.NS,2016-12-29,2017-01-04,284.21,0.04,271.1,286.5,0.06,0.01,-0.02,0.08
GDL,2016-12-29,2017-01-04,246.62,0.01,238.9,254.45,0.06,0.02,0.01,0.03
FLFL.NS,2016-12-29,2017-01-04,130.66,0.02,125.65,133.5,0.06,0.02,-0.02,0.03
JKCEMENT.NS,2016-12-29,2017-01-04,720.2,0.02,685.8,725.95,0.06,0.01,-0.01,0.05
RAJESHEXPO.NS,2016-12-29,2017-01-04,469.72,0.01,457.7,487.0,0.06,0.02,0.01,0.02
JKCEMENT,2016-12-29,2017-01-04,720.2,0.02,685.8,725.95,0.06,0.01,-0.01,0.05
KWALITY,2016-12-29,2017-01-04,127.95,0.01,123.95,131.35,0.06,0.01,0.0,0.03
KWALITY.NS,2016-12-29,2017-01-04,127.95,0.01,123.95,131.35,0.06,0.01,0.0,0.03
BAJAJELEC.NS,2016-12-29,2017-01-04,220.74,0.01,212.8,226.35,0.06,0.02,-0.0,0.02
BAJAJELEC,2016-12-29,2017-01-04,220.74,0.01,212.8,226.35,0.06,0.02,-0.0,0.02
RTNPOWER,2016-12-29,2017-01-04,7.02,0.02,6.8,7.2,0.06,0.01,-0.01,0.04
RADICO,2016-12-29,2017-01-04,112.22,0.02,110.4,117.1,0.06,0.01,-0.01,0.05
RAMCOCEM.NS,2016-12-29,2017-01-04,558.01,0.0,539.3,575.3,0.06,0.02,0.01,0.02
RALLIS.NS,2016-12-29,2017-01-04,198.3,0.03,190.2,202.0,0.06,0.02,-0.01,0.06
RALLIS,2016-12-29,2017-01-04,198.3,0.03,190.2,202.0,0.06,0.02,-0.01,0.06
RAMCOCEM,2016-12-29,2017-01-04,558.01,0.0,539.3,575.3,0.06,0.02,0.01,0.02
RAJESHEXPO,2016-12-29,2017-01-04,469.72,0.01,457.7,487.0,0.06,0.02,0.01,0.02
SEQUENT.NS,2016-12-29,2017-01-04,113.03,0.02,109.5,116.35,0.06,0.02,0.0,0.04
RADICO.NS,2016-12-29,2017-01-04,112.22,0.02,110.4,117.1,0.06,0.01,-0.01,0.05
SEQUENT,2016-12-29,2017-01-04,113.03,0.02,109.5,116.35,0.06,0.02,0.0,0.04
LAOPALA,2016-12-29,2017-01-04,455.36,0.02,440.25,469.2,0.06,0.02,-0.0,0.04
SREINFRA.NS,2016-12-29,2017-01-04,76.89,0.03,73.85,78.5,0.06,0.02,-0.02,0.05
SREINFRA,2016-12-29,2017-01-04,76.89,0.03,73.85,78.5,0.06,0.02,-0.02,0.05
COROMANDEL.NS,2016-12-29,2017-01-04,297.05,0.01,286.85,303.3,0.06,0.01,-0.01,0.03
COROMANDEL,2016-12-29,2017-01-04,297.05,0.01,286.85,303.3,0.06,0.01,-0.01,0.03
GODFRYPHLP.NS,2016-12-29,2017-01-04,1027.89,0.01,1012.6,1063.1,0.05,0.01,-0.01,0.03
HEIDELBERG.NS,2016-12-29,2017-01-04,110.56,0.01,107.25,112.35,0.05,0.01,0.0,0.02
NBCC,2016-12-29,2017-01-04,245.99,0.03,236.0,247.1,0.05,0.01,-0.03,0.06
GODFRYPHLP,2016-12-29,2017-01-04,1027.89,0.01,1012.6,1063.1,0.05,0.01,-0.01,0.03
HEIDELBERG,2016-12-29,2017-01-04,110.56,0.01,107.25,112.35,0.05,0.01,0.0,0.02
NBCC.NS,2016-12-29,2017-01-04,245.99,0.03,236.0,247.1,0.05,0.01,-0.03,0.06
UPL,2016-12-29,2017-01-04,653.24,0.01,638.0,667.55,0.05,0.01,-0.01,0.02
SUVEN,2016-12-29,2017-01-04,172.55,0.02,166.35,174.75,0.05,0.01,-0.01,0.04
THERMAX.NS,2016-12-29,2017-01-04,755.57,0.02,746.25,781.25,0.05,0.01,-0.01,0.04
SUVEN.NS,2016-12-29,2017-01-04,172.55,0.02,166.35,174.75,0.05,0.01,-0.01,0.04
GSFC.NS,2016-12-29,2017-01-04,99.42,0.01,97.45,102.6,0.05,0.01,0.0,0.02
HINDCOPPER,2016-12-29,2017-01-04,61.34,0.03,59.25,62.0,0.05,0.01,-0.02,0.06
HINDCOPPER.NS,2016-12-29,2017-01-04,61.34,0.03,59.25,62.0,0.05,0.01,-0.02,0.06
GMDCLTD,2016-12-29,2017-01-04,92.96,0.0,90.5,95.15,0.05,0.01,0.01,0.02
TORNTPHARM,2016-12-29,2017-01-04,1320.13,0.01,1283.65,1349.65,0.05,0.01,-0.0,0.03
JKIL,2016-12-29,2017-01-04,211.0,0.02,205.35,216.5,0.05,0.01,-0.0,0.03
GULFOILLUB.NS,2016-12-29,2017-01-04,663.38,0.02,640.05,675.65,0.05,0.01,-0.02,0.03
TORNTPHARM.NS,2016-12-29,2017-01-04,1320.13,0.01,1283.65,1349.65,0.05,0.01,-0.0,0.03
