Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
ORIENTCEM,2016-12-22,2016-12-28,122.9,0.03,118.0,125.85,0.06,0.02,-0.02,0.05
INDIANB,2016-12-22,2016-12-28,207.27,0.03,200.9,213.85,0.06,0.02,-0.03,0.04
ALOKTEXT.NS,2016-12-22,2016-12-28,3.28,0.04,3.25,3.45,0.06,0.01,-0.05,0.06
BATAINDIA,2016-12-22,2016-12-28,425.78,0.01,418.6,438.35,0.05,0.01,-0.01,0.03
BATAINDIA.NS,2016-12-22,2016-12-28,425.78,0.01,418.6,438.35,0.05,0.01,-0.01,0.03
ENGINERSIN.NS,2016-12-22,2016-12-28,318.51,0.05,316.4,331.85,0.05,0.01,-0.07,0.05
PVR.NS,2016-12-22,2016-12-28,1057.15,0.03,1048.45,1107.05,0.05,0.01,-0.03,0.05
PVR,2016-12-22,2016-12-28,1057.15,0.03,1048.45,1107.05,0.05,0.01,-0.03,0.05
ENGINERSIN,2016-12-22,2016-12-28,318.51,0.05,316.4,331.85,0.05,0.01,-0.07,0.05
GDL.NS,2016-12-22,2016-12-28,230.52,0.02,227.7,238.35,0.05,0.01,-0.02,0.03
SADBHAV,2016-12-22,2016-12-28,263.09,0.02,260.15,272.7,0.05,0.01,-0.0,0.04
SADBHAV.NS,2016-12-22,2016-12-28,263.09,0.02,260.15,272.7,0.05,0.01,-0.0,0.04
DELTACORP.NS,2016-12-22,2016-12-28,99.85,0.06,102.35,107.2,0.05,0.01,-0.04,0.11
DELTACORP,2016-12-22,2016-12-28,99.85,0.06,102.35,107.2,0.05,0.01,-0.04,0.11
HINDCOPPER.NS,2016-12-22,2016-12-28,58.15,0.02,56.45,59.1,0.05,0.01,-0.01,0.04
SHK,2016-12-22,2016-12-28,294.54,0.02,287.5,302.8,0.05,0.01,-0.02,0.03
BOSCHLTD,2016-12-22,2016-12-28,19679.96,0.02,19234.9,20172.0,0.05,0.01,-0.02,0.03
SHK.NS,2016-12-22,2016-12-28,294.54,0.02,287.5,302.8,0.05,0.01,-0.02,0.03
KRBL,2016-12-22,2016-12-28,283.53,0.02,280.05,295.65,0.05,0.01,-0.01,0.04
GDL,2016-12-22,2016-12-28,230.52,0.02,227.7,238.35,0.05,0.01,-0.02,0.03
KRBL.NS,2016-12-22,2016-12-28,283.53,0.02,280.05,295.65,0.05,0.01,-0.01,0.04
KSBPUMPS,2016-12-22,2016-12-28,616.59,0.01,596.65,624.4,0.05,0.01,-0.01,0.03
KSBPUMPS.NS,2016-12-22,2016-12-28,616.59,0.01,596.65,624.4,0.05,0.01,-0.01,0.03
NATIONALUM.NS,2016-12-22,2016-12-28,57.62,0.05,57.05,60.0,0.05,0.01,-0.06,0.07
BOSCHLTD.NS,2016-12-22,2016-12-28,19679.96,0.02,19234.9,20172.0,0.05,0.01,-0.02,0.03
HINDCOPPER,2016-12-22,2016-12-28,58.15,0.02,56.45,59.1,0.05,0.01,-0.01,0.04
NATIONALUM,2016-12-22,2016-12-28,57.62,0.05,57.05,60.0,0.05,0.01,-0.06,0.07
JKCEMENT,2016-12-22,2016-12-28,652.26,0.03,651.9,679.1,0.04,0.01,-0.02,0.06
CENTURYPLY,2016-12-22,2016-12-28,160.77,0.03,155.1,161.95,0.04,0.01,-0.01,0.05
CENTURYPLY.NS,2016-12-22,2016-12-28,160.77,0.03,155.1,161.95,0.04,0.01,-0.01,0.05
CENTURYTEX,2016-12-22,2016-12-28,775.16,0.03,755.55,784.8,0.04,0.01,-0.02,0.04
PGHH,2016-12-22,2016-12-28,6784.69,0.01,6656.85,6938.4,0.04,0.01,-0.01,0.02
CENTURYTEX.NS,2016-12-22,2016-12-28,775.16,0.03,755.55,784.8,0.04,0.01,-0.02,0.04
CHOLAFIN,2016-12-22,2016-12-28,930.83,0.02,902.2,939.35,0.04,0.01,-0.01,0.04
JBCHEPHARM.NS,2016-12-22,2016-12-28,332.13,0.03,330.05,342.9,0.04,0.01,-0.02,0.05
JBCHEPHARM,2016-12-22,2016-12-28,332.13,0.03,330.05,342.9,0.04,0.01,-0.02,0.05
CHAMBLFERT.NS,2016-12-22,2016-12-28,68.17,0.02,67.15,69.7,0.04,0.01,-0.02,0.03
RAYMOND.NS,2016-12-22,2016-12-28,477.35,0.03,470.65,490.65,0.04,0.01,-0.02,0.06
JKCEMENT.NS,2016-12-22,2016-12-28,652.26,0.03,651.9,679.1,0.04,0.01,-0.02,0.06
JKLAKSHMI,2016-12-22,2016-12-28,345.16,0.01,335.75,351.15,0.04,0.01,-0.0,0.02
JKLAKSHMI.NS,2016-12-22,2016-12-28,345.16,0.01,335.75,351.15,0.04,0.01,-0.0,0.02
CHOLAFIN.NS,2016-12-22,2016-12-28,930.83,0.02,902.2,939.35,0.04,0.01,-0.01,0.04
RAYMOND,2016-12-22,2016-12-28,477.35,0.03,470.65,490.65,0.04,0.01,-0.02,0.06
DHFL.NS,2016-12-22,2016-12-28,235.15,0.02,231.1,241.25,0.04,0.01,-0.01,0.03
DHFL,2016-12-22,2016-12-28,235.15,0.02,231.1,241.25,0.04,0.01,-0.01,0.03
CCL,2016-12-22,2016-12-28,254.01,0.02,251.15,261.3,0.04,0.01,-0.01,0.04
CCL.NS,2016-12-22,2016-12-28,254.01,0.02,251.15,261.3,0.04,0.01,-0.01,0.04
JUBILANT.NS,2016-12-22,2016-12-28,585.96,0.04,588.15,612.6,0.04,0.01,-0.05,0.06
KPRMILL,2016-11-22,2016-11-28,1116.43,0.03,1081.85,1129.9,0.04,0.01,-0.02,0.04
PGHH.NS,2016-12-22,2016-12-28,6784.69,0.01,6656.85,6938.4,0.04,0.01,-0.01,0.02
JUBILANT,2016-12-22,2016-12-28,585.96,0.04,588.15,612.6,0.04,0.01,-0.05,0.06
GRUH,2016-12-22,2016-12-28,309.17,0.03,307.1,318.6,0.04,0.01,-0.03,0.03
CHAMBLFERT,2016-12-22,2016-12-28,68.17,0.02,67.15,69.7,0.04,0.01,-0.02,0.03
SUNDRMFAST,2016-12-22,2016-12-28,277.77,0.04,275.05,287.2,0.04,0.01,-0.04,0.06
TTKPRESTIG.NS,2016-12-22,2016-12-28,5423.07,0.02,5381.15,5595.95,0.04,0.01,-0.0,0.04
TTKPRESTIG,2016-12-22,2016-12-28,5423.07,0.02,5381.15,5595.95,0.04,0.01,-0.0,0.04
TRENT.NS,2016-12-22,2016-12-28,197.32,0.01,193.1,201.4,0.04,0.01,-0.0,0.02
TRENT,2016-12-22,2016-12-28,197.32,0.01,193.1,201.4,0.04,0.01,-0.0,0.02
AJANTPHARM.NS,2016-12-22,2016-12-28,1733.86,0.03,1712.7,1778.8,0.04,0.01,-0.04,0.03
AJANTPHARM,2016-12-22,2016-12-28,1733.86,0.03,1712.7,1778.8,0.04,0.01,-0.04,0.03
FLFL,2016-12-22,2016-12-28,121.96,0.02,120.0,124.55,0.04,0.01,-0.03,0.02
FLFL.NS,2016-12-22,2016-12-28,121.96,0.02,120.0,124.55,0.04,0.01,-0.03,0.02
VSTIND,2016-12-22,2016-12-28,2272.21,0.04,2229.9,2312.75,0.04,0.01,-0.03,0.07
SYNGENE,2016-12-22,2016-12-28,543.48,0.04,551.4,573.2,0.04,0.01,-0.04,0.07
INOXLEISUR,2016-12-22,2016-12-28,225.63,0.01,220.25,229.6,0.04,0.01,-0.0,0.02
VSTIND.NS,2016-12-22,2016-12-28,2272.21,0.04,2229.9,2312.75,0.04,0.01,-0.03,0.07
SUNDRMFAST.NS,2016-12-22,2016-12-28,277.77,0.04,275.05,287.2,0.04,0.01,-0.04,0.06
SYNGENE.NS,2016-12-22,2016-12-28,543.48,0.04,551.4,573.2,0.04,0.01,-0.04,0.07
SMLISUZU,2016-12-22,2016-12-28,1046.63,0.01,1022.0,1060.1,0.04,0.01,-0.0,0.02
INOXLEISUR.NS,2016-12-22,2016-12-28,225.63,0.01,220.25,229.6,0.04,0.01,-0.0,0.02
GRUH.NS,2016-12-22,2016-12-28,309.17,0.03,307.1,318.6,0.04,0.01,-0.03,0.03
SMLISUZU.NS,2016-12-22,2016-12-28,1046.63,0.01,1022.0,1060.1,0.04,0.01,-0.0,0.02
CASTROLIND,2016-12-22,2016-12-28,365.74,0.02,362.9,374.25,0.03,0.01,-0.02,0.02
NBCC.NS,2016-12-22,2016-12-28,224.03,0.02,222.95,229.15,0.03,0.01,-0.02,0.02
KWALITY,2016-12-22,2016-12-28,117.91,0.03,118.5,122.65,0.03,0.01,-0.03,0.05
MARUTI,2016-12-22,2016-12-28,5180.83,0.01,5084.4,5231.25,0.03,0.01,-0.01,0.02
FINCABLES.NS,2016-12-22,2016-12-28,413.64,0.02,406.4,417.1,0.03,0.01,-0.01,0.04
FINCABLES,2016-12-22,2016-12-28,413.64,0.02,406.4,417.1,0.03,0.01,-0.01,0.04
AHLUCONT.NS,2016-12-22,2016-12-28,254.2,0.02,250.55,258.0,0.03,0.01,-0.01,0.03
DABUR,2016-12-22,2016-12-28,266.42,0.02,265.5,274.1,0.03,0.01,-0.01,0.04
DABUR.NS,2016-12-22,2016-12-28,266.42,0.02,265.5,274.1,0.03,0.01,-0.01,0.04
TUBEINVEST.NS,2016-12-22,2016-12-28,568.28,0.02,562.8,582.7,0.03,0.01,-0.03,0.03
TUBEINVEST,2016-12-22,2016-12-28,568.28,0.02,562.8,582.7,0.03,0.01,-0.03,0.03
PEL,2016-12-22,2016-12-28,1490.81,0.01,1483.45,1527.95,0.03,0.01,-0.01,0.02
CESC,2016-12-22,2016-12-28,620.94,0.02,614.35,632.35,0.03,0.01,-0.02,0.03
CESC.NS,2016-12-22,2016-12-28,620.94,0.02,614.35,632.35,0.03,0.01,-0.02,0.03
NBCC,2016-12-22,2016-12-28,224.03,0.02,222.95,229.15,0.03,0.01,-0.02,0.02
AHLUCONT,2016-12-22,2016-12-28,254.2,0.02,250.55,258.0,0.03,0.01,-0.01,0.03
CASTROLIND.NS,2016-12-22,2016-12-28,365.74,0.02,362.9,374.25,0.03,0.01,-0.02,0.02
GSFC.NS,2016-12-22,2016-12-28,91.68,0.03,90.8,93.65,0.03,0.01,-0.05,0.03
MINDTREE,2016-12-22,2016-12-28,495.31,0.02,495.4,510.15,0.03,0.01,-0.02,0.05
MINDTREE.NS,2016-12-22,2016-12-28,495.31,0.02,495.4,510.15,0.03,0.01,-0.02,0.05
WABAG,2016-12-22,2016-12-28,457.84,0.01,451.6,464.3,0.03,0.01,-0.0,0.02
WABAG.NS,2016-12-22,2016-12-28,457.84,0.01,451.6,464.3,0.03,0.01,-0.0,0.02
COALINDIA,2016-12-22,2016-12-28,288.93,0.01,287.65,295.2,0.03,0.01,-0.01,0.02
COALINDIA.NS,2016-12-22,2016-12-28,288.93,0.01,287.65,295.2,0.03,0.01,-0.01,0.02
MARUTI.NS,2016-12-22,2016-12-28,5180.83,0.01,5084.4,5231.25,0.03,0.01,-0.01,0.02
LT.NS,2016-12-22,2016-12-28,1339.05,0.01,1314.65,1349.95,0.03,0.01,-0.0,0.02
GSFC,2016-12-22,2016-12-28,91.68,0.03,90.8,93.65,0.03,0.01,-0.05,0.03
DBCORP,2016-12-22,2016-12-28,356.08,0.01,350.0,361.0,0.03,0.01,0.0,0.02
LT,2016-12-22,2016-12-28,1339.05,0.01,1314.65,1349.95,0.03,0.01,-0.0,0.02
KWALITY.NS,2016-12-22,2016-12-28,117.91,0.03,118.5,122.65,0.03,0.01,-0.03,0.05
HINDUNILVR,2016-12-22,2016-12-28,799.08,0.0,787.05,810.3,0.03,0.01,0.0,0.02
HINDUNILVR.NS,2016-12-22,2016-12-28,799.08,0.0,787.05,810.3,0.03,0.01,0.0,0.02
CROMPGREAV,2016-12-22,2016-12-28,57.3,0.02,57.25,58.7,0.03,0.01,-0.03,0.03
CROMPGREAV.NS,2016-12-22,2016-12-28,57.3,0.02,57.25,58.7,0.03,0.01,-0.03,0.03
IOC.NS,2016-12-22,2016-12-28,312.2,0.02,306.3,316.2,0.03,0.01,-0.02,0.03
IOC,2016-12-22,2016-12-28,312.2,0.02,306.3,316.2,0.03,0.01,-0.02,0.03
DBCORP.NS,2016-12-22,2016-12-28,356.08,0.01,350.0,361.0,0.03,0.01,0.0,0.02
BBTC,2016-12-22,2016-12-28,489.69,0.02,489.2,505.05,0.03,0.01,-0.02,0.03
ITC,2016-12-22,2016-12-28,229.35,0.02,227.55,235.45,0.03,0.01,-0.01,0.04
ITC.NS,2016-12-22,2016-12-28,229.35,0.02,227.55,235.45,0.03,0.01,-0.01,0.04
SONATSOFTW,2016-12-22,2016-12-28,185.18,0.04,180.35,185.9,0.03,0.01,-0.04,0.05
SONATSOFTW.NS,2016-12-22,2016-12-28,185.18,0.04,180.35,185.9,0.03,0.01,-0.04,0.05
JISLJALEQS,2016-12-22,2016-12-28,83.42,0.03,82.6,84.85,0.03,0.01,-0.04,0.03
SRTRANSFIN,2016-12-22,2016-12-28,800.67,0.02,791.45,814.65,0.03,0.01,-0.02,0.03
JISLJALEQS.NS,2016-12-22,2016-12-28,83.42,0.03,82.6,84.85,0.03,0.01,-0.04,0.03
SRTRANSFIN.NS,2016-12-22,2016-12-28,800.67,0.02,791.45,814.65,0.03,0.01,-0.02,0.03
BALRAMCHIN,2016-12-22,2016-12-28,118.08,0.01,116.25,119.3,0.03,0.01,-0.01,0.02
BALRAMCHIN.NS,2016-12-22,2016-12-28,118.08,0.01,116.25,119.3,0.03,0.01,-0.01,0.02
JPASSOCIAT,2016-12-22,2016-12-28,7.38,0.02,7.35,7.55,0.03,0.01,-0.03,0.03
DCMSHRIRAM,2016-12-22,2016-12-28,202.6,0.02,200.4,206.6,0.03,0.01,-0.03,0.03
TECHNO,2016-12-22,2016-12-28,300.76,0.01,294.55,304.1,0.03,0.01,0.0,0.02
TECHNO.NS,2016-12-22,2016-12-28,300.76,0.01,294.55,304.1,0.03,0.01,0.0,0.02
JPASSOCIAT.NS,2016-12-22,2016-12-28,7.38,0.02,7.35,7.55,0.03,0.01,-0.03,0.03
BBTC.NS,2016-12-22,2016-12-28,489.69,0.02,489.2,505.05,0.03,0.01,-0.02,0.03
EXIDEIND.NS,2016-12-22,2016-12-28,174.58,0.01,172.05,177.65,0.03,0.01,-0.0,0.02
DCMSHRIRAM.NS,2016-12-22,2016-12-28,202.6,0.02,200.4,206.6,0.03,0.01,-0.03,0.03
INDHOTEL,2016-12-22,2016-12-28,96.63,0.01,94.85,97.6,0.03,0.01,-0.01,0.02
BHARATFIN.NS,2016-12-22,2016-12-28,529.38,0.08,554.2,573.35,0.03,0.01,-0.08,0.1
BHARATFIN,2016-12-22,2016-12-28,529.38,0.08,554.2,573.35,0.03,0.01,-0.08,0.1
FDC.NS,2016-12-22,2016-12-28,211.28,0.01,209.6,216.35,0.03,0.01,-0.01,0.02
FDC,2016-12-22,2016-12-28,211.28,0.01,209.6,216.35,0.03,0.01,-0.01,0.02
INDHOTEL.NS,2016-12-22,2016-12-28,96.63,0.01,94.85,97.6,0.03,0.01,-0.01,0.02
PEL.NS,2016-12-22,2016-12-28,1490.81,0.01,1483.45,1527.95,0.03,0.01,-0.01,0.02
EXIDEIND,2016-12-22,2016-12-28,174.58,0.01,172.05,177.65,0.03,0.01,-0.0,0.02
HIMATSEIDE.NS,2016-12-22,2016-12-28,277.38,0.02,279.05,285.05,0.02,0.01,-0.02,0.03
HDFC,2016-12-22,2016-12-28,1226.37,0.01,1217.4,1237.95,0.02,0.0,-0.0,0.01
ICIL.NS,2016-12-22,2016-12-28,155.86,0.02,155.4,158.0,0.02,0.0,-0.03,0.02
DHANUKA.NS,2016-12-22,2016-12-28,717.19,0.01,715.6,727.0,0.02,0.0,-0.0,0.01
CRISIL.NS,2016-12-22,2016-12-28,2174.92,0.01,2152.8,2198.25,0.02,0.01,-0.01,0.03
EMAMILTD,2016-12-22,2016-12-28,971.97,0.01,953.3,976.6,0.02,0.01,-0.01,0.03
GODREJCP.NS,2016-12-22,2016-12-28,1446.05,0.01,1440.0,1470.4,0.02,0.01,-0.0,0.02
GODREJCP,2016-12-22,2016-12-28,1446.05,0.01,1440.0,1470.4,0.02,0.01,-0.0,0.02
IIFL.NS,2016-12-22,2016-12-28,256.85,0.02,254.9,260.9,0.02,0.01,-0.03,0.02
EMAMILTD.NS,2016-12-22,2016-12-28,971.97,0.01,953.3,976.6,0.02,0.01,-0.01,0.03
CRISIL,2016-12-22,2016-12-28,2174.92,0.01,2152.8,2198.25,0.02,0.01,-0.01,0.03
JUBLFOOD.NS,2016-12-22,2016-12-28,806.86,0.02,812.8,831.65,0.02,0.01,-0.03,0.03
JUBLFOOD,2016-12-22,2016-12-28,806.86,0.02,812.8,831.65,0.02,0.01,-0.03,0.03
HDFC.NS,2016-12-22,2016-12-28,1226.37,0.01,1217.4,1237.95,0.02,0.0,-0.0,0.01
IIFL,2016-12-22,2016-12-28,256.85,0.02,254.9,260.9,0.02,0.01,-0.03,0.02
DRREDDY.NS,2016-12-22,2016-12-28,3020.28,0.01,3012.35,3069.55,0.02,0.0,-0.0,0.02
DRREDDY,2016-12-22,2016-12-28,3020.28,0.01,3012.35,3069.55,0.02,0.0,-0.0,0.02
DREDGECORP.NS,2016-12-22,2016-12-28,384.48,0.03,376.85,383.7,0.02,0.0,-0.03,0.05
DREDGECORP,2016-12-22,2016-12-28,384.48,0.03,376.85,383.7,0.02,0.0,-0.03,0.05
DHANUKA,2016-12-22,2016-12-28,717.19,0.01,715.6,727.0,0.02,0.0,-0.0,0.01
INDUSINDBK,2016-12-22,2016-12-28,1065.75,0.01,1060.8,1082.1,0.02,0.0,-0.0,0.02
ICIL,2016-12-22,2016-12-28,155.86,0.02,155.4,158.0,0.02,0.0,-0.03,0.02
HIMATSEIDE,2016-12-22,2016-12-28,277.38,0.02,279.05,285.05,0.02,0.01,-0.02,0.03
INDOCO,2016-12-22,2016-12-28,257.27,0.03,259.45,264.9,0.02,0.01,-0.02,0.05
INDOCO.NS,2016-12-22,2016-12-28,257.27,0.03,259.45,264.9,0.02,0.01,-0.02,0.05
LICHSGFIN.NS,2016-12-22,2016-12-28,540.96,0.01,539.7,548.1,0.02,0.0,-0.01,0.02
LICHSGFIN,2016-12-22,2016-12-28,540.96,0.01,539.7,548.1,0.02,0.0,-0.01,0.02
INDUSINDBK.NS,2016-12-22,2016-12-28,1065.75,0.01,1060.8,1082.1,0.02,0.0,-0.0,0.02
ZYDUSWELL.NS,2016-12-22,2016-12-28,845.79,0.02,849.55,870.55,0.02,0.01,-0.01,0.04
CERA.NS,2016-12-22,2016-12-28,1926.56,0.02,1947.55,1978.6,0.02,0.0,-0.02,0.04
SHREECEM.NS,2016-12-22,2016-12-28,13551.94,0.01,13471.0,13737.1,0.02,0.0,-0.02,0.02
BHARTIARTL,2016-12-22,2016-12-28,296.6,0.01,292.25,299.5,0.02,0.01,-0.0,0.01
PRAJIND,2016-12-22,2016-12-28,78.88,0.03,77.55,79.3,0.02,0.01,-0.04,0.04
PRAJIND.NS,2016-12-22,2016-12-28,78.88,0.03,77.55,79.3,0.02,0.01,-0.04,0.04
RADICO,2016-12-22,2016-12-28,109.96,0.02,108.35,110.95,0.02,0.01,-0.02,0.03
RADICO.NS,2016-12-22,2016-12-28,109.96,0.02,108.35,110.95,0.02,0.01,-0.02,0.03
RAJESHEXPO,2016-12-22,2016-12-28,445.23,0.01,443.7,451.25,0.02,0.0,-0.0,0.01
RAJESHEXPO.NS,2016-12-22,2016-12-28,445.23,0.01,443.7,451.25,0.02,0.0,-0.0,0.01
RDEL,2016-12-22,2016-12-28,53.95,0.01,53.2,54.4,0.02,0.01,-0.02,0.03
RDEL.NS,2016-12-22,2016-12-28,53.95,0.01,53.2,54.4,0.02,0.01,-0.02,0.03
BALKRISIND.NS,2016-12-22,2016-12-28,1065.55,0.02,1050.55,1076.55,0.02,0.01,-0.01,0.03
BALKRISIND,2016-12-22,2016-12-28,1065.55,0.02,1050.55,1076.55,0.02,0.01,-0.01,0.03
REPCOHOME,2016-12-22,2016-12-28,520.79,0.02,521.9,530.4,0.02,0.0,-0.02,0.03
REPCOHOME.NS,2016-12-22,2016-12-28,520.79,0.02,521.9,530.4,0.02,0.0,-0.02,0.03
SHREECEM,2016-12-22,2016-12-28,13551.94,0.01,13471.0,13737.1,0.02,0.0,-0.02,0.02
SUNPHARMA,2016-12-22,2016-12-28,617.27,0.02,609.15,621.35,0.02,0.0,-0.02,0.02
PERSISTENT.NS,2016-12-22,2016-12-28,603.58,0.01,603.35,614.1,0.02,0.0,-0.0,0.03
SUNPHARMA.NS,2016-12-22,2016-12-28,617.27,0.02,609.15,621.35,0.02,0.0,-0.02,0.02
AKZOINDIA.NS,2016-12-22,2016-12-28,1376.34,0.01,1362.55,1396.85,0.02,0.01,0.0,0.01
AKZOINDIA,2016-12-22,2016-12-28,1376.34,0.01,1362.55,1396.85,0.02,0.01,0.0,0.01
UPL,2016-12-22,2016-12-28,625.2,0.02,618.95,631.3,0.02,0.0,-0.02,0.04
ADANITRANS.NS,2016-12-22,2016-12-28,54.11,0.04,54.65,55.7,0.02,0.0,-0.03,0.06
ADANITRANS,2016-12-22,2016-12-28,54.11,0.04,54.65,55.7,0.02,0.0,-0.03,0.06
UPL.NS,2016-12-22,2016-12-28,625.2,0.02,618.95,631.3,0.02,0.0,-0.02,0.04
ADANIPORTS.NS,2016-12-22,2016-12-28,264.38,0.01,263.55,268.5,0.02,0.0,-0.01,0.03
ADANIPORTS,2016-12-22,2016-12-28,264.38,0.01,263.55,268.5,0.02,0.0,-0.01,0.03
VOLTAS,2016-12-22,2016-12-28,314.21,0.02,310.65,317.5,0.02,0.01,-0.02,0.03
VOLTAS.NS,2016-12-22,2016-12-28,314.21,0.02,310.65,317.5,0.02,0.01,-0.02,0.03
WIPRO,2016-12-22,2016-12-28,462.22,0.01,461.7,469.35,0.02,0.0,-0.01,0.02
WIPRO.NS,2016-12-22,2016-12-28,462.22,0.01,461.7,469.35,0.02,0.0,-0.01,0.02
ZYDUSWELL,2016-12-22,2016-12-28,845.79,0.02,849.55,870.55,0.02,0.01,-0.01,0.04
BHARTIARTL.NS,2016-12-22,2016-12-28,296.6,0.01,292.25,299.5,0.02,0.01,-0.0,0.01
CAPF,2016-12-22,2016-12-28,526.48,0.02,525.7,534.05,0.02,0.0,-0.03,0.04
NATCOPHARM.NS,2016-12-22,2016-12-28,589.71,0.02,595.1,606.55,0.02,0.0,-0.02,0.04
NETWORK18.NS,2016-12-22,2016-12-28,32.18,0.05,32.9,33.45,0.02,0.0,-0.04,0.09
CERA,2016-12-22,2016-12-28,1926.56,0.02,1947.55,1978.6,0.02,0.0,-0.02,0.04
PERSISTENT,2016-12-22,2016-12-28,603.58,0.01,603.35,614.1,0.02,0.0,-0.0,0.03
NATCOPHARM,2016-12-22,2016-12-28,589.71,0.02,595.1,606.55,0.02,0.0,-0.02,0.04
MPHASIS.NS,2016-12-22,2016-12-28,548.88,0.03,545.75,559.35,0.02,0.01,-0.05,0.03
NETWORK18,2016-12-22,2016-12-28,32.18,0.05,32.9,33.45,0.02,0.0,-0.04,0.09
CAPF.NS,2016-12-22,2016-12-28,526.48,0.02,525.7,534.05,0.02,0.0,-0.03,0.04
MPHASIS,2016-12-22,2016-12-28,548.88,0.03,545.75,559.35,0.02,0.01,-0.05,0.03
CARBORUNIV,2016-12-22,2016-12-28,241.89,0.01,239.35,243.05,0.02,0.0,-0.01,0.02
CARBORUNIV.NS,2016-12-22,2016-12-28,241.89,0.01,239.35,243.05,0.02,0.0,-0.01,0.02
MRF,2016-12-22,2016-12-28,48545.86,0.01,48234.6,48485.9,0.01,0.0,-0.01,0.02
IDFC,2016-12-22,2016-12-28,51.72,0.02,51.7,52.3,0.01,0.0,-0.02,0.03
IDFC.NS,2016-12-22,2016-12-28,51.72,0.02,51.7,52.3,0.01,0.0,-0.02,0.03
IGL,2016-12-22,2016-12-28,884.37,0.01,876.6,887.5,0.01,0.0,-0.0,0.01
ULTRACEMCO.NS,2016-12-22,2016-12-28,3131.12,0.01,3143.7,3159.5,0.01,0.0,-0.01,0.02
IGL.NS,2016-12-22,2016-12-28,884.37,0.01,876.6,887.5,0.01,0.0,-0.0,0.01
ULTRACEMCO,2016-12-22,2016-12-28,3131.12,0.01,3143.7,3159.5,0.01,0.0,-0.01,0.02
IBULHSGFIN,2016-12-22,2016-12-28,637.6,0.01,637.4,645.05,0.01,0.0,-0.02,0.01
UBL.NS,2016-12-22,2016-12-28,762.1,0.0,757.3,766.0,0.01,0.0,-0.0,0.01
LAXMIMACH.NS,2016-12-22,2016-12-28,3911.36,0.01,3903.9,3930.45,0.01,0.0,-0.02,0.02
LAXMIMACH,2016-12-22,2016-12-28,3911.36,0.01,3903.9,3930.45,0.01,0.0,-0.02,0.02
UBL,2016-12-22,2016-12-28,762.1,0.0,757.3,766.0,0.01,0.0,-0.0,0.01
TRITURBINE.NS,2016-12-22,2016-12-28,115.56,0.02,116.65,117.4,0.01,0.0,-0.02,0.03
