,Stock_Name,Stock_Symbol
0,Century Extr,CENTEXT
1,Hindalco,HINDALCO
2,Maan Aluminium,MAANALU
3,Manaksia Alumin,MANAKALUCO
4,NALCO,NATIONALUM
