Date,index,Open,High,Low,Close,Volume,Adj Close,SMA20,SMA50,SMA200,BBAND,MACD,MACD_Signal,MACD_Hist,OBV,MFI,RSI,ADX,WILLR,DAILY_RETURN,OC_DAILY_RETURN
2006-09-29,1069,475.9,476.4,467.2,469.25,790900,226.24,447.1175,420.305,383.389375,-0.3561122256,16.8530757976,15.2551762958,1.59789950185,579536300,73.9691992078,67.9686666035,25.133979766,-22.9428172943,-0.00666807790008,-0.00447651148094
2006-10-02,1070,469.25,469.25,469.25,469.25,0,226.24,449.65,422.385,383.949375,-0.253460813027,16.2183997501,15.4478209867,0.770578763468,579536300,77.3646605824,67.9686666035,25.6813655973,-27.1004942339,0.0,-0.0070359202243
2006-10-03,1071,485.0,485.0,465.0,467.45,581400,225.372,452.125,424.345,384.528875,-0.279350780624,15.3927316246,15.4368031142,-0.0440714896649,578954900,75.0085394877,66.164159122,27.1749631173,-33.3638025594,-0.00383590836441,0.0148641449121
2006-10-04,1072,468.55,469.9,458.0,461.55,799200,222.528,453.84,425.924,385.171125,-0.447954100142,14.0997696274,15.1693964169,-1.06962678951,578155700,69.4620482763,60.4948214354,27.6251788245,-44.1499085923,-0.0126216707669,-0.0234657987296
2006-10-05,1073,457.2,467.9,448.0,459.95,1093100,221.756,455.6425,427.21,385.748375,-0.349917101224,12.7984487506,14.6952068836,-1.89675813302,577062600,71.9648615646,59.0179380159,26.88982108,-47.0749542962,-0.00346658000217,-0.0139232340609
2006-10-06,1074,465.0,465.0,457.2,460.35,1349600,221.949,457.1375,428.704,386.340375,-0.217217489277,11.6649529212,14.0891560911,-2.42420316992,578412200,72.8120126511,59.2855473813,26.2069888887,-46.3436928702,0.000869659745625,0.00894074033691
2006-10-09,1075,463.15,468.9,455.0,464.25,1167100,223.829,459.2825,430.328,386.940875,0.137199330915,10.9550635629,13.4623375855,-2.50727402258,579579300,77.999915411,61.8979783351,25.8792821167,-39.2138939671,0.00847181492343,0.00221537796509
2006-10-10,1076,467.0,472.95,466.65,468.8,807900,226.023,461.5725,431.88,387.557375,0.444275326916,10.6370013755,12.8972703435,-2.260268968,580387200,76.3052722518,64.740500361,25.8820016618,-44.8275862069,0.00980075390415,0.00905758033211
2006-10-11,1077,472.0,475.95,462.0,472.8,1485200,227.952,463.0575,433.475,388.221125,0.38202633303,10.5856762842,12.4349515316,-1.84927524743,581872400,75.2265562887,67.0665867535,25.3134027386,-34.2175066313,0.00853242320819,0.00961743962385
2006-10-12,1078,471.5,477.0,465.1,475.85,685600,229.422,464.895,435.009,388.868125,0.331881560939,10.6681346738,12.0815881601,-1.41345348625,582558000,72.3849320835,68.7589731551,24.8745718171,-26.1273209549,0.00645093062606,0.00269898391194
2006-10-13,1079,482.0,482.0,474.3,477.4,1262200,230.169,466.465,436.543,389.530375,0.291177802084,10.7348113646,11.812232801,-1.0774214364,583820200,70.7728904479,69.6135656358,24.8847604949,-22.0159151194,0.00325732899023,0.0127196917718
2006-10-16,1080,474.25,489.0,467.15,486.1,1363400,234.364,468.575,438.419,390.248625,0.43011634218,11.3587339985,11.7215330405,-0.362799042007,585183600,69.7878227234,73.925072779,23.9991008306,-7.07317073171,0.0182237117721,0.000990202209714
2006-10-17,1081,482.15,488.65,395.0,487.45,1006500,235.015,470.9725,440.075,390.949625,0.32427701627,11.8258103185,11.7423884961,0.0834218224101,586190100,61.3132016668,74.5290135274,25.5821372101,-1.64893617021,0.00277720633614,0.00963190503462
2006-10-18,1082,490.0,495.0,481.9,493.25,1371200,237.811,472.515,441.86,391.658875,0.354875136819,12.5196642978,11.8978436564,0.621820641362,587561300,73.6761910047,76.9943932934,26.5604794758,-1.75,0.0118986562724,0.014077970297
2006-10-19,1083,494.0,494.9,485.25,490.8,1212800,236.63,473.7775,443.495,392.406875,0.175400391748,12.7251662554,12.0633081762,0.661858079162,586348500,80.1130685584,73.7472126702,27.4689401511,-4.2,-0.00496705524582,0.00157640478007
2006-10-20,1084,490.0,500.9,490.0,497.15,1653900,239.692,475.175,445.337,393.217125,0.388655538928,13.2477086295,12.3001882668,0.947520362625,588002400,82.2838321962,76.5121365725,27.8243341572,-3.54107648725,0.0129380603097,0.00238627132413
2006-10-23,1085,499.9,504.0,496.0,498.15,698800,240.174,476.4,447.04,394.036625,0.301642064285,13.5859089667,12.5573324068,1.02857655988,588701200,82.4571870076,76.9243038712,27.9029101547,-5.36697247706,0.00201146535251,0.0110418882642
2006-10-24,1086,498.15,498.15,498.15,498.15,0,240.174,477.33,448.743,394.855375,0.223532007799,13.6960555675,12.7850770389,0.910978528516,588701200,86.6847341453,76.9243038712,27.975873581,-5.36697247706,0.0,-0.00175341916738
2006-10-25,1087,498.15,498.15,498.15,498.15,0,240.174,478.425,450.432,396.518375,0.145658836542,13.6262723565,12.9533161025,0.672956254018,588701200,93.1530242026,76.9243038712,28.0436253339,-5.36697247706,0.0,0.0
2006-10-26,1088,494.8,509.0,494.05,503.25,1344900,242.633,479.9675,452.205,397.380125,0.49200732825,13.8231513523,13.1272831524,0.695868199911,590046100,93.2069282317,79.2443209963,27.1479975912,-5.04385964912,0.0102378801566,0.00175649904647
2006-10-27,1089,512.0,531.95,508.0,527.3,3090100,254.228,482.87,454.558,398.285125,0.492334433815,15.7383910061,13.6495047232,2.0888862829,593136200,94.1370494108,86.2598180979,25.682637847,-3.39539978094,0.0477893691008,0.0413305946596
2006-10-30,1090,534.0,545.0,527.65,542.05,3237900,261.339,486.51,457.201,400.1345,0.397394624407,18.2362181877,14.5668474161,3.66937077162,596374100,95.0050657489,88.767439149,25.0224599571,-1.96666666667,0.0279726910677,0.0353603386895
2006-10-31,1091,542.1,545.5,527.0,530.2,2206500,255.626,489.6475,459.617,401.06425,0.149481619303,19.0400860002,15.4614951329,3.57859086731,594167600,83.0874431511,76.6624806161,24.3628390159,-10.1661129568,-0.0218614518956,-0.00348496817062
2006-11-01,1092,534.45,544.8,525.0,541.1,1703500,260.881,493.625,462.319,402.0315,0.219567675654,20.3224315969,16.4336824257,3.88874917121,595871100,84.0591710177,79.4398222858,23.5995879849,-2.92358803987,0.0205582798944,0.00303086822718
2006-11-02,1093,539.0,554.0,539.0,548.2,1576300,264.304,498.0375,464.977,402.99325,0.333791601143,21.6619054223,17.479327025,4.18257839727,597447400,84.4511064623,81.023972814,23.4014856731,-3.64779874214,0.013121419331,0.0108316675189
2006-11-03,1094,551.0,551.0,540.1,547.5,724900,263.967,502.395,467.576,403.9515,0.220251911297,22.4086509502,18.46519181,3.94345914012,596722500,80.2070532559,80.3665131957,23.2175335264,-4.08805031447,-0.0012769062386,0.0103936718175
2006-11-06,1095,541.55,549.5,541.5,543.7,1243300,262.135,506.3675,470.116,404.8915,0.059959992712,22.4352048429,19.2591944166,3.17601042633,595479200,78.5454616156,76.7267542987,23.0467208187,-14.2857142857,-0.00694063926941,-0.0120619025944
2006-11-07,1096,547.0,552.0,538.0,543.8,1066800,262.183,510.1175,472.687,405.818,-0.100546273666,22.2083145328,19.8490184399,2.35929609296,596546000,72.7750875979,76.7565874045,22.5613590749,-14.8363636364,0.000183924958617,0.00511402902557
2006-11-08,1097,541.0,546.9,535.1,543.65,819600,262.111,513.66,475.284,406.75,-0.211038020143,21.7654994519,20.2323146423,1.5331848096,595726400,68.045106698,76.5979758762,21.8393102972,-16.171875,-0.000275836704671,-0.00563806380638
2006-11-09,1098,548.85,570.9,536.6,537.85,1597400,259.314,516.76,477.82,407.68325,-0.440318689453,20.7078466169,20.3274210372,0.380425579709,594129000,68.2178133719,70.5290923249,22.579327507,-43.0058555628,-0.0106686287133,0.0018900106025
2006-11-10,1099,540.0,546.95,535.0,544.0,790500,262.279,520.09,480.436,408.585,0.147180996721,20.1338126679,20.2886993633,-0.154886695394,594919500,64.3378066456,72.9742200643,23.1160078877,-35.0032530904,0.0114344147997,-0.00248458636238
2006-11-13,1100,546.0,569.9,541.95,564.0,2304800,271.922,523.985,483.344,409.56975,0.483096001806,21.0500674069,20.440972972,0.609094434834,597224300,68.2693140995,79.059001572,24.6007221475,-8.97852960312,0.0367647058824,0.0239852398524
2006-11-14,1101,565.1,576.45,565.1,569.75,1860500,274.694,528.1,486.38,410.57125,0.355361359123,21.986733457,20.750125069,1.23660838794,599084800,70.9125958299,80.4236506648,26.208741224,-8.13106796117,0.010195035461,0.0223873873874
2006-11-15,1102,573.9,582.85,565.0,578.65,1510400,278.985,532.37,489.408,411.61025,0.319668340591,23.1799990693,21.2360998691,1.94389920025,600595200,71.3487966762,82.3417779598,27.9165042604,-5.61122244489,0.0156208863537,0.0155967749042
2006-11-16,1103,580.0,584.0,571.55,577.45,1529800,278.407,536.7025,492.479,412.6365,0.212383821298,23.7550077506,21.7398814454,2.01512630522,599065400,69.633476468,81.1867124987,29.5410268405,-11.1016949153,-0.00207379244794,0.00425144245369
2006-11-17,1104,581.0,586.4,575.05,580.85,1502100,280.046,540.8875,495.487,413.67975,0.266295338135,24.2060258599,22.2331103283,1.97291553158,600567500,67.301325623,81.9589152737,31.1335844469,-9.03908794788,0.00588795566716,0.00380146010627
2006-11-20,1105,580.0,617.9,573.1,605.0,3344600,291.689,546.23,499.16,414.88575,0.474817448703,26.2100312063,23.0284945039,3.18153670243,603912100,79.2131498549,86.2698001548,33.4798709002,-13.8858988159,0.0415769992253,0.0199251194216
2006-11-21,1106,614.0,625.75,608.0,623.85,2788900,300.778,552.515,503.177,416.18875,0.417212722726,28.9851347546,24.219822554,4.76531220057,606701000,80.5149260625,88.5663134512,35.8216361053,-2.09366391185,0.0311570247934,0.0445991561181
2006-11-22,1107,630.0,643.9,620.0,638.2,4859000,307.696,559.5175,507.079,417.54225,0.350014319159,31.9737756001,25.7706131633,6.20316243684,611560000,83.3611676908,89.9450945655,38.3245955984,-5.23415977961,0.0230023242767,0.0245183180515
2006-11-23,1108,642.0,647.0,618.45,622.05,2644000,299.91,565.4575,510.738,418.824,0.102630298003,32.6626107286,27.1490126763,5.51359805227,608916000,76.9394966338,78.4754912888,40.6996771764,-22.2767857143,-0.0253055468505,-0.00327235451821
2006-11-24,1109,622.0,628.0,612.0,616.65,1992700,297.306,569.925,514.151,420.09125,-0.104464885323,32.3993036557,28.1990708722,4.20023278353,606923300,74.4256905913,75.0302986909,42.2683410883,-27.0982142857,-0.00868097419822,-0.0200941418457
2006-11-27,1110,680.0,680.0,618.25,630.5,2813400,303.984,574.3475,517.883,421.418,0.142897714169,32.9286294117,29.1449825801,3.78364683158,609736700,79.3328510448,77.7306912115,44.5540769013,-34.1379310345,0.0224600664883,0.0580067008437
2006-11-28,1111,630.0,638.0,620.0,628.0,1894900,302.778,579.2375,521.653,422.74175,0.0312826454722,32.7686580876,29.8697176816,2.89894040598,607841800,76.2108643596,76.1302283523,46.6765458705,-35.8620689655,-0.00396510705789,-0.0400610454025
2006-11-29,1112,628.0,631.8,619.3,621.35,1424800,299.572,583.25,524.832,424.00525,-0.119111978988,31.7394080976,30.2436557648,1.49575233281,606417000,71.5465734692,71.8900126438,48.5872877453,-40.4482758621,-0.0105891719745,-0.0068759936407
2006-11-30,1113,628.0,635.0,612.5,630.7,4355700,304.08,587.375,528.135,425.33125,0.237087461458,31.3171819448,30.4583610008,0.858820944013,610772700,76.629165389,74.0762777663,49.765721963,-35.7116986599,0.015047879617,0.00748389162364
2006-12-01,1114,636.0,645.0,631.1,633.3,1294100,305.334,591.665,531.417,426.659,0.278148922877,30.836894424,30.5340676854,0.302826738576,612066800,76.108818955,74.6663250171,51.0365062981,-40.6086956522,0.00412240367845,0.00842138714547
2006-12-04,1115,635.0,638.9,628.6,631.25,789000,304.345,596.0425,534.569,427.995,0.14050796537,29.9456504186,30.4163842321,-0.470733813501,611277800,72.9831243929,73.2506418675,51.992707804,-42.3913043478,-0.00323701247434,-0.0024028992358
2006-12-05,1116,633.0,643.0,625.8,639.3,2649700,308.226,600.8175,537.764,429.38775,0.350947501947,29.5482865919,30.242764704,-0.694478112166,613927500,74.0286510416,75.236211302,52.9618556604,-37.5288151222,0.0127524752475,0.00477788746298
2006-12-06,1117,644.0,651.9,630.5,647.35,2495800,312.108,606.0025,541.186,430.81925,0.43699089676,29.5423942878,30.1026906208,-0.56029633295,616423300,74.8880965381,77.0692618137,54.0328509031,-30.5425631431,0.0125918973878,0.0149728837538
2006-12-07,1118,653.0,653.9,633.0,637.9,2681800,307.552,611.005,544.496,432.12175,0.00357356012466,28.4472661945,29.7716057355,-1.32433954102,613741500,68.2340872147,70.4743494332,55.0652301675,-39.3826005613,-0.0145979763652,-0.000348472528749
2006-12-08,1119,641.0,643.9,630.5,634.4,1101600,305.864,615.525,547.799,433.30975,-0.167466825776,26.9858722046,29.2144590294,-2.22858682471,612639900,63.0163072171,68.1483785336,55.7615721915,-63.3333333333,-0.00548675340963,-0.0120071268108
2006-12-11,1120,634.4,634.4,565.1,606.85,2966400,292.581,617.6675,550.551,434.3035,-0.475862189159,23.3356532986,28.0386978832,-4.70304458462,609673500,54.7781893848,53.250213066,51.9296328584,-63.6640557006,-0.0434268600252,-0.0267759134389
2006-12-12,1121,595.1,613.0,561.65,575.95,3669900,277.683,617.9775,552.721,435.1595,-0.427768541018,17.7449045454,25.9799392156,-8.23503467024,606003600,42.2451688284,42.1264103095,48.2236445844,-87.9171947613,-0.0509186784214,-0.0565558912387
2006-12-13,1122,608.85,608.85,556.35,598.0,3107000,288.314,618.945,555.45,436.1345,-0.136143913363,14.9214415103,23.7682396746,-8.84679816424,609110600,50.7603455715,50.1319261529,45.0237964502,-66.3162151233,0.0382845733137,0.0305708552154
2006-12-14,1123,607.9,617.0,601.0,610.4,2295400,294.293,620.5925,558.459,437.22875,0.0697685917953,13.5284554685,21.7202828334,-8.19182736485,611406000,57.0804379342,53.986627542,41.9548693812,-56.2879094218,0.0207357859532,0.00948750880391
2006-12-15,1124,619.0,622.75,609.0,615.95,3130000,296.969,622.3475,561.571,438.3965,0.259065997888,12.7256492481,19.9213561163,-7.19570686824,614536000,57.324510575,55.6394310844,39.3761035135,-38.9031266017,0.00909239842726,0.0136665845851
2006-12-18,1125,619.05,622.0,597.0,619.25,1564100,298.56,623.06,564.671,439.56375,0.24361244478,12.2148962349,18.38006414,-6.16516790511,616100100,57.9696639805,56.6368186437,36.750961954,-35.5202460277,0.00535757772546,0.0027126604316
2006-12-19,1126,619.25,620.0,595.0,605.5,2402100,291.93,622.1425,567.405,440.6445,-0.142996069169,10.5786664242,16.8197845969,-6.24111817265,613698000,56.4197582787,51.4464772608,34.4118822434,-49.6155817529,-0.0222042793702,-0.0109424210611
2006-12-20,1127,606.0,617.9,596.0,604.7,1782600,291.545,620.4675,570.043,441.73625,-0.283083382332,9.11234772439,15.2782972224,-6.16594949798,611915400,47.2516282407,51.152754185,32.239879655,-50.4356740133,-0.00132122213047,-0.0114717289243
2006-12-21,1128,605.0,616.0,588.0,611.75,2687800,294.944,619.9525,572.761,442.86325,0.0140483683858,8.4220712761,13.9070520331,-5.48498075702,614603200,41.3583443764,53.6634271587,30.6459306274,-43.2086109687,0.0116586737225,0.00499710911043
2006-12-22,1129,613.0,620.0,605.05,614.9,1042300,296.463,619.865,575.511,443.9825,0.16602441609,8.03656042601,12.7329537117,-4.69639328569,615645500,44.186809961,54.781756889,28.9134548703,-39.9794976935,0.00514916223948,0.00916375590713
2006-12-25,1130,614.9,614.9,614.9,614.9,0,296.463,619.085,578.087,445.124,0.255879773629,7.64293727649,11.7149504247,-4.07201314817,615645500,39.2021259792,54.781756889,27.3047273815,-39.9794976935,0.0,0.00154735727665
2006-12-26,1131,615.55,628.5,610.0,624.35,1422500,301.019,618.9025,580.825,446.32475,0.404151004373,8.00129022457,10.9722183846,-2.97092816007,617068000,36.7829411528,58.2846915898,25.7527175089,-30.2921578678,0.0153683525777,0.00821271751504
2006-12-27,1132,625.0,646.0,624.95,631.3,1297200,304.369,619.4,583.586,447.53125,0.407176515077,8.74528424116,10.5268315559,-1.78154731478,618365200,43.4663518711,60.6962094009,25.2211282512,-16.3970998327,0.0111315768399,0.0132268731349
2006-12-28,1133,639.9,643.3,626.15,630.7,2546600,304.08,619.4,586.384,448.75075,0.258499855717,9.18066092948,10.2575974306,-1.07693650117,615818600,41.2835506706,60.371735474,24.7275096548,-17.0663692136,-0.000950419768731,0.0113826315371
2006-12-29,1134,638.85,638.85,628.0,629.95,754600,303.719,619.2325,589.04,449.99725,0.149898512718,9.35731604506,10.0775411535,-0.720225108475,615064000,44.4901389792,59.94038285,24.2691495296,-17.9029559398,-0.00118915490725,-0.0014166535495
2007-01-01,1135,629.95,629.95,629.95,629.95,0,303.719,619.1675,591.676,451.23925,0.0699496543583,9.38908496985,9.9398499168,-0.550764946941,615064000,50.9664437565,59.94038285,23.8435294133,-17.9029559398,0.0,-0.00701450189155
2007-01-02,1136,624.0,636.0,624.0,634.35,555000,305.84,618.92,594.4,452.448,0.475272333265,9.65797418478,9.88347477039,-0.225500585609,615619000,45.4998109877,61.7975491294,23.7926294845,-20.0862068966,0.00698468132391,-0.00123025636955
2007-01-03,1137,636.0,642.0,630.3,640.55,1559600,308.829,618.58,597.248,453.69225,0.458044122492,10.2531668838,9.95741319308,0.295753690752,617178600,43.7815398703,64.3084690838,24.0708896769,-9.39655172414,0.00977378418854,0.0144633845909
2007-01-04,1138,644.95,645.0,631.0,637.7,1635400,307.455,618.57,599.937,454.907,0.19040064964,10.375290316,10.0409886177,0.334301698364,615543200,39.6190909635,62.2819906735,24.4890634557,-14.3103448276,-0.00444930138163,0.00477850456308
2007-01-05,1139,637.7,640.0,624.0,636.3,1486900,306.78,618.665,602.117,456.01925,0.037404016533,10.2410532294,10.08100154,0.160051689385,614056300,39.6740527752,61.2607595398,24.2079742849,-16.724137931,-0.00219538968167,-0.00674385062176
2007-01-08,1140,636.3,636.3,619.05,622.1,1947800,299.934,619.4275,603.718,457.066,-0.474262617231,8.88641103071,9.84208343816,-0.955672407448,612108500,40.4840890222,51.9553257128,23.4985925618,-41.2068965517,-0.022316517366,-0.0122448979592
2007-01-09,1141,622.0,630.0,611.2,623.2,1335900,300.464,621.79,605.578,458.07375,-0.283273462393,7.81156131913,9.43597901435,-1.62441769522,613444400,41.3701052304,52.5565267861,22.1732833226,-39.3103448276,0.00176820446874,-0.0104895104895
2007-01-10,1142,624.0,625.0,606.35,613.65,1825200,295.86,622.5725,607.029,459.055,-0.354314707605,6.1185985956,8.7725029306,-2.653904335,611619200,43.2776675409,47.0516826971,20.6226316269,-78.9987789988,-0.0153241335045,-0.00606328300675
2007-01-11,1143,613.9,639.0,610.35,636.4,1319900,306.828,623.8725,608.793,460.14325,0.285314964924,6.53729049487,8.32546044345,-1.78816994858,612939100,44.2482908523,58.2659643944,20.1073334541,-24.2118537201,0.0370732502241,0.0102209833152
2007-01-12,1144,645.0,668.8,638.1,663.8,2187800,320.039,626.265,611.119,461.3985,0.455026868973,8.97658140747,8.45568463626,0.520896771211,615126900,50.6253991605,67.2599547721,21.1159265,-8.0064051241,0.0430546825896,0.046788770695
2007-01-15,1145,675.0,695.0,660.0,661.45,1043400,318.906,628.375,613.474,462.658,0.27081984257,10.5979451549,8.88413673998,1.71380841488,614083500,49.8997572241,65.9472688327,22.9236423462,-37.8454596729,-0.00354022295872,0.0211262224939
2007-01-16,1146,665.5,673.7,642.15,669.85,1665500,322.956,631.5925,615.995,463.98575,0.247177470508,12.4175555535,9.59082050268,2.8267350508,615749000,42.3009355294,68.3268046638,23.3496934749,-28.3699943598,0.0126993725905,-0.000823076059711
2007-01-17,1147,669.7,675.0,663.15,668.1,746800,322.112,634.7625,618.484,465.2625,0.16854234054,13.5620644919,10.3850693005,3.17699519142,615002200,50.7041657741,67.2721290185,23.7925785628,-30.3440496334,-0.00261252519221,0.00183472497847
2007-01-18,1148,671.5,685.0,669.0,673.25,1226800,324.595,637.8375,621.192,466.646,0.353130145723,14.7150322985,11.2510619001,3.4639703984,616229000,56.1709516743,68.7984900889,24.5639769831,-24.5346869712,0.0077084268822,0.00519509642697
2007-01-19,1149,683.0,690.0,667.05,685.05,939200,330.284,641.345,624.013,468.09575,0.434628895447,16.3919725197,12.279244024,4.11272849563,617168200,58.4054535447,72.0185849216,25.4536410882,-11.2239142696,0.0175269216487,0.0173266406395
2007-01-22,1150,690.0,690.0,673.0,676.4,785400,326.114,644.42,626.261,469.50225,0.078122443102,16.8289829776,13.1891918148,3.63979116285,616382800,54.8088849721,66.5930710515,26.2797577573,-20.9813874788,-0.0126268155609,-0.00120609626841
2007-01-23,1151,678.9,702.0,678.9,689.9,3163500,332.622,647.6975,628.664,470.9755,0.358955153222,18.0565098836,14.1626554285,3.89385445511,619546300,58.6717585786,70.3476232621,27.4680125648,-12.6502875065,0.0199586043761,0.00175644028103
2007-01-24,1152,699.7,699.7,680.3,687.05,2013900,331.248,650.485,630.832,472.37725,0.184468248487,18.5851248683,15.0471493165,3.53797555184,617532400,49.9372443188,68.5949163464,28.5713920289,-15.6299006796,-0.00413103348311,0.0131136762127
2007-01-25,1153,677.55,738.0,672.5,721.1,5135500,347.665,655.005,633.705,473.91775,0.477760354992,21.5037249291,16.338464439,5.16526049006,622667900,63.4781707679,76.218458587,30.6452981321,-12.8370679833,0.0495597118114,0.00858121507121
2007-01-26,1154,721.1,721.1,721.1,721.1,0,347.665,659.5625,636.51,475.461,0.296998890192,23.5453207039,17.779835692,5.76548501195,622667900,68.3925584407,76.218458587,32.5710680851,-12.8370679833,0.0,0.0311371679834
2007-01-29,1155,718.9,718.9,691.2,713.25,1053200,343.88,663.7275,638.675,476.9745,0.112796091705,24.2503279839,19.0739341504,5.17639383356,621614700,68.7628127523,71.5730061072,32.2318976276,-18.799848082,-0.0108861461656,-0.00696852031618
2007-01-30,1156,713.25,713.25,713.25,713.25,0,343.88,667.6725,640.463,478.48225,0.0418294161017,24.5263271009,20.1644127405,4.36191436044,621614700,74.0721305107,71.5730061072,31.9169536314,-19.3889541716,0.0,-0.00394511748071
2007-01-31,1157,712.5,718.7,705.0,709.25,1127700,341.952,671.1075,641.884,480.0305,-0.335091393043,24.1439751031,20.960325213,3.1836498901,620487000,68.4966016749,69.0846688518,31.1038697283,-28.7787787788,-0.0056081317911,-0.00332982825096
2007-02-01,1158,718.9,734.0,703.0,731.55,1260900,352.703,675.8,644.074,481.62925,0.437288938213,25.3481839356,21.8378969575,3.51028697804,621747900,67.3122616653,74.4233420243,30.9292126659,-6.72926447574,0.0314416637293,0.0201863900123
2007-02-02,1159,735.0,777.95,735.0,770.6,4970500,371.53,682.515,647.153,483.47675,0.470448135037,29.1178839161,23.2938943492,5.82398956689,626718400,73.2155738811,80.7064272143,31.9915016209,-5.41237113402,0.0533798099925,0.0380226826157
2007-02-05,1160,777.0,797.3,766.0,781.15,3328500,376.617,690.4675,650.166,485.354,0.338733619961,32.5811202665,25.1513395327,7.42978073384,630046900,81.3158666148,81.9934210495,33.3738668715,-12.0387625792,0.0136906306774,0.0349030286929
2007-02-06,1161,781.15,789.0,766.6,770.65,1956300,371.554,697.84,653.019,487.16325,0.16359813255,34.0855804241,26.938187711,7.1473927131,628090600,74.5403299821,76.5223350023,34.6574917471,-20.4606525912,-0.0134417205402,-0.0040753457626
2007-02-07,1162,773.5,781.0,767.2,772.95,1313100,372.663,705.805,656.051,488.9045,0.109064205813,35.0593246452,28.5624150978,6.49690954741,629403700,69.6420686438,76.8861577945,35.8494291315,-18.6948176583,0.00298449360929,-0.00344760922799
2007-02-08,1163,779.0,779.0,760.0,766.65,1088400,369.626,712.3175,658.77,490.61475,-0.298149260576,34.9201290961,29.8339578975,5.08617119858,628315300,65.7524594157,73.5251588988,36.4657036088,-24.5592948718,-0.00815059188822,-0.000517313847845
2007-02-09,1164,768.0,772.0,748.0,752.0,1009200,362.563,716.7275,661.144,492.271,-0.434772402064,33.2444615963,30.5160586372,2.72840295907,627306100,65.0024328678,66.2704214123,36.2607760537,-36.2980769231,-0.0191091110676,-0.0165949600492
2007-02-12,1165,769.0,769.0,713.05,726.1,4763800,350.075,719.96,663.041,493.79175,-0.453949995418,29.4866655598,30.3101800218,-0.823514461948,622542300,50.8598768875,55.7897934139,34.2471075327,-57.0512820513,-0.0344414893617,-0.0163815789474
2007-02-13,1166,724.0,767.85,708.1,740.35,3840100,356.946,723.485,665.062,495.41725,-0.164775089622,27.343245126,29.7167930426,-2.37354791663,626382400,60.0017093377,59.577613223,32.1586723734,-45.6330128205,0.019625395951,-0.0205671861414
2007-02-14,1167,744.9,768.5,711.45,762.4,2240300,367.577,728.2,667.363,497.1435,0.217620947409,27.1112975482,29.1956939437,-2.08439639555,628622700,56.2401225273,64.6277980764,30.2464748464,-32.8934967012,0.0297832106436,0.0293304196401
2007-02-15,1168,764.1,797.0,764.1,793.35,1958500,382.499,734.205,670.472,499.03675,0.423483565326,29.089557451,29.1744666452,-0.0849091941389,630581200,59.2252997066,70.2467626226,29.5419523976,-3.72290292177,0.0405954879328,0.0332714124594
2007-02-16,1169,793.35,793.35,793.35,793.35,0,382.499,739.62,673.651,500.9275,0.277268272778,30.3079712501,29.4011675662,0.906803683976,630581200,61.2517304581,70.2467626226,28.8877529809,-4.1887592789,0.0,0.0187806992199
2007-02-19,1170,799.0,811.8,793.15,799.95,1892600,385.681,745.7975,677.513,502.91275,0.241316128259,31.4436746967,29.8096689923,1.63400570446,632473800,63.7744170795,71.3714858235,28.8850334688,-10.8915441176,0.00831915295897,0.00772042604147
2007-02-20,1171,800.0,806.5,788.0,791.65,1978600,381.679,750.885,681.827,504.85525,0.0665754660063,31.3130301071,30.1103412152,1.20268889183,630495200,61.729529076,67.8955513075,28.5974160936,-18.5202205882,-0.010375648478,-0.00456549610682
2007-02-21,1172,793.0,821.0,791.9,807.6,3378400,389.369,756.9125,686.019,506.8125,0.438863252918,32.1261942592,30.513511824,1.6126824352,633873600,64.4115168457,70.8350628586,28.791172841,-11.8689105403,0.0201477925851,0.0056230955298
2007-02-22,1173,810.0,829.0,792.1,800.75,5847100,386.067,760.895,689.826,508.81425,0.0914300258987,31.8507394581,30.7809573509,1.06978210728,628026500,65.6542849888,67.9572641798,29.2092403861,-23.3664185277,-0.00848192174344,0.00634137198551
2007-02-23,1174,800.7,808.0,746.0,755.95,4163500,364.467,762.6375,692.626,510.643,-0.4805617511,27.6981667284,30.1643992264,-2.46623249797,623863000,54.7246632509,52.8380009179,27.37110896,-60.4218362283,-0.0559475491727,-0.0335868384293
2007-02-26,1175,752.0,762.9,714.25,731.9,5523100,352.872,763.57,694.879,512.4975,-0.394385909253,22.2105594133,28.5736312638,-6.36307185043,618339900,50.0702071418,46.8163688156,26.2508489148,-80.3143093466,-0.0318142734308,-0.0467349757492
2007-02-27,1176,739.0,748.0,718.15,723.2,3235300,348.677,764.0675,697.233,514.26525,-0.293306471618,16.9640230905,26.2517096291,-9.28768653858,615104600,47.9202882616,44.8262056904,25.2106074443,-87.5103391232,-0.011886869791,-0.014623626929
2007-02-28,1177,683.2,740.0,670.0,718.9,5924900,346.604,764.55,699.517,516.00775,-0.225761036694,12.317146791,23.4647970615,-11.1476502705,609179700,43.2683642287,43.834370284,25.5372947327,-69.2452830189,-0.00594579646018,-0.0411024483655
2007-03-01,1178,740.0,740.0,700.0,728.95,3625200,351.45,764.42,701.861,517.6835,-0.054855741596,9.33777479806,20.6393926088,-11.3016178107,612804900,48.2411528038,46.7973144818,25.8406472149,-62.9245283019,0.0139796911949,0.0476784822766
2007-03-02,1179,726.0,738.7,701.0,706.65,3067800,340.698,761.2225,703.696,519.27525,-0.430619550739,5.11817822468,17.535149732,-12.4169715073,609737100,50.0365756572,41.5584660518,26.1223316626,-76.9496855346,-0.0305919473215,-0.0247115286429
